,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
238,Cedric Woodard,SEA,26,LDT/rdt,16,13,,,,,,,,,,,,57,41,16,2,0,
239,Phillip Buchanon,OAK,23,CB/rcb,16,10,6,176,2,83,10,2,3,2,0,0,,42,40,2,4,0,
240,Chris Cooper,OAK,26,de/dt/rdt,16,9,0,0,0,0,2,1,0,3,0,0,2.5,49,40,9,8,0,
241,Adalius Thomas,BAL,26,lb/LOLB,13,11,0,0,0,0,6,1,0,0,0,0,4.0,43,40,3,9,0,
242,Rod Woodson,OAK,38,FS,10,10,2,18,0,13,3,0,0,1,0,0,,51,40,11,1,0,
243,Terrell Buckley,MIA,32,cb/db/lcb,16,5,2,75,1,74,7,1,1,4,8,0,,50,39,11,2,0,
244,Anthony Henry,CLE,27,LCB,14,13,1,19,0,19,9,,,,,,,54,39,15,0,0,
245,Kris Jenkins,CAR,24,RDT,16,16,0,0,0,0,4,1,0,1,0,0,5.0,45,39,6,13,0,
246,N.D. Kalu,PHI,28,DE,16,16,1,15,1,15,2,0,0,3,0,0,5.5,47,39,8,6,1,
247,Deshea Townsend,PIT,28,lcb/rcb,16,8,3,24,1,25,14,1,0,1,0,0,1.0,46,39,7,2,0,
248,Rich Coady,STL,27,db/lcb/ss,13,5,0,0,0,0,1,0,1,1,0,0,,41,38,3,1,0,
249,Cornelius Griffin,NYG,27,LDT,15,15,0,0,0,0,2,0,0,1,0,0,1.0,55,38,17,6,0,
250,Victor Hobson,NYJ,23,lb,16,1,1,26,0,26,1,1,0,0,0,0,2.0,56,38,18,4,0,
251,Tim Johnson,OAK,25,,12,4,0,0,0,0,2,,,,,,,46,38,8,1,0,
252,Marlon McCree,2TM,26,,17,11,1,95,1,95,4,,,,,,,56,38,18,1,0,
253,R.W. McQuarters,CHI,27,lcb,16,6,2,72,0,43,8,0,1,0,0,0,,46,38,8,0,0,
254,Jermaine Phillips,TAM,24,fs/ss,14,8,1,41,0,41,2,1,0,1,20,0,,47,38,9,2,0,
255,Marcellus Wiley,SDG,29,DE,16,16,0,0,0,0,4,2,0,1,0,0,3.0,51,38,13,4,0,
256,Sam Brandon,DEN,24,FS,16,10,1,0,0,0,9,,,,,,,53,37,16,1,0,
257,Zack Bronson,SFO,29,FS/s,12,12,1,22,0,22,2,,,,,,,42,37,5,0,0,
258,Ray Buchanan,ATL,32,LCB,15,8,1,2,0,2,8,,,,,,,38,37,1,2,1,
259,Rocky Calmus,TEN,24,MLB,10,8,2,26,0,15,2,,,,,,1.0,47,37,10,5,0,
260,Jerry DeLoach,HOU,26,DE/nt/rdt,16,16,0,0,0,0,6,,,,,,,50,37,13,5,0,
261,Mario Edwards,DAL,28,RCB,16,16,1,27,1,27,9,,,,,,,42,37,5,0,0,
262,Bryce Fisher,STL,26,de,16,1,0,0,0,0,2,1,0,0,0,0,2.0,40,37,3,3,0,
263,Johnnie Harris,NYG,31,ss,14,5,2,3,0,3,7,2,1,0,0,0,,44,37,7,4,0,
264,Eric Hicks,KAN,27,DE,16,16,0,0,0,0,2,,,,,,5.0,49,37,12,5,0,
265,Anthony McFarland,TAM,26,dt/NT,16,16,1,0,0,0,2,2,0,1,0,0,2.5,49,37,12,7,0,
266,Julius Peppers,CAR,23,DE,16,16,0,0,0,0,3,3,0,0,0,0,7.0,44,37,7,10,1,
267,Jeff Posey,BUF,28,LB,16,16,,,,,,4,0,0,0,0,5.5,63,37,26,4,0,
268,Aaron Schobel,BUF,26,DE,16,16,1,6,0,6,3,1,0,1,0,0,11.5,60,37,23,15,1,
269,Shawn Springs,SEA,28,LCB,12,8,1,8,0,8,11,,,,,,1.5,43,37,6,3,0,
270,Jason Taylor,MIA,29,DE,16,16,0,0,0,0,3,3,0,2,34,1,13.0,57,37,20,16,0,1
271,Mike Vrabel,NWE,28,LB,13,9,2,18,0,14,4,4,0,1,0,0,9.5,52,37,15,9,1,
272,John Browning,KAN,30,LDT,16,16,0,0,0,0,2,0,0,1,7,0,0.5,42,36,6,3,0,
273,Michael Green,CHI,27,SS,10,8,1,3,0,3,3,,,,,,0.5,46,36,10,3,0,
274,Grady Jackson,2TM,30,,15,7,0,0,0,0,2,1,0,0,0,0,6.0,48,36,12,8,0,
275,Scott McGarrahan,TEN,29,db,16,2,0,0,0,0,1,,,,,,1.0,47,36,11,1,0,
276,Warren Sapp,TAM,31,DT/ldt,15,15,0,0,0,0,3,2,0,0,0,0,5.0,43,36,7,8,0,
277,Aaron Smith,PIT,27,DE,16,16,0,0,0,0,7,1,0,0,0,0,2.0,45,36,9,8,0,
278,Darwin Walker,PHI,26,de/RDT,16,16,0,0,0,0,5,0,0,2,0,0,6.0,42,36,6,10,1,
279,Kevin Williams,MIN,23,DE/nt,16,16,1,3,0,3,4,1,0,1,0,0,10.5,51,36,15,15,0,
280,Will Allen,NYG,25,LCB,12,12,2,23,0,22,14,0,0,1,0,0,,42,35,7,0,0,
281,Jeff Burris,CIN,31,LCB,13,8,2,17,0,17,6,1,0,0,0,0,,39,35,4,2,0,
282,Duane Clemons,CIN,29,DE,16,13,0,0,0,0,4,2,0,1,0,0,6.0,42,35,7,9,3,
283,Will Demps,BAL,24,db/fs/ss,16,9,2,57,0,54,7,1,0,0,0,0,,44,35,9,3,0,
284,Walt Harris,IND,29,LCB,16,15,0,0,0,0,12,1,0,1,0,0,,54,35,19,4,0,
285,Gary Stills,KAN,29,,16,0,0,0,0,0,1,3,0,2,0,0,3.0,35,35,0,6,0,
286,Kabeer Gbaja-Biamila,GNB,26,DE,16,16,,,,,,2,0,2,0,0,10.0,45,34,11,10,0,
287,Ed Jasper,ATL,30,dt/NT,14,14,,,,,,0,0,1,0,0,3.0,40,34,6,11,2,
288,Ellis Johnson,ATL,30,dt/nt,16,3,0,0,0,0,1,1,1,1,4,0,8.0,41,34,7,8,2,
289,Keith Newman,ATL,26,LB,12,11,1,29,0,29,3,1,0,0,0,0,2.0,40,34,6,5,1,
290,Chike Okeafor,SEA,27,DE,16,16,1,18,0,18,2,2,0,0,0,0,8.0,47,34,13,7,1,
291,Ike Reese,PHI,30,lb,16,1,,,,,,1,0,1,0,0,1.0,35,34,1,5,1,
292,Dewayne Robertson,NYJ,22,LDT,16,16,,,,,,,,,,,1.5,43,34,9,6,1,
293,Adrian Ross,CIN,28,LB,15,12,,,,,,2,0,0,0,0,,55,34,21,3,0,
294,Richard Seymour,NWE,24,DE/dt/ldt,15,14,0,0,0,0,10,1,0,0,0,0,8.0,57,34,23,9,1,
295,Ryan Sims,KAN,23,NT,16,16,1,8,0,8,1,1,0,1,0,0,3.0,38,34,4,8,0,
296,Alshermond Singleton,DAL,28,LB,16,15,2,42,1,41,3,0,0,1,0,0,1.0,43,34,9,2,0,
297,Patrick Surtain,MIA,27,LCB,15,15,7,59,0,32,13,,,,,,,53,34,19,1,0,
298,Bracy Walker,DET,33,ss,16,1,0,0,0,0,1,1,0,1,0,0,,36,34,2,2,0,
299,Greg Ellis,DAL,28,DE,16,15,0,0,0,0,8,4,0,0,0,0,8.0,48,33,15,11,1,
300,Patrick Kerney,ATL,27,DE,16,16,0,0,0,0,1,2,0,3,0,0,6.5,45,33,12,6,2,
301,Travis Kirschke,SFO,29,LDT,15,15,,,,,,,,,,,1.5,43,33,10,4,1,
302,Mo Lewis,NYJ,34,LB,15,15,0,0,0,0,2,1,0,0,0,0,,47,33,14,4,0,
303,Chris McAlister,BAL,26,LCB,15,15,3,93,1,83,14,,,,,,,43,33,10,0,0,
304,Willie Whitehead,NOR,30,de/ldt/rdt,11,10,0,0,0,0,2,1,0,1,0,0,5.5,40,33,7,5,0,
305,Jamie Winborn,SFO,24,,9,0,0,0,0,0,2,1,0,1,13,0,3.0,36,33,3,4,1,
306,Tony Brackens,JAX,29,DE,15,15,1,4,0,4,2,1,0,0,0,0,6.0,38,32,6,14,3,
307,Henri Crockett,MIN,29,LB,16,15,0,0,0,0,2,,,,,,,34,32,2,8,0,
308,La'Roi Glover,DAL,29,ldt/RDT,16,16,0,0,0,0,1,1,0,2,0,0,5.0,48,32,16,8,0,1
309,Travis Hall,ATL,31,de,15,2,0,0,0,0,1,,,,,,5.0,39,32,7,6,1,
310,Sedrick Hodge,NOR,25,LB,9,9,0,0,0,0,3,,,,,,1.0,37,32,5,1,0,
311,Corey Simon,PHI,26,LDT,16,16,0,0,0,0,2,2,0,1,0,0,7.5,40,32,8,4,1,
312,Kenny Smith,NOR,26,dt/rdt,15,9,0,0,0,0,1,0,0,1,0,0,1.0,42,32,10,2,0,
313,Donald Strickland,IND,23,fs/ss,11,8,2,43,0,24,3,1,0,0,0,0,,47,32,15,0,0,
314,Ted Washington,NWE,35,NT,10,10,,,,,,1,0,0,0,0,2.0,40,32,8,2,1,
315,Corey Ivy,TAM,26,cb/lb,16,2,0,0,0,0,1,,,,,,,31,31,0,0,0,
316,Brad Kassell,TEN,23,mlb,16,4,0,0,0,0,2,,,,,,,41,31,10,0,0,
317,Damien Robinson,SEA,30,fs/ss,15,4,1,26,0,26,4,0,1,1,3,0,,35,31,4,0,0,
318,Brandon Whiting,PHI,27,DE,14,14,,,,,,1,0,1,0,0,2.0,44,31,13,5,1,
319,LeVar Woods,ARI,25,lb,16,3,,,,,,0,0,3,0,0,1.0,37,31,6,4,0,
320,James Darling,ARI,29,,16,0,,,,,,,,,,,2.0,30,30,0,3,1,
321,Adrian Dingle,SDG,26,DE,16,16,0,0,0,0,1,2,0,1,0,0,6.0,36,30,6,10,1,
322,Todd Franz,WAS,27,ss,16,1,0,0,0,0,1,,,,,,,38,30,8,1,0,
323,Corey Fuller,BAL,32,db/RCB,14,10,0,0,0,0,5,,,,,,,34,30,4,0,0,
324,Bobby Hamilton,NWE,32,DE,16,16,0,0,0,0,3,,,,,,,46,30,16,3,0,
325,Ryan Pickett,STL,24,NT/rdt,16,13,0,0,0,0,3,,,,,,1.0,42,30,12,4,1,
326,Troy Polamalu,PIT,22,,16,0,0,0,0,0,4,1,0,0,0,0,2.0,38,30,8,2,0,
327,Asante Samuel,NWE,22,lcb,16,1,2,55,1,55,9,,,,,,,34,30,4,0,0,
328,Frank Walker,NYG,22,rcb,10,7,2,74,1,56,5,,,,,,,34,30,4,0,0,
329,Al Wallace,CAR,29,de,16,2,2,58,0,53,5,0,1,1,0,0,5.0,37,30,7,8,1,
330,Fakhir Brown,NOR,26,,16,0,0,0,0,0,8,,,,,,,34,29,5,0,0,
331,Kevin Carter,TEN,30,DE/ldt/rdt,16,16,0,0,0,0,2,1,0,0,0,0,5.5,48,29,19,10,1,
332,Danny Clark,JAX,26,LB,16,8,,,,,,1,0,0,0,0,,40,29,11,4,0,
333,Aaron Glenn,HOU,31,LCB,11,11,1,0,0,0,12,,,,,,,35,29,6,0,0,
334,Jason Glenn,NYJ,24,lb,14,1,0,0,0,0,4,,,,,,,42,29,13,0,0,
335,Carlos Hall,TEN,24,de,16,4,,,,,,,,,,,3.0,37,29,8,7,0,
336,Vonnie Holliday,KAN,28,DE,16,16,0,0,0,0,2,1,0,0,0,0,5.5,37,29,8,9,0,
337,Kevin Mathis,ATL,29,cb/rcb,14,3,1,32,1,32,1,1,0,2,6,0,1.0,34,29,5,3,0,
338,Bryant Young,SFO,31,RDT,16,16,0,0,0,0,4,1,0,0,0,0,3.5,35,29,6,8,3,
339,Idrees Bashir,IND,25,FS,9,9,2,9,0,9,4,1,0,1,0,0,,42,28,14,0,0,
340,Rocky Boiman,TEN,23,lb,16,2,2,70,1,60,2,,,,,,1.5,45,28,17,6,0,1
341,Courtney Brown,CLE,25,DE,13,13,0,0,0,0,4,4,0,1,0,0,6.0,37,28,9,5,0,
342,Ralph Brown,NYG,25,db/lcb/rcb,11,7,2,51,1,29,8,1,0,0,0,0,1.0,33,28,5,2,1,
343,Keion Carpenter,ATL,26,fs/ss,15,8,3,22,0,14,8,1,0,0,0,0,,30,28,2,0,0,
344,Russell Davis,ARI,28,RDT,15,15,0,0,0,0,2,1,0,1,0,0,1.0,37,28,9,4,1,
345,Brian Dawkins,PHI,30,fs,7,7,1,0,0,0,6,,,,,,0.5,35,28,7,1,0,
346,Ian Gold,DEN,25,lb,6,6,2,14,1,12,6,,,,,,,29,28,1,6,0,
347,Pete Hunter,DAL,23,db,16,1,1,0,0,0,5,0,0,2,0,0,,31,28,3,0,0,
348,Jevon Kearse,TEN,27,DE,14,14,1,0,0,0,1,4,0,0,0,0,9.5,41,28,13,8,1,
349,David Macklin,IND,25,lcb/rcb,16,4,1,0,0,0,8,1,1,1,0,0,,36,28,8,2,0,
350,Terrence McGee,BUF,23,cb/db,14,2,2,5,0,3,6,1,0,0,0,0,1.0,33,28,5,0,0,
351,Trevor Pryce,DEN,28,DE/dt/ldt,16,16,0,0,0,0,1,2,1,1,0,0,8.5,36,28,8,9,4,
352,Jason Simmons,HOU,27,db,16,2,0,0,0,0,1,,,,,,,33,28,5,0,0,
353,Larry Tripplett,IND,24,LDT,16,16,,,,,,1,0,0,0,0,1.0,46,28,18,2,0,
354,Andre Carter,SFO,24,DE,15,15,0,0,0,0,3,1,0,0,0,0,6.5,34,27,7,7,1,
355,Chris Crocker,CLE,23,cb,16,1,0,0,0,0,2,,,,,,,35,27,8,1,0,
356,Ryan Denney,BUF,26,DE,16,13,0,0,0,0,3,1,0,0,0,0,3.5,43,27,16,5,0,
357,Dwight Freeney,IND,23,DE,15,13,0,0,0,0,1,4,0,2,23,1,11.0,31,27,4,10,1,
358,Casey Hampton,PIT,26,NT,16,16,0,0,0,0,2,,,,,,1.0,39,27,12,4,0,
359,E.J. Henderson,MIN,23,,16,0,,,,,,1,0,1,0,0,,32,27,5,2,0,
360,Bernard Holsey,WAS,30,ldt/RDT,16,16,,,,,,0,0,1,0,0,2.5,31,27,4,5,0,
361,Darren Howard,NOR,27,DE,8,8,0,0,0,0,4,0,0,1,2,0,5.0,29,27,2,9,1,
362,Dennis Johnson,ARI,24,DE,15,10,0,0,0,0,5,,,,,,3.0,42,27,15,8,2,
363,Bhawoh Jue,GNB,24,,16,0,0,0,0,0,3,1,0,0,0,0,1.5,32,27,5,2,0,
364,Emmanuel McDaniel,ARI,31,,15,0,0,0,0,0,7,,,,,,,28,27,1,0,0,
365,Pierson Prioleau,BUF,26,fs,16,6,0,0,0,0,5,1,0,0,0,0,0.5,39,27,12,0,0,1
366,Kimo von Oelhoffen,PIT,32,DE,16,16,,,,,,1,0,1,0,0,8.0,35,27,8,8,0,
367,Tony Williams,CIN,28,RDT,16,16,,,,,,1,0,1,-1,0,2.0,37,27,10,5,0,
368,William Bartee,KAN,26,lcb,11,1,0,0,0,0,1,0,1,1,0,0,,30,26,4,1,0,
369,Gary Brackett,IND,23,,16,0,1,31,1,31,1,,,,,,1.0,30,26,4,3,0,
370,John Engelberger,SFO,27,DE,16,16,0,0,0,0,1,1,0,2,0,0,4.5,29,26,3,5,2,
371,Doug Evans,2TM,33,,11,3,1,2,0,2,1,,,,,,,29,26,3,0,0,
372,Steve Foley,HOU,28,rolb,13,3,0,0,0,0,3,,,,,,1.0,31,26,5,1,0,
373,Barry Gardner,CLE,27,,16,0,,,,,,1,0,0,0,0,,36,26,10,2,0,
374,Gerald Hayes,ARI,23,lb,12,2,0,0,0,0,1,1,0,0,0,0,,30,26,4,1,0,
375,Cletidus Hunt,GNB,27,DT/rdt,16,16,0,0,0,0,4,1,0,1,0,0,4.0,35,26,9,8,0,
376,Corey Sears,HOU,30,DE,16,12,0,0,0,0,1,0,0,1,0,0,1.0,37,26,11,2,0,
377,Ike Taylor,PIT,23,ss,16,1,0,0,0,0,2,0,1,0,0,0,,32,26,6,0,0,
378,Bryan Thomas,NYJ,24,DE,16,10,0,0,0,0,2,0,0,1,0,0,1.0,42,26,16,4,0,
379,Anthony Weaver,BAL,23,DE,15,15,0,0,0,0,6,2,0,2,0,0,5.0,35,26,9,5,0,
380,Nate Webster,TAM,26,mlb,15,5,,,,,,0,0,1,0,0,1.0,52,26,26,2,0,
381,Brian Allen,CAR,25,lb,14,4,0,0,0,0,2,0,0,1,0,0,1.0,35,25,10,1,0,
382,Matt Chatham,NWE,26,lb,16,4,,,,,,1,0,2,38,1,1.5,38,25,13,3,0,
383,Cory Hall,ATL,27,FS/ss,11,10,0,0,0,0,2,1,0,0,0,0,,30,25,5,1,0,
384,Michael Hawthorne,GNB,26,lcb,14,2,2,8,0,8,5,,,,,,1.0,32,25,7,1,0,
385,Tod McBride,ATL,27,RCB,12,9,3,44,1,25,10,1,2,0,0,0,,26,25,1,0,0,
386,Calvin Pace,ARI,23,DE,16,16,,,,,,0,0,1,0,0,1.0,32,25,7,4,1,
387,Matt Stevens,HOU,30,fs,12,5,1,12,0,12,4,0,0,1,0,0,,32,25,7,1,0,
388,Johnathan Sullivan,NOR,22,dt/LDT,14,12,0,0,0,0,1,1,0,0,0,0,1.0,33,25,8,2,0,
389,Sam Adams,BUF,30,dt/LDT,15,15,1,37,1,37,3,0,0,1,0,0,5.0,33,24,9,6,0,
390,Bertrand Berry,DEN,28,DE,16,16,0,0,0,0,4,3,0,1,3,0,11.5,36,24,12,9,4,
391,Alfonso Boone,CHI,27,ldt/rdt,16,6,0,0,0,0,3,,,,,,1.0,28,24,4,2,0,
392,Tommy Hendricks,MIA,25,lb/mlb,16,2,,,,,,1,0,0,0,0,,33,24,9,2,0,
393,Terrence Holt,DET,23,ss,11,2,3,42,0,30,6,0,1,2,0,0,,28,24,4,0,0,
394,Will Peterson,NYG,24,rcb,5,5,,,,,,,,,,,,30,24,6,,,
395,Robert Porcher,DET,34,DE,14,14,,,,,,2,0,0,0,0,4.5,33,24,9,7,0,
396,Izell Reese,BUF,29,FS,13,9,0,0,0,0,1,,,,,,,34,24,10,0,0,
397,Brady Smith,ATL,30,DE,16,14,0,0,0,0,1,,,,,,4.0,25,24,1,8,1,
398,Paul Spicer,JAX,28,de,16,1,1,2,0,2,5,0,0,1,0,0,,31,24,7,5,0,
399,Greg Spires,TAM,29,DE,15,15,0,0,0,0,5,1,0,1,0,0,3.5,35,24,11,7,0,
400,Gerard Warren,CLE,25,LDT,16,15,0,0,0,0,1,0,0,2,0,0,5.5,32,24,8,7,2,
401,Jamal Williams,SDG,27,LDT,15,15,0,0,0,0,1,1,0,0,0,0,1.0,33,24,9,5,0,
402,Coy Wire,BUF,25,fs,16,1,0,0,0,0,2,,,,,,1.0,28,24,4,2,0,
403,Brian Young,STL,26,dt/ldt/nt,16,12,0,0,0,0,2,4,0,5,21,0,2.0,35,24,11,2,0,
404,John Abraham,NYJ,25,de,7,6,,,,,,1,0,0,0,0,6.0,32,23,9,8,0,
405,Monty Beisel,KAN,25,,12,0,,,,,,,,,,,1.0,24,23,1,0,0,
406,Raheem Brock,IND,25,DE,16,16,0,0,0,0,3,0,0,3,8,0,2.0,37,23,14,5,0,
407,Dwaine Carpenter,SFO,27,fs/lcb,15,2,0,0,0,0,3,3,0,1,0,0,,27,23,4,1,0,
408,Antonio Cochran,SEA,27,de,15,7,,,,,,0,0,1,0,0,1.0,29,23,6,1,0,
409,Jamie Duncan,STL,28,mlb,16,6,1,0,0,0,3,,,,,,1.0,35,23,12,1,0,
410,Jeff Gooch,DET,29,,16,0,0,0,0,0,1,0,0,1,10,0,,26,23,3,0,0,
411,Reggie Hayward,DEN,24,de,16,2,0,0,0,0,5,2,0,2,0,0,8.5,27,23,4,9,3,
412,Chester McGlockton,NYJ,34,,16,0,0,0,0,0,2,2,0,1,0,0,1.0,30,23,7,3,0,
413,Eric Ogbogu,DAL,28,de,16,3,0,0,0,0,1,3,0,0,0,0,3.5,32,23,9,3,0,
414,Bryan Robinson,CHI,29,ldt/RDT,16,16,0,0,0,0,4,,,,,,1.0,29,23,6,1,0,
415,Samari Rolle,TEN,27,RCB,13,13,6,141,0,52,17,0,0,2,64,1,,31,23,8,0,0,
416,Chad Williams,BAL,24,db,16,1,1,52,1,52,6,2,0,3,1,0,1.0,27,23,4,4,0,
417,Dale Carter,NOR,34,lcb/rcb,8,8,0,0,0,0,1,,,,,,1.0,24,22,2,1,0,
418,Victor Green,NOR,34,fs,13,1,0,24,0,24,2,2,0,1,0,0,,25,22,3,0,0,
419,Shaunard Harts,KAN,25,,16,0,2,39,1,39,5,0,0,2,8,0,,28,22,6,1,0,
420,Chris Hope,PIT,23,,16,0,0,0,0,0,1,,,,,,,27,22,5,0,0,
421,Justin Lucas,ARI,27,,11,0,,,,,,,,,,,,26,22,4,1,0,
422,Torrance Marshall,GNB,26,mlb,12,1,0,0,0,0,1,0,0,1,0,0,1.0,27,22,5,2,0,
423,Nick Rogers,MIN,24,lb,16,5,,,,,,1,0,0,0,0,,26,22,4,2,0,
424,Renaldo Wynn,WAS,29,DE,16,16,,,,,,,,,,,2.0,29,22,7,3,0,
425,Jeff Zgonina,MIA,33,ldt/rdt,16,3,1,0,0,0,1,,,,,,3.0,39,22,17,3,0,
426,Chidi Ahanotu,SFO,33,de,16,1,0,0,0,0,2,0,0,1,1,0,4.0,27,21,6,4,1,
427,Marcus Bell,ARI,24,LDT,13,10,0,0,0,0,1,,,,,,1.0,23,21,2,4,0,
428,Hugh Douglas,JAX,32,DE,16,16,0,0,0,0,2,2,0,0,0,0,3.5,26,21,5,5,0,
429,Mario Fatafehi,DEN,24,dt/ldt/rdt,16,9,0,0,0,0,1,1,0,0,0,0,2.5,29,21,8,8,0,
430,Arturo Freeman,MIA,27,,16,0,0,0,0,0,2,2,0,1,0,0,1.0,28,21,7,2,0,
431,Albert Haynesworth,TEN,22,RDT,12,11,0,0,0,0,4,0,0,2,12,0,2.5,32,21,11,6,0,
432,Michael Lehan,CLE,24,lcb/rcb,12,2,0,0,0,0,1,0,0,1,0,0,,24,21,3,1,0,
433,Fred Robbins,MIN,26,NT,16,12,,,,,,0,0,1,0,0,0.5,28,21,7,8,0,
434,T.J. Slaughter,3TM,26,,8,3,0,0,0,0,1,1,0,0,0,0,1.0,24,21,3,3,0,
435,Lester Towns,CAR,26,mlb,15,1,,,,,,,,,,,,25,21,4,0,0,
436,Fred Wakefield,ARI,25,de,10,5,0,0,0,0,1,1,0,1,0,0,1.0,24,21,3,4,0,
437,Jimmy Williams,SFO,24,,15,0,1,6,0,6,1,1,3,1,0,0,,22,21,1,0,0,
438,Anthony Adams,SFO,23,ldt,14,1,0,0,0,0,4,,,,,,1.5,26,20,6,5,1,
439,Nnamdi Asomugha,OAK,22,fs,15,1,,,,,,0,0,1,0,0,,28,20,8,0,0,
440,Tony Beckham,TEN,25,rcb,16,3,1,0,0,0,4,0,0,1,-2,0,,23,20,3,0,0,
441,Juran Bolden,ATL,29,LCB,8,8,3,61,1,41,3,2,0,0,0,0,,23,20,3,0,0,
442,Cornell Brown,BAL,28,lb/lolb,16,3,0,0,0,0,2,,,,,,1.0,23,20,3,6,0,
443,Larry Chester,MIA,28,RDT,15,15,0,0,0,0,1,0,0,1,0,0,,38,20,18,3,0,
444,Drayton Florence,SDG,23,,16,0,0,0,0,0,2,,,,,,,20,20,0,0,0,
445,Orlando Huff,SEA,25,mlb,11,2,,,,,,0,0,1,0,1,1.0,24,20,4,2,0,1
446,Lance Johnstone,MIN,30,,16,0,1,33,1,33,6,2,0,1,0,0,10.0,28,20,8,5,0,
447,Bryan Knight,CHI,24,lb,16,2,0,0,0,0,1,0,0,1,0,0,,30,20,10,1,0,
448,Gerald McBurrows,ATL,30,ss,13,2,,,,,,1,0,1,0,0,,23,20,3,0,0,
449,Jon McGraw,NYJ,24,fs,6,6,,,,,,,,,,,,31,20,11,0,0,
450,Rob Meier,JAX,26,,16,0,0,0,0,0,2,1,0,1,0,0,1.5,25,20,5,5,0,
451,Brandon Mitchell,SEA,28,de,14,6,0,0,0,0,2,1,0,0,0,0,3.0,24,20,4,2,1,
452,Rashad Moore,SEA,24,rdt,14,6,,,,,,0,0,1,0,0,1.0,30,20,10,1,0,
453,Deltha O'Neal,DEN,26,cb/rcb,13,6,1,6,0,6,2,0,2,0,0,0,,23,20,3,1,0,
454,Antwan Peek,HOU,24,de/rolb,10,4,0,0,0,0,2,,,,,,1.0,25,20,5,0,0,
455,Coby Rhinehart,ARI,26,lcb,16,2,1,5,0,5,4,,,,,,,23,20,3,2,0,
456,Robaire Smith,TEN,26,de/LDT,16,15,0,0,0,0,2,1,0,2,43,0,4.5,35,20,15,5,0,
457,Ellis Wyms,TAM,24,,13,0,0,0,0,0,2,1,0,0,0,0,2.0,24,20,4,2,1,
458,Rashad Bauman,WAS,24,cb/rcb,12,2,2,1,0,1,5,,,,,,,24,19,5,0,0,
459,Tim Bowens,MIA,30,LDT,13,13,0,0,0,0,1,2,0,0,0,0,2.0,26,19,7,3,1,
460,Brentson Buckner,CAR,32,LDT,12,12,0,0,0,0,2,1,0,0,0,0,0.5,22,19,3,0,1,
461,Keith Burns,DEN,31,,16,0,,,,,,,,,,,,27,19,8,0,0,
462,Ryan Clark,NYG,24,cb/lb/ss,16,4,0,0,0,0,2,,,,,,1.0,21,19,2,3,0,
463,Ronald Curry,OAK,24,wr,16,2,,,,,,0,1,0,-12,0,,20,19,1,0,0,
464,Vernon Fox,SDG,24,s/ss,12,2,0,0,0,0,2,,,,,,,23,19,4,0,0,
465,Clark Haggans,PIT,26,rolb,16,2,0,0,0,0,1,1,0,0,0,0,1.0,28,19,9,0,0,
466,Rashad Holman,SFO,25,,14,0,0,0,0,0,2,,,,,,,24,19,5,0,0,
467,Chris Hovan,MIN,25,DT/rdt,16,16,0,0,0,0,4,1,0,0,0,0,2.0,27,19,8,2,0,
468,Junior Ioane,HOU,26,de/nt,13,4,,,,,,,,,,,0.5,29,19,10,0,1,
469,Tyoka Jackson,STL,32,de,16,3,1,11,0,11,4,2,0,1,0,0,5.5,24,19,5,4,0,
470,Roger Knight,NOR,25,lb,16,2,,,,,,1,0,1,0,0,,23,19,4,1,0,
471,Willie Middlebrooks,DEN,24,,16,0,0,0,0,0,1,,,,,,,22,19,3,0,0,
472,John Mobley,DEN,30,lb,8,7,0,0,0,0,1,,,,,,,22,19,3,1,0,
473,Carlos Polk,SDG,26,,16,0,,,,,,,,,,,,22,19,3,2,0,
474,Wali Rainer,DET,26,,16,0,,,,,,,,,,,,23,19,4,0,0,
475,Bart Scott,BAL,23,,16,0,0,0,0,0,1,0,0,1,0,0,,22,19,3,0,0,
476,Terrell Suggs,BAL,21,rolb,16,1,1,11,0,11,3,5,0,4,7,0,12.0,27,19,8,9,1,
477,David Terrell,WAS,28,,13,0,2,21,0,20,4,0,0,1,0,0,,24,19,5,0,0,
478,Kevin Thomas,BUF,25,db,16,1,0,0,0,0,4,0,0,1,0,0,0.5,26,19,7,0,0,
479,Ty Warren,NWE,22,dt,16,4,0,0,0,0,2,,,,,,1.0,33,19,14,2,1,
480,Charlie Clemons,HOU,31,ROLB,9,8,0,0,0,0,3,0,0,2,0,0,1.0,26,18,8,3,0,
481,Jason Doering,IND,25,,16,0,,,,,,,,,,,,24,18,6,0,0,
482,Ebenezer Ekuban,DAL,27,DE,15,14,0,0,0,0,1,3,0,0,0,0,2.5,26,18,8,2,1,
483,Robert Ferguson,GNB,24,WR,15,12,,,,,,0,0,1,0,0,,18,18,0,0,0,
484,DeJuan Groce,STL,23,rcb,16,1,1,7,0,7,2,0,5,1,0,0,,20,18,2,0,0,
485,Kenny Holmes,NYG,30,DE,9,9,,,,,,1,0,2,0,1,5.5,25,18,7,6,2,
486,Roderick Hood,PHI,22,,14,0,1,5,0,5,3,0,1,1,27,0,,19,18,1,0,0,
487,Larry Izzo,NWE,29,,16,0,1,0,0,0,2,,,,,,,22,18,4,0,0,
