,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
240,Percy Ellsworth,CLE,27,FS,11,9,1,19,0,19,4,,,,,,1.0,47,39,8,1,1,
241,Travis Hall,ATL,29,LDT,16,16,0,0,0,0,3,0,0,1,0,0,2.5,51,39,12,10,3,
242,Steve Martin,NYJ,27,NT,16,15,0,0,0,0,5,0,0,2,0,0,2.5,57,39,18,6,3,
243,Simeon Rice,TAM,27,DE,16,16,0,0,0,0,8,2,0,0,0,0,11.0,44,39,5,16,9,
244,Charles Woodson,OAK,25,CB/lcb,16,15,1,64,0,34,11,1,0,0,0,0,2.0,52,39,13,3,2,
245,Patrick Kerney,ATL,25,DE,16,16,,,,,,2,0,1,0,0,12.0,48,38,10,11,12,
246,Daryl Porter,TEN,27,fs/ss,14,3,0,0,0,0,3,0,0,2,0,0,,40,38,2,0,0,
247,Marcellus Wiley,SDG,27,DE,14,14,0,0,0,0,2,5,0,0,0,0,13.0,48,38,10,8,9,
248,Russell Davis,ARI,26,dt/LDT,16,16,0,0,0,0,1,,,,,,2.0,54,37,17,2,2,
249,Terry Fair,DET,25,RCB,12,12,2,29,1,26,12,,,,,,,43,37,6,0,0,
250,Kenny Holmes,NYG,28,DE,16,16,0,0,0,0,3,1,0,4,12,0,3.5,56,37,19,8,3,
251,Julian Peterson,SFO,23,lb/LOLB,14,14,0,0,0,0,3,0,0,2,26,1,3.0,51,37,14,7,3,
252,Bryan Robinson,CHI,27,DE,16,16,0,0,0,0,7,2,0,1,1,0,4.5,47,37,10,7,4,
253,Damien Robinson,NYJ,28,FS,14,14,2,58,0,30,5,0,1,1,4,0,,55,37,18,2,0,
254,Kurt Schulz,DET,33,FS,11,10,2,22,0,19,5,,,,,,,55,37,18,1,0,
255,Robert Tate,MIN,28,rcb,16,5,0,0,0,0,7,,,,,,,44,37,7,1,0,
256,William Bartee,KAN,24,lcb/mlb,16,5,0,0,0,0,6,,,,,,1.0,38,36,2,2,1,
257,Aaron Beasley,JAX,28,RCB,12,12,3,0,0,0,10,0,0,1,40,1,,39,36,3,1,0,
258,Duane Clemons,KAN,27,DE,16,15,,,,,,3,0,1,0,0,7.0,48,36,12,8,6,
259,La'Roi Glover,NOR,27,RDT,16,16,,,,,,3,1,2,12,0,8.0,47,36,11,10,6,
260,Ian Gold,DEN,23,,16,0,0,0,0,0,3,1,0,2,0,0,3.0,41,36,5,2,2,
261,DeRon Jenkins,TEN,28,cb/lcb,15,6,0,0,0,0,9,1,0,0,0,0,,40,36,4,0,0,
262,Tod McBride,GNB,25,,16,0,0,0,0,0,9,,,,,,2.0,46,36,10,3,2,
263,Aric Morris,TEN,24,fs/SS,16,10,0,0,0,0,2,,,,,,1.5,51,36,15,3,2,
264,Michael Myers,DAL,25,DT,16,16,0,0,0,0,4,1,0,1,0,0,3.5,54,36,18,5,4,
265,Corey Simon,PHI,24,LDT,16,16,0,0,0,0,3,4,0,0,0,0,7.5,47,36,11,12,7,
266,Peppi Zellner,DAL,26,DE,16,15,0,0,0,0,2,1,0,1,0,0,3.0,46,36,10,7,2,
267,Lamar Campbell,DET,25,fs/ss,12,12,0,0,0,0,4,0,0,1,0,0,1.0,49,35,14,2,1,
268,Darren Howard,NOR,25,DE,16,16,1,37,0,37,4,3,0,0,0,0,6.0,53,35,18,8,4,
269,Anthony Pleasant,NWE,33,DE/dt,16,16,2,0,0,0,4,1,1,0,0,0,6.0,43,35,8,11,5,
270,Jimmy Spencer,DEN,32,rcb,16,1,3,25,0,18,9,0,0,1,0,0,,37,35,2,0,0,
271,Markus Steele,DAL,22,LB,15,10,0,0,0,0,1,1,0,0,0,0,,39,35,4,1,0,
272,Gary Walker,JAX,28,LDT,16,16,0,0,0,0,3,1,0,1,3,0,7.5,43,35,8,15,7,
273,Vaughn Booker,CIN,33,DE,14,13,0,0,0,0,2,1,0,0,0,0,1.5,40,34,6,6,1,
274,Roderick Coleman,OAK,25,dt,14,6,0,0,0,0,3,0,0,1,0,0,6.0,46,34,12,8,7,
275,Bryan Cox,NWE,33,lb/mlb,11,7,0,0,0,0,1,0,0,1,9,0,,49,34,15,5,0,
276,Michael McCrary,BAL,31,DE,10,10,1,1,0,1,1,,,,,,7.5,51,34,17,12,8,
277,Marlon McCree,JAX,24,db/FS,13,11,1,10,0,10,3,2,0,2,2,0,1.0,47,34,13,2,0,
278,Chester McGlockton,DEN,32,dt/LDT,16,16,2,17,0,17,5,,,,,,1.0,39,34,5,6,1,
279,Talance Sawyer,MIN,25,DE,16,16,1,2,0,2,4,1,0,2,0,0,5.0,56,34,22,8,6,
280,Bobby Taylor,PHI,28,lcb/RCB,16,14,1,5,0,5,17,2,0,3,0,0,1.0,37,34,3,4,1,
281,Darrell Green,WAS,41,rcb,16,4,1,0,0,0,7,,,,,,,37,33,4,5,0,
282,Ken Irvin,BUF,29,rcb,14,4,1,0,0,0,3,,,,,,,36,33,3,0,0,
283,Bhawoh Jue,GNB,22,ss,15,7,2,35,0,35,4,1,0,0,0,0,,46,33,13,0,0,
284,Mike Logan,PIT,27,s,16,1,2,2,0,2,8,1,0,2,14,0,2.0,37,33,4,2,2,
285,Chukie Nwokorie,IND,26,de,16,5,0,0,0,0,2,1,0,3,95,1,5.0,42,33,9,3,5,
286,Trevor Pryce,DEN,26,dt/RDT,16,16,0,0,0,0,4,1,0,0,0,0,7.0,39,33,6,11,7,
287,Shelton Quarles,TAM,30,LB,16,16,1,98,1,98,2,1,0,0,0,0,2.0,51,33,18,6,2,
288,Kenny Wright,MIN,24,lcb/rcb,15,8,0,0,0,0,9,1,0,0,0,0,,38,33,5,0,0,
289,Brian Young,STL,24,LDT/rdt,16,16,1,25,0,25,3,1,0,0,0,0,6.5,40,33,7,10,6,
290,Allen Aldridge,DET,29,lb/LOLB,16,16,,,,,,,,,,,1.0,47,32,15,4,1,
291,Marco Coleman,WAS,32,DE,12,12,0,0,0,0,3,3,0,0,0,0,4.5,38,32,6,5,3,
292,Greg Favors,TEN,27,LB,16,12,1,0,0,0,4,,,,,,1.5,50,32,18,10,2,
293,Cory Hall,CIN,25,FS/ss,16,15,0,0,0,0,3,0,0,1,73,0,,49,32,17,1,0,
294,Tory James,OAK,28,cb/lb,16,2,5,72,0,33,16,,,,,,,35,32,3,0,0,
295,Ted Johnson,NWE,29,lb/mlb,12,5,0,0,0,0,4,1,0,1,0,0,,45,32,13,3,0,
296,Ryan Phillips,IND,27,lb/rolb,13,6,1,18,0,18,1,,,,,,1.0,44,32,12,2,1,
297,Sam Sword,IND,27,mlb,16,2,0,0,0,0,4,1,0,0,0,0,1.0,39,32,7,2,0,
298,Dean Wells,CAR,31,lb,13,3,,,,,,1,0,0,0,0,,44,32,12,2,0,
299,Jeff Zgonina,STL,31,ldt/RDT,13,13,0,0,0,0,1,0,0,2,0,0,,38,32,6,9,0,
300,LeRoy Butler,GNB,33,SS,9,9,0,0,0,0,2,,,,,,1.0,40,31,9,2,1,
301,Shane Dronett,ATL,30,RDT,15,15,1,-6,0,-6,3,0,1,1,0,0,5.5,38,31,7,11,6,
302,Bobby Hamilton,NWE,30,DE/ldt,16,15,0,0,0,0,5,0,0,1,0,0,7.0,52,31,21,10,8,
303,Ronnie Heard,SFO,25,,16,0,0,0,0,0,2,2,0,0,0,0,1.0,39,31,8,0,0,
304,Raion Hill,BUF,25,SS,15,13,0,0,0,0,3,2,0,1,0,0,,52,31,21,2,0,
305,Robert Jones,WAS,32,lb/mlb,15,9,0,0,0,0,1,1,0,0,0,0,,39,31,8,4,0,
306,Darrell Russell,OAK,25,dt,11,7,1,0,0,0,4,,,,,,2.5,41,31,10,6,3,
307,Aaron Schobel,BUF,24,DE,16,11,0,0,0,0,2,,,,,,6.5,42,31,11,7,8,
308,Mark Simoneau,ATL,24,lb,16,5,0,0,0,0,1,1,0,1,0,0,,38,31,7,3,0,
309,Bryant Young,SFO,29,LDT/rdt,16,16,0,0,0,0,1,1,0,0,0,0,3.5,37,31,6,12,4,
310,Tim Bowens,MIA,28,LDT,15,15,0,0,0,0,2,,,,,,3.0,49,30,19,6,4,
311,Keith Bulluck,TEN,24,lb/mlb,15,3,2,21,0,21,5,0,0,2,0,0,1.0,51,30,21,4,1,
312,Jim Nelson,MIN,26,lb,16,2,,,,,,0,0,1,-1,0,,48,30,18,2,0,
313,Tyrone Rogers,CLE,27,DE,16,10,0,0,0,0,5,1,0,0,0,0,6.0,39,30,9,11,6,
314,Bruce Smith,WAS,38,DE,14,14,0,0,0,0,2,3,0,1,0,0,5.0,41,30,11,7,4,
315,Fred Smoot,WAS,22,RCB/ss,14,13,5,36,0,36,12,0,0,1,0,0,,33,30,3,0,0,
316,Matt Stevens,NWE,28,db/fs,15,4,1,9,0,9,2,1,0,1,0,0,,43,30,13,0,0,
317,Adalius Thomas,BAL,24,de,16,3,0,0,0,0,8,3,0,0,0,0,3.5,37,30,7,6,4,
318,Brian Williams,2TM,29,,6,1,,,,,,0,0,1,0,0,,34,30,4,2,0,
319,Josh Williams,IND,25,LDT,16,16,0,0,0,0,2,0,0,1,0,0,3.0,50,30,20,4,3,
320,Donnie Abraham,TAM,28,lcb,15,5,6,98,0,46,16,0,0,1,0,0,,39,29,10,1,0,
321,Eric Barton,OAK,24,lb,16,1,,,,,,1,0,0,0,0,,38,29,9,4,0,
322,Ike Charlton,SEA,24,rcb,15,1,2,43,1,38,4,3,0,0,0,0,1.0,31,29,2,0,0,
323,John Engelberger,SFO,25,DE,15,14,0,0,0,0,5,4,0,0,0,0,4.0,30,29,1,5,1,
324,Morlon Greenwood,MIA,23,LB,14,12,,,,,,,,,,,1.5,58,29,29,1,2,
325,Chris Hovan,MIN,23,DT/nt,16,16,0,0,0,0,1,2,0,1,0,0,6.0,43,29,14,9,8,
326,Lance Johnstone,MIN,28,de,16,5,0,0,0,0,1,1,0,0,0,0,5.5,38,29,9,6,4,
327,Kevin Kaesviharn,CIN,25,lcb,10,3,3,41,0,29,6,,,,,,,32,29,3,1,0,
328,Carnell Lake,BAL,34,s,15,1,0,0,0,0,1,0,1,1,0,0,,31,29,2,1,0,
329,Mark Smith,CLE,27,rdt,16,11,0,0,0,0,6,0,0,1,0,0,2.0,42,29,13,3,2,
330,Travian Smith,OAK,26,lb,16,2,1,9,0,9,2,0,1,1,0,0,2.5,44,29,15,4,3,
331,Renaldo Wynn,JAX,27,DE,16,16,0,0,0,0,1,1,0,0,0,0,5.0,40,29,11,7,4,
332,Marcus Bell,SEA,24,,13,0,,,,,,1,0,0,0,0,1.0,32,28,4,1,1,
333,Tony Bryant,OAK,25,DE,16,16,0,0,0,0,1,2,0,0,0,0,5.0,41,28,13,4,4,
334,Kevin Carter,TEN,28,DE,16,16,0,0,0,0,3,,,,,,2.0,36,28,8,13,2,
335,Raylee Johnson,SDG,31,DE,16,16,0,0,0,0,1,0,0,2,46,1,9.5,38,28,10,11,9,
336,Leonard Little,STL,27,,13,0,,,,,,2,0,1,0,0,14.5,33,28,5,13,14,
337,Justin Lucas,ARI,25,ss,13,4,0,0,0,0,2,,,,,,,33,28,5,1,0,
338,Donald Mitchell,TEN,25,cb/rcb,12,3,0,0,0,0,4,,,,,,,33,28,5,1,0,
339,Warren Sapp,TAM,29,DT,16,16,,,,,,1,0,2,0,0,6.0,36,28,8,9,6,
340,James Trapp,BAL,32,cb/db/lcb,10,4,1,15,0,15,4,,,,,,1.0,35,28,7,3,1,
341,Nate Webster,TAM,24,mlb,16,1,0,0,0,0,3,,,,,,,40,28,12,2,0,
342,Reinard Wilson,CIN,28,de,16,5,0,0,0,0,3,2,0,2,0,0,9.0,40,28,12,9,9,
343,Cory Bird,IND,23,,14,0,0,0,0,0,1,,,,,,0.5,32,27,5,0,1,
344,Dre' Bly,STL,24,cb/rcb/ss,16,4,6,150,2,93,10,1,1,1,15,0,,29,27,2,2,0,
345,Brentson Buckner,CAR,30,LDT,16,10,1,29,0,29,4,1,1,1,0,0,4.5,37,27,10,6,5,
346,Larry Chester,CAR,26,rdt,11,5,,,,,,0,0,1,0,0,0.5,37,27,10,5,1,
347,Shaun Ellis,NYJ,24,DE/ldt,16,15,0,0,0,0,2,1,0,0,0,0,5.0,39,27,12,7,6,
348,Arturo Freeman,MIA,25,fs/ss,16,4,1,0,0,0,7,0,0,2,-5,0,1.0,36,27,9,1,1,
349,Aaron Glenn,NYJ,29,LCB,13,12,5,82,1,60,14,1,1,2,2,0,,33,27,6,1,0,
350,Kris Jenkins,CAR,22,RDT,16,11,,,,,,0,0,1,0,0,2.0,34,27,7,7,2,
351,Tom Knight,ARI,27,cb/lcb,8,8,1,43,0,43,5,,,,,,,31,27,4,0,0,
352,Rick Lyle,NYJ,30,de,16,3,0,0,0,0,2,0,0,1,0,0,3.5,40,27,13,5,5,
353,Brandon Noble,DAL,27,dt/NT,16,16,0,0,0,0,2,0,0,2,6,0,3.5,37,27,10,7,3,
354,Kavika Pittman,DEN,27,DE,14,14,0,0,0,0,2,1,0,1,9,0,1.0,33,27,6,5,1,
355,Izell Reese,DAL,27,cb/lcb,16,4,1,42,0,42,3,3,0,0,0,0,3.0,29,27,2,4,3,
356,Keith Traylor,CHI,32,RDT,16,15,1,67,0,67,2,1,0,0,0,0,2.0,31,27,4,8,2,
357,Jay Williams,CAR,30,DE,16,13,1,0,0,0,1,,,,,,1.0,38,27,11,2,1,
358,Kenyatta Wright,BUF,23,mlb,11,1,0,0,0,0,1,1,0,1,0,0,1.5,35,27,8,1,2,
359,Terrell Buckley,NWE,30,rcb,15,1,3,76,1,52,7,,,,,,1.0,28,26,2,2,1,
360,Lewis Bush,KAN,32,lb/LOLB,12,11,0,0,0,0,2,,,,,,,32,26,6,4,0,
361,Jim Flanigan,GNB,30,dt/nt,16,8,0,0,0,0,2,,,,,,4.5,40,26,14,4,5,
362,James Hall,DET,24,,15,0,0,0,0,0,1,0,0,2,8,1,4.0,35,26,9,8,5,
363,John Howell,TAM,23,fs,14,1,,,,,,0,0,1,0,0,,35,26,9,4,0,
364,Brandon Mitchell,NWE,26,dt/ldt/nt,16,11,,,,,,,,,,,1.0,43,26,17,5,1,
365,Pierson Prioleau,BUF,24,ss,6,2,0,0,0,0,1,1,0,0,0,0,1.0,34,26,8,1,1,
366,John Randle,SEA,34,RDT,15,14,,,,,,4,0,1,0,1,11.0,34,26,8,7,9,
367,Dana Stubblefield,SFO,31,ldt/RDT,16,16,0,0,0,0,1,,,,,,4.0,33,26,7,9,3,
368,Keith Washington,DEN,29,DE,16,16,,,,,,1,0,1,0,0,4.0,35,26,9,7,4,
369,Ted Washington,CHI,33,LDT,16,15,0,0,0,0,4,0,0,1,0,0,1.5,33,26,7,5,3,
370,Derrick Burgess,PHI,23,de,16,4,,,,,,0,0,1,0,0,6.0,32,25,7,11,6,
371,Marty Carter,2TM,32,,9,6,1,0,0,0,1,1,0,0,0,0,,29,25,4,0,0,
372,Jarrod Cooper,CAR,23,,16,0,,,,,,,,,,,,27,25,2,1,0,
373,Luther Elliss,DET,28,DT,14,13,0,0,0,0,4,1,0,0,0,0,,30,25,5,0,0,
374,Jason Fisk,TEN,29,dt/RDT,16,16,,,,,,1,0,1,0,0,2.5,41,25,16,7,3,1
375,Norman Hand,NOR,29,LDT,13,13,,,,,,,,,,,3.5,36,25,11,9,4,
376,Isaiah Kacyvenski,SEA,24,,16,0,1,22,0,22,1,,,,,,,32,25,7,1,0,
377,Jevon Kearse,TEN,25,DE,16,16,0,0,0,0,2,3,0,0,0,0,10.0,36,25,11,9,7,
378,Terry Killens,SFO,27,lolb,16,2,,,,,,,,,,,,28,25,3,2,0,
379,Willie McGinest,NWE,30,de/lb,11,5,0,0,0,0,2,1,0,0,0,0,6.0,33,25,8,9,5,
380,Kenny Mixon,MIA,26,DE/rdt,16,16,1,56,1,56,2,,,,,,2.0,44,25,19,5,3,
381,DaShon Polk,BUF,24,lb,16,1,,,,,,,,,,,,32,25,7,1,0,
382,Richard Seymour,NWE,22,dt/lb/nt/rdt,13,10,0,0,0,0,1,0,0,1,0,0,3.0,44,25,19,5,3,
383,Brady Smith,ATL,28,DE,15,15,0,0,0,0,1,,,,,,8.0,34,25,9,12,10,
384,Shane Burton,NYJ,27,LDT,15,13,1,0,0,0,8,,,,,,2.0,40,24,16,4,2,
385,Leonardo Carson,SDG,24,dt/LDT,16,13,0,0,0,0,3,0,0,2,0,0,3.0,33,24,9,7,3,
386,Dale Carter,MIN,32,LCB,9,8,0,0,0,0,5,,,,,,,33,24,9,2,0,
387,Antonio Cochran,SEA,25,rdt,16,2,,,,,,2,0,1,0,0,4.5,30,24,6,9,7,
388,Jason Doering,IND,23,fs,16,1,,,,,,,,,,,,26,24,2,1,1,
389,Steve Foley,CIN,26,LB,12,12,,,,,,2,0,0,0,0,,38,24,14,2,0,
390,Barry Gardner,PHI,25,,16,0,,,,,,1,0,0,0,0,,29,24,5,1,0,
391,Nick Harper,IND,27,db/lcb,13,2,2,17,0,14,8,0,1,1,0,0,,31,24,7,0,0,
392,Ron Rice,DET,29,SS,8,8,2,9,0,8,5,,,,,,1.0,40,24,16,1,1,
393,Michael Sinclair,SEA,33,DE,16,16,0,0,0,0,1,1,0,1,12,0,3.5,40,24,16,3,4,
394,Barron Tanner,ARI,28,dt/RDT,16,16,0,0,0,0,1,,,,,,,37,24,13,2,0,
395,Regan Upshaw,OAK,26,DE,16,15,,,,,,,,,,,7.0,32,24,8,6,8,
396,Darrick Vaughn,ATL,23,,16,0,1,0,0,0,2,0,3,2,0,0,,29,24,5,2,1,
397,Adrian Wilson,ARI,22,,16,0,2,97,1,61,8,,,,,,0.5,32,24,8,2,1,
398,Keion Carpenter,BUF,24,FS,15,10,0,0,0,0,2,1,0,0,0,0,,33,23,10,2,0,
399,Danny Clark,JAX,24,lb,13,3,,,,,,2,0,0,0,0,,28,23,5,2,0,
400,Rich Coady,STL,25,ss,12,2,,,,,,,,,,,1.0,27,23,4,1,1,
401,Reggie Howard,CAR,24,,11,0,1,16,0,16,1,,,,,,1.0,26,23,3,2,1,
402,Emmanuel McDaniel,NYG,29,,16,0,0,0,0,0,2,0,0,1,0,0,,27,23,4,3,2,
403,Anthony McFarland,TAM,24,ldt/NT,14,14,0,0,0,0,2,,,,,,3.5,41,23,18,7,5,
404,Terrance Shaw,NWE,28,cb/db/fs,13,3,0,0,0,0,4,,,,,,,26,23,3,1,0,
405,Aaron Smith,PIT,25,DE,16,16,0,0,0,0,1,1,0,0,0,0,8.0,28,23,5,13,7,
406,Paul Spicer,JAX,26,de,16,4,0,0,0,0,2,0,0,1,3,0,2.0,27,23,4,6,2,
407,Glenn Cadrez,KAN,31,lb/lolb,16,5,1,0,0,0,1,1,0,1,20,0,1.5,31,22,9,0,2,
408,Rashard Cook,PHI,24,db/fs/rcb,16,3,1,11,0,11,2,2,0,1,0,0,1.0,26,22,4,2,1,
409,Santana Dotson,GNB,32,DT,16,13,0,0,0,0,1,1,0,0,0,0,3.5,34,22,12,5,3,
410,Sean Gilbert,CAR,31,de/ldt,9,9,,,,,,1,0,0,0,0,2.0,24,22,2,3,2,
411,Phil Hansen,BUF,33,DE,12,12,1,17,0,17,3,,,,,,3.0,31,22,9,2,4,
412,Maurice Kelly,SEA,29,fs/ss,8,3,0,0,0,0,1,,,,,,,32,22,10,0,0,
413,Clint Kriewaldt,DET,25,rolb,14,1,0,0,0,0,1,,,,,,,32,22,10,4,0,
414,Eddie Mason,WAS,29,lb,15,1,,,,,,,,,,,1.0,25,22,3,1,1,
415,Chike Okeafor,SFO,25,de,14,3,0,0,0,0,2,1,0,0,0,0,2.5,32,22,10,5,3,
416,Brad Scioli,IND,25,DE,13,12,0,0,0,0,2,1,0,0,0,0,4.0,32,22,10,5,3,
417,Alshermond Singleton,TAM,26,,16,0,0,0,0,0,2,0,0,1,0,0,1.0,26,22,4,2,1,
418,Greg Spires,CLE,27,de,16,4,0,0,0,0,1,2,0,1,0,0,4.0,29,22,7,4,3,
419,Deshea Townsend,PIT,26,,16,1,2,7,0,7,9,,,,,,2.0,26,22,4,5,3,
420,Chidi Ahanotu,STL,31,DE,16,16,0,0,0,0,1,0,0,1,0,0,2.0,29,21,8,6,2,
421,Nick Ferguson,NYJ,27,fs,16,1,,,,,,1,0,1,0,0,,26,21,5,1,0,
422,Henry Jones,MIN,34,ss,5,5,,,,,,,,,,,,28,21,7,0,0,
423,Tracy Scroggins,DET,32,DE,16,16,0,0,0,0,1,,,,,,2.0,29,21,8,6,2,
424,Dwight Smith,TAM,23,,15,0,0,0,0,0,3,1,2,2,0,0,,26,21,5,0,0,
425,Matt Stewart,ATL,22,,15,0,,,,,,0,0,1,0,0,,25,21,4,0,0,
426,Marcus Stroud,JAX,23,,16,0,0,0,0,0,3,,,,,,,25,21,4,0,0,
427,Keith Thibodeaux,2TM,27,,12,1,1,9,0,9,3,,,,,,,30,21,9,0,0,
428,Dave Thomas,NYG,33,lcb,16,2,1,3,0,3,1,,,,,,,21,21,0,0,0,
429,Travares Tillman,BUF,24,fs,13,6,1,0,0,0,4,1,0,1,17,0,,32,21,11,0,0,
430,Darryl Williams,CIN,31,fs,15,1,1,16,0,16,2,0,0,1,0,0,3.5,28,21,7,3,4,
431,Jimmy Wyrick,DET,25,,16,0,0,0,0,0,1,,,,,,,25,21,4,0,0,
432,Chris Akins,2TM,25,,15,0,0,0,0,0,1,1,1,0,0,0,,25,20,5,0,0,
433,Tommy Bennett,DET,28,,8,1,0,0,0,0,2,,,,,,,27,20,7,0,0,
434,Blaine Bishop,TEN,31,ss,5,4,0,0,0,0,1,2,0,0,0,0,,24,20,4,0,0,
435,Lorenzo Bromell,MIA,26,de,16,1,,,,,,3,0,0,0,0,6.5,32,20,12,4,4,
436,George Coghill,DEN,31,,16,0,1,0,0,0,1,,,,,,,23,20,3,0,0,
437,Don Davis,STL,29,lb,12,8,0,0,0,0,1,1,0,1,0,0,,29,20,9,0,0,
438,Pat Dennis,DAL,23,,11,0,0,0,0,0,6,,,,,,,22,20,2,0,0,
439,Bryce Fisher,BUF,24,de,13,2,0,0,0,0,1,,,,,,3.0,33,20,13,6,2,
440,Al Harris,PHI,27,cb/rcb,16,2,2,22,0,14,12,,,,,,,22,20,2,0,0,
441,Nate Hemsley,CAR,27,lb,9,3,,,,,,,,,,,,23,20,3,2,0,
442,Ed Jasper,ATL,28,rdt,16,1,0,0,0,0,2,,,,,,3.5,25,20,5,3,3,
443,Ellis Johnson,IND,28,RDT,16,16,0,0,0,0,4,1,0,0,0,0,3.5,34,20,14,4,3,
444,Dhani Jones,NYG,23,,16,0,1,14,0,14,1,,,,,,,27,20,7,0,0,
445,Rob Meier,JAX,24,,16,0,,,,,,,,,,,,24,20,4,1,0,
446,Jason Perry,SDG,25,fs,14,3,2,37,1,37,5,1,0,1,7,0,,27,20,7,0,0,
447,John Thierry,GNB,30,DE,12,12,0,0,0,0,1,0,0,2,0,0,3.5,26,20,6,5,4,1
448,Kimo von Oelhoffen,PIT,30,DE,15,15,,,,,,0,0,2,0,0,4.0,27,20,7,8,4,
449,Sam Adams,BAL,28,LDT,14,14,0,0,0,0,1,1,0,0,0,0,2.0,23,19,4,3,1,
450,Myron Bell,PIT,30,ss,16,1,0,0,0,0,1,0,0,1,0,0,,21,19,2,1,0,
451,Demetric Evans,DAL,22,,16,0,0,0,0,0,2,,,,,,1.0,23,19,4,2,1,
452,Keith Hamilton,NYG,30,RDT,13,13,0,0,0,0,3,,,,,,6.0,34,19,15,10,7,
453,Michael Hawthorne,NOR,24,lcb,11,2,,,,,,,,,,,,22,19,3,0,0,
454,Renaldo Hill,ARI,23,lcb,14,1,0,0,0,0,2,,,,,,0.5,25,19,6,1,1,
455,George McCullough,SFO,26,,15,0,0,0,0,0,1,1,0,0,0,0,,21,19,2,0,0,
456,Chris Oldham,NOR,33,cb,16,1,1,0,0,0,3,0,0,2,81,1,2.5,27,19,8,3,3,
457,James Reed,NYJ,24,ldt/nt,16,2,0,0,0,0,1,0,0,1,0,0,1.0,28,19,9,2,1,
458,Tyrone Robertson,BUF,22,,12,0,0,0,0,0,1,,,,,,2.0,26,19,7,3,2,
459,Davis Sanchez,SDG,27,lcb,12,2,0,0,0,0,1,,,,,,,19,19,0,1,0,
460,Thomas Smith,IND,31,,11,0,0,0,0,0,3,,,,,,,21,19,2,0,0,
461,Bryant Westbrook,DET,27,lcb,10,3,1,0,0,0,4,,,,,,,20,19,1,0,0,
462,Dan Wilkinson,WAS,28,LDT,16,16,2,0,0,0,4,,,,,,4.0,25,19,6,6,5,
463,Bertrand Berry,DEN,26,,14,0,0,0,0,0,1,0,0,2,1,0,2.0,20,18,2,4,2,
464,Keith Burns,DEN,29,,16,0,,,,,,1,0,2,0,0,,20,18,2,0,0,
465,Jerametrius Butler,STL,23,,16,0,0,0,0,0,3,,,,,,,20,18,2,1,0,
466,Clifton Crosby,IND,27,,14,0,,,,,,1,0,1,0,0,,22,18,4,1,0,
467,Kabeer Gbaja-Biamila,GNB,24,,16,0,0,0,0,0,1,3,0,1,0,0,13.5,23,18,5,10,11,
468,Sedrick Hodge,NOR,23,lolb,16,1,0,0,0,0,1,,,,,,,21,18,3,1,0,
469,Sam Madison,MIA,27,RCB,13,13,2,0,0,0,13,,,,,,,25,18,7,1,0,
470,Kory Minor,CAR,25,lb,11,2,0,0,0,0,3,,,,,,,21,18,3,2,0,
471,Anthony Mitchell,BAL,27,,16,0,,,,,,,,,,,,23,18,5,0,0,
472,Alex Molden,SDG,28,lcb,6,3,1,0,0,0,5,,,,,,,19,18,1,1,0,
473,Shawn Price,BUF,31,LDT,11,11,0,0,0,0,1,,,,,,2.0,34,18,16,5,3,
474,Ike Reese,PHI,28,,16,0,0,0,0,0,3,3,0,0,0,0,,25,18,7,0,0,
475,Fred Robbins,MIN,24,NT,16,12,0,0,0,0,1,,,,,,2.0,27,18,9,5,2,
476,Orpheus Roye,CLE,28,de/ldt/rdt,12,10,1,0,0,0,4,,,,,,,25,18,7,7,0,1
477,Tim Terry,SEA,27,,16,0,,,,,,2,0,0,0,0,2.5,20,18,2,0,2,
478,Fred Weary,NOR,27,cb,14,1,0,0,0,0,2,,,,,,,20,18,2,1,0,
479,Willie Whitehead,NOR,28,,14,0,,,,,,,,,,,2.0,21,18,3,6,2,
480,LeVar Woods,ARI,23,,15,0,,,,,,1,0,1,0,0,,21,18,3,0,0,
481,Rabih Abdullah,TAM,26,,16,0,,,,,,0,0,1,0,0,,18,17,1,0,0,
482,Jamal Brooks,DAL,25,lb,16,1,,,,,,1,0,0,0,0,,24,17,7,0,0,
483,Daryl Gardener,MIA,28,RDT,8,8,0,0,0,0,2,1,0,0,0,0,4.0,28,17,11,6,3,
484,Lloyd Harrison,SDG,24,lcb,12,1,0,0,0,0,1,,,,,,1.0,19,17,2,1,1,
485,Tim Hauck,PHI,35,,16,0,,,,,,0,0,1,0,0,,22,17,5,0,0,
486,Jamie Henderson,NYJ,22,rcb,16,1,1,5,0,5,1,,,,,,,26,17,9,0,0,
487,Brad Jackson,BAL,26,lb,16,5,0,0,0,0,1,1,0,1,0,0,,27,17,10,1,0,
488,Greg Jones,CHI,27,,16,0,,,,,,1,0,0,0,0,,17,17,0,1,0,
489,Keith Lyle,WAS,29,,16,0,1,0,0,0,3,,,,,,1.0,24,17,7,1,1,
490,Hannibal Navies,CAR,24,lb,5,5,0,0,0,0,1,,,,,,,20,17,3,1,0,
491,Sekou Sanyika,ARI,23,lb,16,1,,,,,,0,0,1,0,0,1.0,20,17,3,1,1,
492,Chris Slade,CAR,30,,15,0,0,0,0,0,3,,,,,,2.5,24,17,7,4,3,
