,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
491,Glen Steele,CIN,26,rdt,16,1,,,,,,,,,,,2.0,17,13,4,5,2,
492,Keith Bulluck,TEN,23,lb,16,1,1,8,1,8,1,1,0,0,0,0,,18,12,6,1,0,
493,James Folston,ARI,29,lb,13,3,,,,,,,,,,,2.0,12,12,0,3,2,
494,Darrien Gordon,OAK,30,,13,0,0,0,0,0,1,0,2,1,74,1,,13,12,1,0,0,
495,Greg Jones,WAS,26,lb,16,4,,,,,,0,0,1,0,0,1.0,13,12,1,1,1,
496,Justin Lucas,ARI,24,,16,0,0,0,0,0,2,,,,,,,20,12,8,0,0,
497,Tremain Mack,CIN,26,,16,0,0,0,0,0,2,0,3,1,0,0,,18,12,6,0,0,
498,Tony McCoy,ARI,31,ldt,6,6,,,,,,,,,,,,18,12,6,1,0,
499,Anthony Parker,SFO,25,,16,0,0,0,0,0,5,,,,,,,13,12,1,3,2,
500,Greg Spires,NWE,26,de,16,2,0,0,0,0,1,3,0,1,0,0,6.0,17,12,5,4,4,
501,Lorenzo Bromell,MIA,25,,8,0,0,0,0,0,1,,,,,,2.0,12,11,1,2,2,
502,Lamar Chapman,CLE,24,,7,0,1,0,0,0,2,0,1,0,0,0,,11,11,0,0,0,
503,Ike Charlton,SEA,23,,16,0,,,,,,1,0,0,0,0,,13,11,2,1,0,
504,D'Marco Farr,STL,29,rdt,10,5,0,0,0,0,1,,,,,,1.0,15,11,4,3,1,
505,Erik Flowers,BUF,22,,16,0,1,0,0,0,3,1,0,0,0,0,2.0,20,11,9,2,0,
506,Donovan Greer,BUF,26,,13,0,,,,,,0,0,1,0,0,,17,11,6,0,0,
507,Jabari Issa,ARI,22,,10,0,,,,,,,,,,,1.0,15,11,4,2,1,
508,George McCullough,TEN,25,,11,0,,,,,,,,,,,,11,11,0,1,0,
509,Rob Meier,JAX,23,,16,0,,,,,,,,,,,0.5,11,11,0,3,1,
510,Mustafah Muhammad,IND,27,rcb,13,3,1,40,1,40,1,0,1,0,0,0,,12,11,1,1,0,
511,Jason Peter,CAR,26,,9,0,,,,,,,,,,,2.0,12,11,1,4,2,
512,Dimitrius Underwood,DAL,23,,15,0,0,0,0,0,1,,,,,,4.0,17,11,6,5,4,
513,Keith Washington,BAL,28,,16,0,,,,,,0,0,1,0,0,,18,11,7,2,0,
514,John Abraham,NYJ,22,,6,0,,,,,,2,0,0,0,0,4.5,14,10,4,3,3,
515,Michael Booker,TEN,25,,15,1,1,2,0,2,7,,,,,,,12,10,2,0,0,
516,Larry Chester,IND,25,,16,0,,,,,,0,0,1,0,0,2.5,16,10,6,2,1,
517,Isaiah Kacyvenski,SEA,23,,16,0,1,0,0,0,2,0,0,1,0,0,,13,10,3,0,0,
518,Cedric Killings,SFO,23,ldt,14,1,,,,,,,,,,,3.0,15,10,5,6,4,
519,Matt LaBounty,SEA,31,,12,2,,,,,,,,,,,0.5,14,10,4,1,1,
520,Kareem Larrimore,DAL,24,lcb,15,4,,,,,,2,0,0,0,0,,13,10,3,1,0,
521,Scott Shields,PIT,24,fs,10,1,,,,,,0,1,2,-5,0,,12,10,2,0,0,
522,Marcus Spriggs,CLE,24,,8,0,,,,,,1,0,1,0,0,2.0,11,10,1,0,1,
523,Eric Swann,CAR,30,dt/ldt,16,3,0,0,0,0,6,,,,,,1.0,10,10,0,2,0,
524,Darrick Vaughn,ATL,22,,16,0,0,0,0,0,1,0,1,1,0,0,,11,10,1,1,0,
525,Andre Wadsworth,ARI,26,de,9,8,,,,,,1,0,0,0,0,1.0,13,10,3,4,0,
526,Charlie Williams,DAL,28,,11,0,1,0,0,0,4,,,,,,,16,10,6,0,0,
527,K.D. Williams,GNB,27,lb,16,3,,,,,,0,0,1,0,0,0.5,13,10,3,2,1,
528,Troy Wilson,CHI,30,,6,0,0,0,0,0,1,,,,,,1.0,10,10,0,2,1,
529,Junior Bryant,SFO,29,de,3,3,,,,,,,,,,,,9,9,0,2,0,
530,Lional Dalton,BAL,25,rdt,16,1,0,0,0,0,2,,,,,,,10,9,1,2,0,
531,Greg Jackson,SDG,34,fs,2,1,,,,,,,,,,,,9,9,0,1,0,
532,Mike Lodish,DEN,33,,16,0,,,,,,,,,,,,10,9,1,1,0,
533,Alvin McKinley,CAR,22,,7,0,,,,,,,,,,,,9,9,0,0,0,
534,Arnold Miller,CLE,25,,12,0,,,,,,,,,,,1.5,12,9,3,3,2,
535,Barry Minter,CHI,30,,15,2,0,0,0,0,1,,,,,,,13,9,4,2,0,
536,Mike Mohring,SDG,26,,7,0,,,,,,,,,,,,11,9,2,2,0,
537,Tyrone Rogers,CLE,26,,16,0,0,0,0,0,1,0,0,3,0,0,2.0,13,9,4,2,2,
538,Allen Rossum,GNB,25,,16,0,0,0,0,0,2,0,4,3,0,0,,14,9,5,0,0,
539,Lewis Sanders,CLE,22,lcb,11,1,1,0,0,0,10,,,,,,,15,9,6,0,0,
540,Corey Sears,ARI,27,de,8,2,,,,,,0,0,1,0,0,,18,9,9,1,0,
541,Tyrone Williams,2TM,28,,13,0,,,,,,,,,,,1.5,10,9,1,2,2,
542,Reinard Wilson,CIN,27,,14,0,0,0,0,0,1,2,0,1,3,0,3.0,15,9,6,1,1,
543,Rashidi Barnes,CLE,22,,14,0,,,,,,,,,,,,14,8,6,0,0,
544,Canute Curtis,CIN,26,,15,0,,,,,,2,0,1,0,0,2.0,10,8,2,3,2,
545,Scott Galyon,MIA,26,mlb,6,1,0,0,0,0,1,,,,,,,9,8,1,0,0,
546,Lemanski Hall,MIN,30,lb,15,1,,,,,,1,0,1,1,0,,9,8,1,0,0,
547,Mark Maddox,ARI,32,,14,0,,,,,,1,0,1,-2,0,1.5,10,8,2,0,2,
548,Steve Martin,KAN,26,,16,0,,,,,,,,,,,,13,8,5,1,0,
549,Scott McGarrahan,GNB,26,,16,0,0,0,0,0,1,,,,,,0.5,9,8,1,0,1,
550,Corey Moore,BUF,23,rolb,9,4,,,,,,1,0,1,0,0,1.0,12,8,4,1,1,
551,Rob Morris,IND,25,,7,0,,,,,,,,,,,,11,8,3,1,0,
552,Chris Oldham,NOR,32,,13,1,2,0,0,0,6,0,0,2,2,0,2.0,12,8,4,2,2,
553,Kelvin Pritchett,DET,31,,15,0,1,78,0,78,1,,,,,,2.5,16,8,8,2,3,
554,Montae Reagor,DEN,23,,13,0,0,0,0,0,1,,,,,,2.0,9,8,1,3,2,
555,Frankie Smith,CHI,32,,14,0,,,,,,,,,,,2.0,9,8,1,2,2,
556,Reggie Stephens,NYG,25,lb,15,1,3,4,0,4,4,,,,,,,8,8,0,1,1,
557,Chris Sullivan,PIT,27,de,15,2,0,0,0,0,2,0,0,2,0,0,,17,8,9,1,1,
558,Scott Turner,SDG,28,cb,16,2,1,75,1,75,1,,,,,,,8,8,0,0,0,
559,Lyle West,NYG,24,ss,16,1,,,,,,0,0,1,0,0,,8,8,0,0,0,
560,Shawn Wooden,CHI,27,,11,0,0,0,0,0,1,1,0,1,3,0,,11,8,3,0,0,
561,Billy Austin,IND,25,,16,0,,,,,,,,,,,,9,7,2,0,0,
562,Tom Barndt,CIN,28,rdt,14,5,,,,,,1,0,1,0,0,,12,7,5,3,0,
563,David Barrett,ARI,23,,16,0,0,0,0,0,1,1,0,1,0,0,,9,7,2,0,0,
564,Calvin Branch,OAK,26,,16,0,,,,,,0,0,1,6,0,,7,7,0,0,0,
565,Glenn Cadrez,DEN,30,lb/mlb,16,3,0,0,0,0,2,,,,,,,7,7,0,0,0,
566,Shane Dronett,ATL,29,rdt,3,3,0,0,0,0,1,,,,,,1.0,8,7,1,2,1,
567,Keith Embray,TEN,31,,14,0,0,0,0,0,1,,,,,,3.5,10,7,3,4,4,
568,Harald Hasselbach,DEN,33,de,16,1,,,,,,1,0,0,0,0,2.5,9,7,2,3,2,
569,Greg Jeffries,MIA,29,,11,0,1,3,0,3,2,,,,,,,7,7,0,0,0,
570,Clint Kriewaldt,DET,24,lb,13,1,,,,,,0,0,1,0,0,,8,7,1,1,0,
571,Billy Lyon,GNB,27,,11,1,,,,,,,,,,,1.0,11,7,4,1,1,
572,Bobby Myers,TEN,24,fs,16,1,0,0,0,0,1,,,,,,,8,7,1,0,0,
573,Sekou Sanyika,ARI,22,,16,0,,,,,,,,,,,,10,7,3,0,0,
574,Brad Scioli,IND,24,de,16,2,0,0,0,0,3,,,,,,2.0,10,7,3,2,2,
575,Brian Simmons,CIN,25,mlb,1,1,,,,,,,,,,,1.0,9,7,2,1,0,
576,Marcus Washington,IND,23,,16,0,1,1,0,1,1,1,0,0,0,0,2.0,12,7,5,3,2,
577,Kevin Williams,2TM,25,,11,7,,,,,,,,,,,,14,7,7,0,0,
578,Jason Wiltz,NYJ,24,,15,1,,,,,,,,,,,1.0,10,7,3,2,3,
579,Peppi Zellner,DAL,25,,12,0,0,0,0,0,1,,,,,,2.0,10,7,3,3,1,
580,Bobby Brooks,OAK,24,,16,0,,,,,,,,,,,,7,6,1,0,0,
581,Terry Cousin,ATL,25,,15,0,,,,,,,,,,,,6,6,0,0,0,
582,Jeff Gooch,TAM,26,,16,0,,,,,,,,,,,,7,6,1,0,0,
583,Antwan Harris,NWE,23,,14,0,1,11,0,11,1,0,0,1,0,0,1.0,7,6,1,1,1,
584,Michael Hawthorne,NOR,23,cb,11,1,0,0,0,0,1,0,0,1,0,0,,7,6,1,0,0,
585,Raymond Jackson,CLE,27,db,9,1,,,,,,,,,,,,7,6,1,1,0,
586,Sean Moran,STL,27,de,15,3,,,,,,,,,,,2.0,9,6,3,2,2,
587,Bryce Paup,MIN,32,,10,0,,,,,,,,,,,2.0,7,6,1,3,2,
588,Erik Storz,JAX,25,lb,10,2,0,0,0,0,1,0,0,1,0,0,,9,6,3,0,0,
589,Steve Tovar,SDG,30,,16,0,,,,,,,,,,,,8,6,2,0,0,
590,Van Tuinei,CHI,29,de,14,2,0,0,0,0,1,1,0,0,0,0,1.0,9,6,3,0,0,
591,Artie Ulmer,SFO,27,rilb,12,2,,,,,,,,,,,1.0,12,6,6,1,1,
592,Corey Atkins,ATL,24,,12,0,,,,,,,,,,,,6,5,1,0,0,
593,Dorian Boose,NYJ,26,,10,0,,,,,,,,,,,,8,5,3,1,0,
594,James Cannida,TAM,25,,16,0,,,,,,,,,,,2.0,8,5,3,3,2,
595,Kendrick Clancy,PIT,22,,9,0,,,,,,,,,,,,8,5,3,1,0,
596,Mario Edwards,DAL,25,lcb,11,1,0,0,0,0,2,,,,,,,5,5,0,0,0,
597,Nick Ferguson,NYJ,26,,7,0,1,20,0,20,3,,,,,,,9,5,4,0,0,
598,Uhuru Hamiter,PHI,27,,7,0,0,0,0,0,2,,,,,,,7,5,2,0,0,
599,Nate Hobgood-Chittick,2TM,26,,10,0,,,,,,0,0,1,0,0,1.0,11,5,6,2,1,
600,Larry Izzo,MIA,26,,16,0,,,,,,0,1,0,0,0,,6,5,1,0,0,
601,Garrett Johnson,NWE,25,nt,8,2,,,,,,0,0,1,0,0,,11,5,6,0,0,
602,Fred Jones,BUF,23,,15,0,,,,,,,,,,,1.0,7,5,2,1,1,
603,Lenoy Jones,CLE,26,,8,1,0,0,0,0,1,0,0,1,0,0,2.5,9,5,4,2,3,
604,Kenoy Kennedy,DEN,23,,13,0,1,0,0,0,1,,,,,,,7,5,2,0,0,
605,Leif Larsen,BUF,25,,7,0,0,0,0,0,1,1,0,0,0,0,1.0,6,5,1,1,0,
606,Emarlos Leroy,JAX,25,rdt,9,1,,,,,,,,,,,,5,5,0,0,0,
607,James Logan,SEA,28,,16,0,,,,,,,,,,,,6,5,1,0,0,
608,Lonnie Marts,JAX,32,lb,7,3,,,,,,0,0,1,3,0,,6,5,1,0,0,
609,Gabe Northern,MIN,26,de,9,2,,,,,,,,,,,,8,5,3,0,0,
610,Reggie Rusk,SDG,28,,7,0,,,,,,0,0,1,17,0,1.0,5,5,0,1,1,
611,Neil Smith,SDG,34,,10,0,0,0,0,0,1,,,,,,,5,5,0,1,0,
612,Robaire Smith,TEN,23,,7,0,0,0,0,0,1,,,,,,2.5,6,5,1,2,3,
613,Barron Tanner,ARI,27,,4,0,,,,,,,,,,,,5,5,0,0,0,
614,Antonio Banks,MIN,27,,14,0,,,,,,,,,,,,4,4,0,1,0,
615,Eric Barton,OAK,23,,4,0,,,,,,,,,,,,6,4,2,0,0,
616,Danny Clark,JAX,23,,16,0,,,,,,1,0,2,44,0,,4,4,0,0,0,
617,Brad Culpepper,CHI,31,ldt,12,1,,,,,,,,,,,1.0,6,4,2,2,1,
618,John Fiala,PIT,27,,16,0,,,,,,,,,,,,6,4,2,0,0,
619,Nolan Harrison,WAS,31,rdt,16,2,,,,,,,,,,,1.0,5,4,1,3,2,
620,Tyoka Jackson,TAM,29,dt,16,1,,,,,,,,,,,2.0,7,4,3,1,2,
621,Olrick Johnson,NWE,23,,12,0,,,,,,,,,,,,4,4,0,0,0,
622,N.D. Kalu,WAS,25,,15,0,0,0,0,0,1,0,0,1,4,0,1.0,7,4,3,1,1,
623,Travis Kirschke,DET,26,,13,0,,,,,,0,0,1,0,0,0.5,12,4,8,0,1,
624,Kevin Mitchell,WAS,29,,16,0,1,0,0,0,1,,,,,,1.0,4,4,0,3,1,
625,Robert Newkirk,CHI,23,,5,0,,,,,,,,,,,,4,4,0,1,0,
626,Kevin O'Neill,DET,25,,11,0,,,,,,,,,,,,7,4,3,0,0,
627,Ike Reese,PHI,27,,16,0,,,,,,,,,,,,5,4,1,0,0,
628,Paul Spicer,JAX,25,,3,0,,,,,,1,0,0,0,0,1.0,5,4,1,0,0,
629,Jeremy Staat,PIT,24,,7,0,,,,,,,,,,,,9,4,5,0,0,
630,Henry Taylor,ATL,25,,5,0,,,,,,,,,,,,4,4,0,0,0,
631,Larry Webster,BAL,31,,5,0,,,,,,0,0,1,0,0,,5,4,1,0,0,
632,Brian Young,STL,23,,11,0,,,,,,,,,,,,6,4,2,1,0,
633,J.B. Brown,DET,33,,3,0,,,,,,,,,,,,4,3,1,0,0,
634,Martin Chase,NOR,26,,9,0,,,,,,,,,,,,3,3,0,0,0,
635,Chris Combs,PIT,24,,6,0,,,,,,,,,,,,3,3,0,0,0,
636,Anthony Davis,BAL,31,,14,0,,,,,,,,,,,,5,3,2,1,0,
637,Tim Denton,SDG,27,,5,0,0,0,0,0,1,,,,,,,3,3,0,0,0,
638,Tyronne Drakeford,WAS,29,cb,9,1,0,0,0,0,1,,,,,,,5,3,2,0,0,
639,Kabeer Gbaja-Biamila,GNB,23,,7,0,,,,,,,,,,,1.5,4,3,1,1,1,
640,Tony George,NWE,25,,15,0,,,,,,0,0,2,24,0,,8,3,5,0,0,
641,Orantes Grant,DAL,22,,13,0,,,,,,0,0,2,0,0,,3,3,0,1,0,
642,Ryan Hale,NYG,25,,16,0,,,,,,,,,,,,4,3,1,0,0,
643,Armon Hatcher,SDG,24,,4,0,,,,,,,,,,,,3,3,0,0,0,
644,John Hilliard,SEA,24,,5,0,,,,,,,,,,,,3,3,0,0,0,
645,Eric Johnson,OAK,24,,16,0,,,,,,,,,,,,3,3,0,0,0,
646,Rob Kelly,NOR,26,,12,0,,,,,,,,,,,,3,3,0,0,0,
647,Todd McMillon,CHI,27,,3,0,,,,,,,,,,,,3,3,0,0,0,
648,John Milem,SFO,25,,16,0,0,0,0,0,1,,,,,,,5,3,2,0,0,
649,Keith Miller,STL,24,,16,0,,,,,,0,0,1,0,0,,3,3,0,0,0,
650,Jim Nelson,MIN,25,,16,0,,,,,,,,,,,,6,3,3,1,0,
651,Deltha O'Neal,DEN,23,,16,0,0,0,0,0,3,1,6,3,6,0,,3,3,0,0,0,
652,Damien Richardson,CAR,24,s,16,1,0,0,0,0,2,,,,,,,3,3,0,0,0,
653,Twan Russell,MIA,26,lb,16,2,,,,,,0,0,1,0,0,,3,3,0,0,0,
654,Brandon Short,NYG,23,,11,0,,,,,,,,,,,,3,3,0,0,0,
655,Peter Sirmon,TEN,23,,5,0,,,,,,,,,,,,3,3,0,0,0,
656,Fernando Smith,2TM,29,,3,0,,,,,,,,,,,,5,3,2,0,0,
657,Shannon Taylor,SDG,25,,11,0,,,,,,,,,,,,3,3,0,2,0,
658,David Terrell,WAS,25,,16,0,,,,,,0,0,2,0,0,,3,3,0,2,1,
659,Mike Vrabel,PIT,25,,15,0,,,,,,0,0,1,0,0,1.0,5,3,2,2,1,
660,Marcus Bell,SEA,23,,16,0,1,30,0,30,1,,,,,,,2,2,0,1,0,
661,Tom Burke,ARI,24,,2,0,,,,,,,,,,,,3,2,1,0,0,
662,Leonardo Carson,SDG,23,,4,0,,,,,,,,,,,,2,2,0,1,0,
663,Johndale Carty,ATL,23,,15,0,,,,,,,,,,,,2,2,0,0,0,
664,James Darling,PHI,26,,16,0,,,,,,,,,,,0.5,4,2,2,0,1,
665,Don Davis,TAM,28,,16,0,,,,,,,,,,,,7,2,5,1,2,
666,Todd Franz,2TM,24,,7,0,,,,,,,,,,,,2,2,0,0,0,
667,Trent Gamble,MIA,23,,16,0,0,0,0,0,1,0,0,1,0,0,,3,2,1,0,0,
668,David Gibson,TAM,23,,9,0,,,,,,,,,,,,2,2,0,0,0,
669,Billy Granville,CIN,26,,14,0,,,,,,0,0,1,0,0,,2,2,0,0,0,
670,Raion Hill,BUF,24,,16,0,,,,,,,,,,,,2,2,0,0,0,
671,Gaylon Hyder,STL,26,dt,5,1,,,,,,,,,,,,2,2,0,0,0,
672,Terry Killens,TEN,26,,16,0,,,,,,,,,,,1.0,2,2,0,1,1,
673,Jason Kyle,SFO,28,,2,0,,,,,,,,,,,,2,2,0,0,0,
674,Reggie McGrew,SFO,24,,10,0,0,0,0,0,1,,,,,,,3,2,1,0,0,
675,Paul Miranda,SEA,24,,3,0,,,,,,1,0,0,0,0,,3,2,1,0,0,
676,Don Morgan,MIN,25,,2,0,,,,,,,,,,,,2,2,0,0,0,
677,Hank Poteat,PIT,23,,15,0,,,,,,0,3,0,0,0,,2,2,0,0,0,
678,Derrick Ransom,KAN,24,,10,0,,,,,,,,,,,,2,2,0,1,0,
679,Antoine Simpson,SDG,24,,7,0,,,,,,0,0,1,0,0,,2,2,0,0,0,
680,Travian Smith,OAK,25,,16,0,,,,,,,,,,,,2,2,0,0,0,
681,Omar Stoutmire,NYG,26,,16,0,,,,,,,,,,,,2,2,0,0,0,
682,Jason Suttle,DEN,26,,5,0,,,,,,0,0,1,0,1,,2,2,0,0,0,
683,Ryan Taylor,CLE,24,,4,0,,,,,,,,,,,,2,2,0,0,0,
684,Edward Thomas,2TM,25,,8,0,,,,,,,,,,,,2,2,0,1,0,
685,Ratcliff Thomas,IND,26,,12,0,,,,,,,,,,,,3,2,1,0,0,
686,Taje Allen,STL,27,cb,11,1,,,,,,,,,,,,1,1,0,0,0,
687,Lester Archambeau,DEN,33,,3,0,,,,,,,,,,,,1,1,0,0,0,
688,Roy Barker,MIN,31,,4,0,,,,,,,,,,,,1,1,0,,,
689,Tommy Bennett,ARI,27,,11,0,,,,,,,,,,,,2,1,1,0,0,
690,Jason Bostic,PHI,24,,16,0,,,,,,0,1,0,0,0,,1,1,0,1,0,
691,Keith Burns,DEN,28,,13,0,0,0,0,0,1,2,0,1,0,0,,1,1,0,0,0,
692,George Coghill,DEN,30,,16,0,,,,,,,,,,,,1,1,0,0,0,
693,Marques Douglas,NOR,23,,1,0,,,,,,,,,,,,1,1,0,0,0,
694,Ernest Grant,MIA,24,,2,0,,,,,,,,,,,,1,1,0,0,0,
695,James Hall,DET,23,,5,0,0,0,0,0,1,1,0,0,0,0,1.0,1,1,0,0,0,
696,Richard Harvey,SDG,34,,8,0,,,,,,,,,,,,1,1,0,0,0,
697,Duane Hawthorne,DAL,24,,14,0,0,0,0,0,1,,,,,,,1,1,0,0,0,
698,Brandon Jennings,OAK,22,,2,0,,,,,,,,,,,,1,1,0,0,0,
699,Kevin Lewis,NYG,22,,7,0,,,,,,,,,,,,1,1,0,0,0,
700,Ramos McDonald,NYG,24,,3,0,,,,,,,,,,,,1,1,0,0,0,
701,Ray McElroy,CHI,28,,13,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
702,Craig Miller,JAX,23,db/fs,4,2,0,0,0,0,1,,,,,,,2,1,1,0,0,
703,Aric Morris,TEN,23,,15,0,,,,,,0,0,1,0,0,,1,1,0,0,0,
704,Mike Morton,GNB,28,,16,0,,,,,,,,,,,,3,1,2,0,0,
705,David Nugent,NWE,23,,6,0,,,,,,,,,,,,1,1,0,1,0,
706,Erik Olson,JAX,23,,14,0,,,,,,,,,,,,1,1,0,0,0,
707,Daryl Porter,BUF,26,,16,0,1,0,0,0,4,1,0,2,54,1,,3,1,2,0,0,
708,Austin Robbins,2TM,29,,5,0,,,,,,,,,,,,1,1,0,0,0,
709,Fred Robbins,MIN,23,,8,0,,,,,,,,,,,1.0,3,1,2,1,1,
710,Khari Samuel,CHI,24,,16,0,,,,,,,,,,,,1,1,0,0,0,
711,Craig Sauer,MIN,28,,9,0,0,0,0,0,1,,,,,,,1,1,0,1,0,
712,Tony Scott,NYJ,24,,16,0,1,0,0,0,1,0,0,1,0,0,,1,1,0,1,0,
713,Chuck Smith,CAR,31,de,2,2,,,,,,,,,,,,1,1,0,0,0,
714,Eric Vance,TAM,25,,14,0,0,0,0,0,1,,,,,,,1,1,0,0,0,
715,Andre Weathers,NYG,24,,1,0,0,0,0,0,1,,,,,,,1,1,0,0,0,
716,Floyd Young,TAM,25,,7,0,,,,,,,,,,,,1,1,0,0,0,
717,Ethan Albright,BUF,29,,16,0,,,,,,0,0,1,19,0,,,,,,,
718,Larry Allen,DAL,29,LG,16,16,,,,,,0,0,2,0,0,,,,,,,
719,Mike Alstott,TAM,27,fb,13,13,,,,,,0,3,1,0,0,,,,,,,
720,Jamal Anderson,ATL,28,RB,16,16,,,,,,0,6,1,0,0,,,,,,,
721,Willie Anderson,CIN,25,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
722,Joe Andruzzi,NWE,25,lg,11,11,,,,,,0,0,1,2,0,,,,,,,
723,Larry Atkins,KAN,25,,15,0,,,,,,0,0,1,0,0,,,,,,,
724,Darnell Autry,PHI,24,rb,11,7,,,,,,0,2,1,0,0,,,,,,,
725,Brad Badger,MIN,25,,16,0,,,,,,0,0,1,0,0,,,,,,,
726,Tony Banks,BAL,27,qb,11,8,,,,,,0,5,2,-2,0,,,,,,,
727,Tiki Barber,NYG,25,RB,16,12,,,,,,0,9,5,0,0,,,,,,,
728,Mike Bartrum,PHI,30,,16,0,,,,,,0,0,1,0,0,,,,,,,
729,Charlie Batch,DET,26,QB,15,15,,,,,,0,6,1,-5,0,,,,,,,
730,Michael Bates,CAR,31,,16,0,,,,,,0,4,1,0,0,,,,,,,
731,Fred Baxter,NYJ,29,te,9,6,,,,,,0,0,1,0,0,,,,,,,
732,Brandon Bennett,CIN,27,,16,0,,,,,,0,2,1,0,0,,,,,,,
733,Jerome Bettis,PIT,28,RB,16,16,,,,,,0,1,1,1,0,,,,,,,
734,Josh Bidwell,GNB,24,P,16,0,,,,,,0,1,1,0,0,,,,,,,
735,Eric Bjornson,NWE,29,te,8,6,,,,,,0,0,1,0,0,,,,,,,
736,Jeff Blake,NOR,30,QB,11,11,,,,,,0,7,3,-2,0,,,,,,,
737,Drew Bledsoe,NWE,28,QB,16,16,,,,,,0,9,3,-20,0,,,,,,,
738,Marty Booker,CHI,24,wr,15,7,,,,,,0,2,1,0,0,,,,,,,
739,David Boston,ARI,22,WR,16,16,,,,,,0,2,1,0,0,,,,,,,
740,O.J. Brigance,BAL,31,,16,0,,,,,,0,0,1,0,0,,1,0,1,0,0,
741,Bubby Brister,MIN,38,,2,0,,,,,,0,1,1,0,0,,,,,,,
742,Lomas Brown,NYG,37,LT,16,16,,,,,,0,0,1,0,0,,,,,,,
743,Ray Brown,SFO,38,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
744,Mark Brunell,JAX,30,QB,16,16,,,,,,0,7,3,-2,0,,,,,,,
745,Jim Bundren,CLE,26,LG,11,9,,,,,,0,0,1,0,0,,,,,,,
746,Isaac Byrd,CAR,26,wr,15,4,,,,,,0,0,1,0,0,,,,,,,
747,Cris Carter,MIN,35,WR,16,16,,,,,,0,3,2,0,0,,,,,,,
748,Larry Centers,WAS,32,fb/rb,15,6,,,,,,0,1,1,0,0,,,,,,,
749,Frank Chamberlin,TEN,22,,12,0,,,,,,,,,,,,1,0,1,0,0,
750,Chris Chandler,ATL,35,QB,14,13,,,,,,0,7,4,-13,0,,,,,,,
751,Roger Chanoine,CLE,24,,7,0,,,,,,0,0,1,0,0,,,,,,,
752,Je'Rod Cherry,PHI,27,,13,0,,,,,,0,0,1,0,0,,,,,,,
753,Wayne Chrebet,NYJ,27,WR,16,16,,,,,,0,0,1,0,0,,,,,,,
754,Bob Christian,ATL,32,FB,16,14,,,,,,0,0,1,10,0,,,,,,,
755,Greg Clark,SFO,28,TE,15,15,,,,,,0,1,1,0,0,,,,,,,
756,Anthony Clement,ARI,24,RT,16,16,,,,,,0,0,1,0,0,,,,,,,
757,Nakia Codie,PIT,23,,6,0,1,14,0,14,0,,,,,,,,,,,,
758,Mac Cody,ARI,28,wr,15,1,,,,,,0,4,1,0,0,,,,,,,
759,KaRon Coleman,DEN,22,,9,0,,,,,,0,2,1,0,0,,,,,,,
760,Kerry Collins,NYG,28,QB,16,16,,,,,,0,7,1,-13,0,,,,,,,
761,Rashard Cook,PHI,23,,14,0,,,,,,,,,,,,1,0,1,0,0,
762,Zack Crockett,OAK,28,fb/rb,16,4,,,,,,0,0,1,0,0,,,,,,,
763,Daunte Culpepper,MIN,23,QB,16,16,,,,,,0,11,5,-23,0,,,,,,,
764,Randall Cunningham,DAL,37,qb,6,3,,,,,,0,4,3,-2,0,,,,,,,
765,Antico Dalton,NWE,25,,3,0,,,,,,0,0,1,0,0,,,,,,,
766,Brad Daluiso01,NYG,33,K,14,0,0,0,0,0,1,,,,,,,,,,,,
767,Reggie Davis,SDG,24,,10,0,,,,,,0,0,1,0,0,,,,,,,
768,Rob Davis,GNB,32,,16,0,,,,,,0,0,1,0,0,,,,,,,
769,Stephen Davis,WAS,26,RB,15,15,,,,,,0,4,1,0,0,,,,,,,
770,James Dexter,CAR,27,lg,9,2,,,,,,0,0,1,0,0,,,,,,,
771,Trent Dilfer,BAL,28,qb,11,8,,,,,,0,8,1,-7,0,,,,,,,
772,Chris Dishman,ARI,26,c/lg/rg,14,12,,,,,,0,1,1,0,0,,,,,,,
773,David Dixon,MIN,31,RG,16,16,,,,,,0,0,1,0,0,,,,,,,
774,Earl Dotson,GNB,30,rt,2,2,,,,,,0,0,1,0,0,,,,,,,
775,Gary Downs,ATL,28,,16,0,,,,,,0,0,1,0,0,,,,,,,
776,Donald Driver,GNB,25,wr,16,2,,,,,,0,0,1,0,0,,,,,,,
777,Rickey Dudley,OAK,28,TE,16,16,,,,,,0,1,1,0,0,,,,,,,
778,Tim Dwight,ATL,25,wr,14,1,,,,,,0,3,1,0,0,,,,,,,
779,Marc Edwards,CLE,26,FB,16,8,,,,,,0,2,1,0,0,,,,,,,
780,Bobby Engram,CHI,27,wr,3,3,,,,,,0,1,1,0,0,,,,,,,
781,Alan Faneca,PIT,24,LG,16,16,,,,,,0,0,1,0,0,,,,,,,
782,Kevin Faulk,NWE,24,rb,16,9,,,,,,0,6,1,0,0,,,,,,,
783,Marshall Faulk,STL,27,RB,14,14,,,,,,0,0,2,0,0,,,,,,,
784,Christian Fauria,SEA,29,te,15,10,,,,,,0,1,1,0,0,,,,,,,
