
,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty
482,Tourek Williams,SDG,23,,15,0,0,0,0,0,1,,,,,,,21,18,3,0,1,
483,Jairus Byrd,NOR,28,fs/rcb,4,4,0,0,0,0,2,1,0,0,0,0,,22,17,5,1,1,
484,Quinton Carter,DEN,26,,11,0,0,0,0,0,1,1,0,0,0,0,1.0,21,17,4,1,1,
485,Vinny Curry,PHI,26,,16,0,,,,,,4,0,1,0,0,9.0,19,17,2,7,11,
486,Todd Davis,2TM,22,,9,2,0,0,0,0,2,,,,,,,28,17,11,1,0,
487,Jayrone Elliott,GNB,23,,13,0,,,,,,,,,,,,18,17,1,0,1,
488,Zaviar Gooden,TEN,24,lb,15,2,,,,,,,,,,,,24,17,7,7,1,
489,Evander Hood,JAX,27,,16,0,,,,,,0,0,1,0,0,1.0,24,17,7,2,3,
490,Jason Jones,DET,28,DE,16,16,0,0,0,0,3,2,0,0,0,0,5.0,24,17,7,5,17,
491,Kendall Langford,STL,28,dt/ldt,16,4,,,,,,,,,,,1.0,25,17,8,1,3,
492,Aaron Lynch,SFO,21,lb,16,3,0,0,0,0,4,,,,,,6.0,23,17,6,9,14,
493,Danny McCray,CHI,26,,15,0,,,,,,0,0,1,0,0,,24,17,7,0,0,
494,Tony McDaniel,SEA,29,dt/LDT,16,14,0,0,0,0,1,0,0,1,0,0,,41,17,24,1,0,1
495,Pernell McPhee,BAL,26,,16,0,0,0,0,0,4,1,0,0,0,0,7.5,31,17,14,11,26,
496,Arthur Moats,PIT,26,ROLB,16,9,,,,,,2,0,1,0,0,4.0,24,17,7,4,6,
497,C.J. Mosley,DET,31,DT,15,8,,,,,,1,0,0,0,0,2.5,27,17,10,4,8,
498,Jumal Rolle,HOU,24,,10,0,3,25,0,13,4,,,,,,,19,17,2,1,0,
499,Kelvin Sheppard,MIA,26,lb,14,1,,,,,,1,0,0,0,0,,24,17,7,1,1,
500,Pat Sims,OAK,29,nt,16,2,0,0,0,0,1,,,,,,,25,17,8,1,1,
501,Kyle Wilber,DAL,25,lb,16,3,0,0,0,0,2,0,0,1,0,0,1.5,29,17,12,1,3,
502,Kamerion Wimbley,TEN,31,LB,13,12,,,,,,,,,,,2.0,32,17,15,5,6,
503,Billy Winn,CLE,25,de,13,5,1,0,0,0,2,1,0,0,0,0,,31,17,14,4,2,
504,Colt Anderson,IND,29,,15,0,,,,,,0,0,1,0,0,,19,16,3,0,0,
505,Ray-Ray Armstrong,2TM,23,,15,3,0,0,0,0,1,1,0,0,0,0,,20,16,4,1,0,
506,Terrence Brooks,BAL,22,,11,0,0,0,0,0,2,0,0,1,0,0,,19,16,3,0,1,
507,Tank Carradine,SFO,24,,9,0,,,,,,,,,,,3.0,17,16,1,,,
508,Will Davis,MIA,24,,10,0,0,0,0,0,3,,,,,,,17,16,1,0,0,
509,Darqueze Dennard,CIN,23,,14,0,0,0,0,0,1,1,0,0,0,0,1.0,19,16,3,1,1,
510,Justin Ellis,OAK,24,dt/NT,16,14,0,0,0,0,1,,,,,,,21,16,5,1,1,
511,Quentin Groves,TEN,30,lb,16,3,,,,,,,,,,,1.0,18,16,2,2,1,
512,Jason Hatcher,WAS,32,DE,13,13,0,0,0,0,1,0,0,1,0,0,5.5,26,16,10,8,10,
513,Brad Jones,GNB,28,mlb,13,1,0,0,0,0,1,1,0,0,0,0,,23,16,7,2,1,
514,Chris Jones,NWE,24,de/DT,15,11,,,,,,0,0,1,0,0,3.0,27,16,11,4,7,
515,Jeremy Lane,SEA,24,cb,7,1,0,0,0,0,2,1,0,0,0,0,,23,16,7,1,0,
516,Manny Lawson,BUF,30,,16,0,0,0,0,0,2,,,,,,1.5,20,16,4,4,4,
517,Sean Lissemore,SDG,27,dt/nt,15,8,,,,,,0,0,1,0,0,1.0,29,16,13,1,2,
518,Jonathan Massaquoi,ATL,26,de/lb,15,3,0,0,0,0,1,,,,,,2.0,22,16,6,4,7,
519,Joe Mays,KAN,29,rilb,8,3,,,,,,0,0,1,0,0,,20,16,4,1,0,
520,Josh McNary,IND,26,lb,15,4,,,,,,,,,,,0.5,29,16,13,1,3,
521,Nick Moody,SFO,24,lb,16,2,,,,,,,,,,,,21,16,5,1,0,
522,Shaun Phillips,2TM,33,,16,1,0,0,0,0,2,,,,,,2.0,26,16,10,3,2,
523,Jordan Poyer,CLE,23,,16,0,,,,,,1,1,0,0,0,,22,16,6,0,0,
524,Dezmen Southward,ATL,24,,16,0,1,-5,0,-5,2,,,,,,1.0,23,16,7,1,2,
525,C.J. Wilson,OAK,27,de,16,7,,,,,,0,0,1,21,0,2.0,23,16,7,4,2,
526,Jason Babin,NYJ,34,de/lb,16,4,,,,,,,,,,,2.0,26,15,11,3,10,
527,Jonathan Babineaux,ATL,33,DE/dt,15,15,0,0,0,0,1,,,,,,2.0,31,15,16,5,8,
528,Red Bryant,JAX,30,DE,16,16,,,,,,1,0,0,0,0,1.0,23,15,8,2,2,
529,Vontaze Burfict,CIN,24,lb,5,5,0,0,0,0,2,1,0,1,0,0,,29,15,14,2,3,
530,Chris Canty,BAL,32,DE,11,11,0,0,0,0,2,1,0,0,0,0,0.5,35,15,20,1,1,
531,Chimdi Chekwa,OAK,26,cb/lcb,10,2,0,0,0,0,2,,,,,,,16,15,1,0,0,
532,Brian Dixon,NOR,24,,16,0,0,0,0,0,1,1,0,0,0,0,,18,15,3,0,0,
533,Kasim Edebali,NOR,25,,16,0,,,,,,1,0,0,0,0,2.0,22,15,7,2,2,
534,Jordan Hill,SEA,23,,13,0,1,8,0,8,4,0,0,3,0,0,5.5,19,15,4,6,10,
535,Ricardo Mathews,SDG,27,nt,12,2,,,,,,2,0,0,0,0,1.5,21,15,6,3,5,
536,Mike Patterson,NYG,31,LDT,16,8,,,,,,,,,,,,27,15,12,2,0,
537,Corey Peters,ATL,26,dt,15,2,,,,,,,,,,,2.0,26,15,11,6,5,
538,Ropati Pitoitua,TEN,29,DE,12,11,0,0,0,0,1,0,0,1,0,0,2.0,30,15,15,5,2,
539,Kendall Reyes,SDG,25,DE,16,15,,,,,,,,,,,1.0,32,15,17,2,6,
540,LaRoy Reynolds,JAX,24,lb,16,3,,,,,,0,0,1,0,0,,23,15,8,1,1,
541,Brian Robison,MIN,31,DE,16,16,0,0,0,0,2,,,,,,4.5,22,15,7,5,12,
542,Tharold Simon,SEA,23,cb/rcb,10,5,1,0,0,0,3,,,,,,,18,15,3,0,0,
543,C.J. Spillman,DAL,28,,16,0,,,,,,1,0,1,0,0,,20,15,5,0,0,
544,Will Sutton,CHI,23,dt,15,5,0,0,0,0,2,,,,,,,22,15,7,2,0,
545,Michael Thomas,MIA,24,cb/s,8,2,,,,,,,,,,,,18,15,3,0,0,
546,Stephen Tulloch,DET,29,mlb,3,3,,,,,,,,,,,2.0,20,15,5,4,2,
547,Walt Aikens,MIA,23,,15,0,1,43,0,43,1,,,,,,,16,14,2,0,0,
548,Seyi Ajirotutu,SDG,27,wr,16,1,,,,,,,,,,,,18,14,4,0,0,
549,Brandon Bair,PHI,30,,16,0,0,0,0,0,1,,,,,,1.5,17,14,3,3,2,
550,Alan Branch,NWE,30,dt,8,2,0,0,0,0,1,,,,,,,20,14,6,1,2,
551,Crezdon Butler,TAM,27,cb,11,3,,,,,,,,,,,,14,14,0,0,0,
552,Ryan Davis,JAX,25,,16,0,0,0,0,0,2,2,0,2,0,0,6.5,19,14,5,7,11,
553,Leger Douzable,NYJ,28,,16,0,,,,,,,,,,,2.5,25,14,11,2,5,
554,Terrence Frederick,NOR,24,rcb,3,3,,,,,,,,,,,,16,14,2,2,0,
555,Charles Godfrey,2TM,29,,12,1,,,,,,,,,,,,19,14,5,1,1,
556,Tom Johnson,MIN,30,dt,16,2,,,,,,1,0,0,0,0,6.5,22,14,8,5,12,
557,Chris Maragos,PHI,27,,16,0,,,,,,1,0,0,0,0,,14,14,0,0,0,
558,Terrell McClain,DAL,26,,13,0,,,,,,1,0,0,0,0,1.0,19,14,5,3,3,
559,Brian Orakpo,WAS,28,rolb,7,7,0,0,0,0,1,,,,,,0.5,24,14,10,1,7,
560,Cedric Peerman,CIN,28,,16,0,,,,,,0,1,0,0,0,,17,14,3,0,0,
561,Chase Reynolds,STL,27,,15,0,,,,,,,,,,,,16,14,2,0,0,
562,Ahtyba Rubin,CLE,28,NT,13,11,0,0,0,0,1,,,,,,1.0,28,14,14,1,4,
563,DeShawn Shead,SEA,25,cb,16,1,0,0,0,0,2,,,,,,,17,14,3,0,0,
564,Russell Shepard,TAM,24,,16,0,,,,,,,,,,,,14,14,0,0,0,
565,Matt Slater,NWE,29,,16,0,,,,,,,,,,,,18,14,4,0,0,
566,Darryl Tapp,DET,30,,16,0,0,0,0,0,2,1,0,1,0,0,0.5,19,14,5,0,8,
567,Tyrunn Walker,NOR,24,nt,16,1,,,,,,1,0,0,0,0,2.5,19,14,5,2,3,
568,Tyson Alualu,JAX,27,,16,0,,,,,,,,,,,2.0,30,13,17,2,5,
569,Colin Cole,CAR,34,dt/ldt/rdt,16,10,,,,,,0,0,1,0,0,,32,13,19,4,0,
570,Chris Davis,SDG,24,cb,12,1,0,0,0,0,1,1,0,0,0,0,,15,13,2,0,0,
571,Alfonzo Dennard,NWE,25,db/rcb,6,4,1,0,0,0,1,0,0,1,0,0,,15,13,2,2,0,
572,Demarcus Dobbs,2TM,27,,10,0,,,,,,,,,,,,19,13,6,2,0,
573,Isaiah Frey,2TM,24,,11,1,0,0,0,0,1,2,0,1,0,0,,26,13,13,1,0,
574,Wes Horton,CAR,25,DE,16,15,0,0,0,0,1,2,0,0,0,0,3.0,29,13,16,4,3,
575,Timmy Jernigan,BAL,22,dt,12,3,,,,,,,,,,,4.0,25,13,12,3,10,
576,Jeron Johnson,SEA,26,cb,15,1,0,0,0,0,1,0,0,1,0,0,,20,13,7,2,0,
577,Ishmaa'ily Kitchen,CLE,26,de,12,3,,,,,,,,,,,,43,13,30,0,1,
578,Sherrod Martin,JAX,30,cb/db,13,2,1,0,0,0,2,1,0,0,0,0,,16,13,3,1,1,
579,Albert McClellan,BAL,28,,16,0,,,,,,1,0,1,0,0,,19,13,6,0,0,
580,William Moore,ATL,29,s,7,7,,,,,,2,0,0,0,0,,25,13,12,0,0,
581,Jamarca Sanford,2TM,29,,9,2,,,,,,,,,,,,16,13,3,2,0,
582,Matt Shaughnessy,ARI,28,lb,8,7,,,,,,,,,,,,18,13,5,3,0,
583,Anthony Sherman,KAN,26,fb,16,6,,,,,,2,0,1,0,0,,13,13,0,0,0,
584,Jacquies Smith,TAM,24,de,15,7,0,0,0,0,2,1,0,1,0,0,6.5,17,13,4,4,12,
585,Anthony Spencer,DAL,30,,13,0,0,0,0,0,1,2,0,1,5,1,0.5,27,13,14,2,7,
586,Shamar Stephen,MIN,23,dt,16,3,,,,,,,,,,,,23,13,10,0,1,
587,Stephon Tuitt,PIT,21,de,16,4,,,,,,1,0,1,0,0,1.0,19,13,6,1,4,
588,Vance Walker,KAN,27,de,16,2,,,,,,,,,,,2.0,17,13,4,3,5,
589,Al Woods,TEN,27,nt,16,1,,,,,,,,,,,1.0,26,13,13,4,1,
590,Kerry Wynn,NYG,23,,5,0,1,7,0,7,1,0,0,1,0,0,1.5,17,13,4,2,3,
591,Marcus Ball,NOR,27,s,12,2,,,,,,0,0,1,0,0,,16,12,4,2,0,
592,Andre Branch,JAX,25,,9,0,0,0,0,0,3,2,0,1,0,0,3.0,18,12,6,2,4,
593,Jarrett Bush,GNB,30,,15,0,0,0,0,0,1,,,,,,,18,12,6,0,0,
594,Don Carey,DET,27,cb/s,13,3,,,,,,0,0,1,40,1,,14,12,2,1,0,
595,Ryan Carrethers,SDG,23,nt,6,1,,,,,,,,,,,,12,12,0,1,0,
596,Stefan Charles,BUF,26,dt,16,1,,,,,,0,0,1,0,0,3.0,23,12,11,4,4,
597,Ego Ferguson,CHI,23,,16,0,0,0,0,0,3,,,,,,2.0,24,12,12,1,1,
598,Dominique Franks,BAL,27,rcb,4,1,0,0,0,0,5,,,,,,,13,12,1,1,0,
599,Khaseem Greene,CHI,25,lb,10,2,,,,,,,,,,,,17,12,5,2,1,
600,Ra'Shede Hageman,ATL,24,,16,0,,,,,,,,,,,1.0,16,12,4,4,1,
601,DeAngelo Hall,WAS,31,lcb,3,3,,,,,,1,0,1,17,0,,16,12,4,0,0,
602,Tim Jamison,HOU,28,nt,13,1,,,,,,0,0,1,0,0,1.5,19,12,7,1,3,
603,Tony Jerod-Eddie,SFO,24,ldt,16,2,,,,,,,,,,,,20,12,8,5,2,
604,Frank Kearse,WAS,26,,15,0,,,,,,,,,,,3.0,15,12,3,2,4,
605,Steve McLendon,PIT,28,NT,12,11,,,,,,,,,,,1.0,22,12,10,4,2,
606,Spencer Paysinger,NYG,26,lb,15,1,,,,,,,,,,,,15,12,3,0,0,
607,Devin Taylor,DET,25,,16,0,,,,,,,,,,,1.0,16,12,4,2,3,
608,Brandon Thompson,CIN,25,,11,0,,,,,,,,,,,1.0,25,12,13,1,1,
609,Mario Addison,CAR,27,,16,0,,,,,,1,0,2,0,0,6.5,26,11,15,5,14,
610,Lorenzo Alexander,ARI,31,,16,0,,,,,,,,,,,1.0,13,11,2,1,4,
611,Nick Bellore,NYJ,25,,16,0,,,,,,,,,,,,15,11,4,0,0,
612,Nat Berhe,NYG,23,,16,0,,,,,,0,0,1,0,0,,15,11,4,0,0,
613,Da'Quan Bowers,TAM,24,de/dt,11,2,0,0,0,0,1,0,0,1,0,0,1.5,21,11,10,2,3,
614,James Dockery,CAR,26,,7,0,,,,,,,,,,,,11,11,0,1,1,
615,Jonathan Freeny,MIA,25,,12,0,,,,,,,,,,,1.0,15,11,4,1,1,
616,Marqueston Huff,TEN,22,ss,14,1,1,23,1,23,2,,,,,,1.0,18,11,7,1,1,
617,Don Jones,2TM,24,,13,0,,,,,,,,,,,,11,11,0,0,0,
618,Zach Kerr,IND,24,,12,0,0,0,0,0,1,1,0,0,0,0,3.0,16,11,5,2,2,
619,Jeremy Maclin,PHI,26,WR,16,16,,,,,,,,,,,,11,11,0,0,0,
620,Josh Martin,KAN,23,,14,0,,,,,,,,,,,0.5,15,11,4,0,1,
621,Dewey McDonald,IND,24,,12,0,,,,,,,,,,,,13,11,2,0,0,
622,Brandon Mebane,SEA,29,dt/ldt/rdt,9,9,,,,,,,,,,,1.0,20,11,9,5,2,
623,Henry Melton,DAL,28,dt,16,3,0,0,0,0,4,0,0,2,1,0,5.0,15,11,4,6,10,
624,Corey Nelson,DEN,22,,16,0,0,0,0,0,1,,,,,,,18,11,7,0,1,
625,Ryan Pickett,HOU,35,NT,13,13,0,0,0,0,3,,,,,,,20,11,9,0,0,
626,Keith Rivers,BUF,28,lb,12,3,,,,,,,,,,,,16,11,5,3,1,
627,Devon Still,CIN,25,,12,0,,,,,,,,,,,,19,11,8,0,0,
628,Ike Taylor,PIT,34,rcb,5,5,0,0,0,0,2,,,,,,,16,11,5,0,0,
629,Cam Thomas,PIT,28,DE/nt,16,9,,,,,,,,,,,0.5,19,11,8,3,4,
630,Eric Weems,ATL,29,,16,0,,,,,,1,0,2,0,0,,13,11,2,0,0,
631,Corey Wootton,MIN,27,,15,0,,,,,,,,,,,1.0,16,11,5,1,1,
632,Marvin Austin,DEN,25,,15,0,,,,,,,,,,,,15,10,5,0,0,
633,Stephen Bowen,WAS,30,de,8,3,0,0,0,0,1,,,,,,,11,10,1,0,0,
634,Josh Boyd,GNB,25,de,15,4,0,0,0,0,1,,,,,,,22,10,12,3,1,
635,Terence Garvin,PIT,23,,16,0,,,,,,,,,,,,16,10,6,0,0,
636,Robert Geathers,CIN,31,,16,0,1,2,0,2,3,,,,,,1.0,21,10,11,2,5,
637,Winston Guy,2TM,24,,7,3,0,0,0,0,1,,,,,,1.0,14,10,4,2,1,
638,Dwayne Harris,DAL,27,,16,0,,,,,,0,4,1,0,0,,12,10,2,0,0,
639,Montori Hughes,IND,24,nt,12,1,0,0,0,0,1,0,0,2,0,0,,15,10,5,1,0,
640,Andrew Jackson,IND,22,,13,0,,,,,,,,,,,1.0,13,10,3,3,1,
641,Markus Kuhn,NYG,28,ldt,14,1,,,,,,0,0,1,26,1,1.0,19,10,9,1,1,
642,Sherrick McManis,CHI,27,,12,0,,,,,,0,0,1,0,0,,12,10,2,0,1,
643,Ashlee Palmer,DET,28,lb,16,5,0,0,0,0,2,,,,,,1.5,14,10,4,1,2,
644,Tyler Patmon,DAL,23,,11,0,1,58,1,58,1,,,,,,,11,10,1,1,0,
645,Kevin Pierre-Louis,SEA,23,,7,0,,,,,,0,0,1,0,0,,13,10,3,1,0,
646,Ty Powell,BUF,26,,14,0,0,0,0,0,1,,,,,,1.0,14,10,4,2,4,
647,Darryl Sharpton,CHI,26,lb,5,2,0,0,0,0,1,,,,,,,15,10,5,0,2,
648,Aldon Smith,SFO,25,lb,7,6,,,,,,,,,,,2.0,15,10,5,4,7,
649,Zach Sudfeld,NYJ,25,fb/te,16,3,,,,,,,,,,,,15,10,5,0,0,
650,Dekoda Watson,2TM,26,,10,1,,,,,,,,,,,,15,10,5,0,1,
651,Steve Williams,SDG,23,,13,0,0,0,0,0,2,,,,,,,10,10,0,0,0,
652,Jarius Wynn,BUF,28,dt,11,1,0,0,0,0,2,0,0,1,0,0,2.0,17,10,7,2,5,
653,Javier Arenas,ATL,27,,6,0,0,0,0,0,1,,,,,,,9,9,0,0,0,
654,Denico Autry,OAK,24,,10,0,,,,,,,,,,,,13,9,4,3,1,
655,Daren Bates,STL,24,,14,0,,,,,,,,,,,,10,9,1,0,0,
656,Brock Coyle,SEA,24,mlb,15,2,,,,,,,,,,,,13,9,4,0,0,
657,Kenny Demens,ARI,24,,14,0,,,,,,1,0,0,0,0,,9,9,0,0,0,
658,Pierre Desir,CLE,24,lcb,5,1,0,0,0,0,2,,,,,,,9,9,0,0,0,
659,Kony Ealy,CAR,23,,15,0,,,,,,1,0,0,0,0,4.0,16,9,7,3,6,
660,Marcus Easley,BUF,27,,10,0,,,,,,,,,,,,11,9,2,0,0,
661,Andre Fluellen,DET,29,,8,0,,,,,,0,0,1,0,0,2.0,10,9,1,5,4,
662,James Hanna,DAL,25,TE,16,12,,,,,,,,,,,,9,9,0,0,0,
663,Duron Harmon,NWE,23,,16,0,1,60,0,60,1,0,0,1,-1,0,,13,9,4,0,0,
664,Brandon Harris,TEN,24,,11,0,0,0,0,0,3,,,,,,,11,9,2,0,0,
665,Josh Hill,NOR,24,te,16,3,,,,,,,,,,,,11,9,2,0,0,
666,Tyson Jackson,ATL,28,de/DT,16,16,0,0,0,0,3,,,,,,,22,9,13,2,2,
667,Jarvis Jones,PIT,25,rolb,7,3,,,,,,1,0,0,0,0,2.0,18,9,9,2,3,
668,Demarcus Lawrence,DAL,22,,7,0,,,,,,1,1,2,0,0,,12,9,3,2,0,
669,Benson Mayowa,OAK,23,de,16,1,0,0,0,0,1,,,,,,1.0,14,9,5,3,2,
670,Taylor Mays,CIN,26,,16,0,,,,,,,,,,,1.0,11,9,2,1,2,1
671,Kelcie McCray,KAN,26,,16,0,,,,,,,,,,,,11,9,2,0,1,
672,Keith McGill,OAK,25,rcb,12,1,0,0,0,0,1,0,0,1,18,1,,9,9,0,0,0,
673,Marlon Moore,CLE,27,,13,0,,,,,,1,0,1,0,0,,9,9,0,0,0,
674,Tenny Palepoi,SDG,24,,16,0,,,,,,,,,,,,16,9,7,4,1,
675,Jabari Price,MIN,21,,14,0,,,,,,,,,,,,10,9,1,0,0,
676,Marcus Roberson,STL,22,rcb,9,2,1,18,0,18,1,,,,,,,10,9,1,1,0,
677,R.J. Stanford,MIA,26,cb,5,1,1,0,0,0,2,,,,,,,12,9,3,1,0,
678,Adam Thielen,MIN,24,wr,16,2,,,,,,,,,,,,12,9,3,0,0,
679,Danny Trevathan,DEN,24,lb,3,1,,,,,,,,,,,,11,9,2,0,0,
680,Osi Umenyiora,ATL,33,,16,0,0,0,0,0,1,0,0,1,86,1,2.5,12,9,3,2,9,
681,Kevin Vickerson,KAN,31,,15,1,0,0,0,0,1,,,,,,,12,9,3,4,2,
682,Jeremiah Attaochu,SDG,21,,11,0,0,0,0,0,1,1,0,0,0,0,2.0,10,8,2,1,2,
683,Marcus Benard,ARI,29,,12,0,,,,,,,,,,,1.0,10,8,2,1,2,
684,Chase Blackburn,CAR,31,lb,6,2,,,,,,1,0,0,0,0,,12,8,4,0,1,
685,Jaron Brown,ARI,24,wr,16,2,,,,,,0,1,0,0,0,,9,8,1,0,0,
686,Brodrick Bunkley,NOR,31,NT,11,11,,,,,,,,,,,,17,8,9,0,0,
687,Glenn Carson,ARI,24,,5,0,,,,,,,,,,,,12,8,4,0,0,
688,Larry Dean,BUF,26,,13,0,,,,,,,,,,,,10,8,2,0,0,
689,Brandon Dixon,TAM,24,,14,0,1,0,0,0,2,,,,,,,9,8,1,1,0,
690,Nick Fairley,DET,26,DT,8,8,,,,,,1,0,0,0,0,1.0,14,8,6,3,5,
691,Terrence Fede,MIA,23,,11,0,,,,,,,,,,,1.0,10,8,2,1,1,1
692,T.J. Graham,NYJ,25,,12,0,,,,,,0,0,3,0,0,,11,8,3,0,0,
693,Adam Hayward,WAS,30,,11,0,,,,,,,,,,,,12,8,4,0,0,
694,Jayron Hosley,NYG,24,cb/db,6,2,0,0,0,0,1,,,,,,,8,8,0,0,0,
695,Lamarr Houston,CHI,27,DE,8,8,0,0,0,0,1,0,0,1,0,0,1.0,11,8,3,3,6,
696,Cullen Jenkins,NYG,33,de/ldt,12,11,0,0,0,0,1,0,0,1,0,0,1.0,16,8,8,3,6,
697,Nico Johnson,2TM,24,,11,2,,,,,,0,0,1,0,0,,16,8,8,2,1,
698,Brett Keisel,PIT,36,de/nt,12,4,1,16,0,16,5,,,,,,1.0,17,8,9,1,5,
699,Cordarro Law,SDG,26,,3,0,0,0,0,0,1,,,,,,1.0,9,8,1,2,1,
700,Cameron Lawrence,DAL,23,,16,0,,,,,,,,,,,1.0,16,8,8,1,1,
701,Kaluka Maiava,OAK,27,lb,4,2,,,,,,,,,,,,15,8,7,1,0,
702,Kareem Martin,ARI,22,de,11,2,0,0,0,0,1,1,0,0,0,0,1.0,8,8,0,0,1,
703,L.J. McCray,SFO,23,,14,0,,,,,,,,,,,,10,8,2,0,0,
704,Jamize Olawale,OAK,25,,16,0,,,,,,1,0,0,0,0,,8,8,0,0,0,
705,Mike Pennel,GNB,23,,13,0,,,,,,,,,,,,9,8,1,1,2,
706,Senorise Perry,CHI,23,,16,0,,,,,,2,0,0,0,0,,10,8,2,0,0,
707,John Phillips,SDG,27,te,16,1,,,,,,,,,,,,10,8,2,0,0,
708,Chris Prosinski,2TM,27,,11,0,,,,,,,,,,,,12,8,4,1,0,
709,Joseph Randle,DAL,23,,16,0,,,,,,0,2,0,0,0,,8,8,0,0,0,
710,Trevor Reilly,NYJ,26,,14,0,,,,,,,,,,,,15,8,7,0,0,
711,Marcus Sherels,MIN,27,,16,0,,,,,,1,0,0,0,0,,9,8,1,0,0,
712,Andy Studebaker,IND,29,lb,13,1,,,,,,1,0,1,0,0,,16,8,8,1,1,
713,Nathan Stupar,ATL,26,,15,0,,,,,,,,,,,,10,8,2,0,0,
714,Keith Tandy,TAM,25,,15,0,1,3,0,3,1,,,,,,,8,8,0,0,0,
715,Jeff Tarpinian,HOU,27,,14,0,,,,,,1,0,0,0,0,,13,8,5,0,0,
716,Adarius Taylor,CAR,24,lb,10,2,,,,,,1,0,0,0,0,,13,8,5,,,
717,Charles Tillman,CHI,33,rcb,2,2,0,0,0,0,1,,,,,,,8,8,0,0,1,
718,Frank Zombo,KAN,27,,16,0,,,,,,0,0,2,0,0,,8,8,0,0,0,
719,Beau Allen,PHI,23,,16,0,,,,,,,,,,,0.5,10,7,3,0,2,
720,Tramaine Brock,SFO,26,lcb,3,2,,,,,,,,,,,,7,7,0,0,0,
721,Corbin Bryant,BUF,26,,16,0,0,0,0,0,1,1,0,0,0,0,1.5,14,7,7,1,4,
722,James Casey,PHI,30,te,16,2,,,,,,,,,,,,9,7,2,0,0,
723,Jayson DiManche,CIN,24,lb,12,1,,,,,,1,0,0,0,0,,11,7,4,1,1,
724,Nate Ebner,NWE,26,,12,0,,,,,,,,,,,,10,7,3,0,0,
725,Larry English,TAM,28,de,12,1,,,,,,1,0,0,0,0,1.0,12,7,5,0,3,
726,Marquis Flowers,CIN,22,lb,16,1,0,0,0,0,1,,,,,,,13,7,6,0,0,
727,Dwight Freeney,SDG,34,LB,16,9,0,0,0,0,1,0,0,1,0,0,3.5,11,7,4,3,8,
728,Kedric Golston,WAS,31,,11,0,,,,,,,,,,,,7,7,0,0,0,
729,John Hughes,CLE,26,de/nt,5,3,0,0,0,0,1,,,,,,,17,7,10,0,1,
730,Corey Lemonier,SFO,23,,16,0,,,,,,,,,,,,10,7,3,0,1,
731,Ricardo Lockette,SEA,28,,16,0,,,,,,1,0,0,0,0,,8,7,1,0,0,
732,Brandon Magee,TAM,24,,9,0,,,,,,,,,,,,7,7,0,0,0,
733,Mike Martin,TEN,24,de,12,3,,,,,,,,,,,,13,7,6,0,1,
734,Cliff Matthews,ATL,25,,7,0,,,,,,,,,,,,9,7,2,0,2,
735,Mike Morgan,SEA,26,,16,0,,,,,,,,,,,,10,7,3,1,0,
736,Zach Orr,BAL,22,,15,0,,,,,,,,,,,,11,7,4,0,0,
737,John Simon,2TM,24,,11,0,0,0,0,0,1,,,,,,1.5,12,7,5,2,6,
738,Keith Smith,DAL,22,,10,0,,,,,,1,0,0,0,0,,8,7,1,0,0,
739,Quanterus Smith,DEN,25,,15,0,0,0,0,0,2,,,,,,,11,7,4,2,1,
740,Scott Solomon,2TM,26,,8,0,,,,,,2,0,1,0,0,2.0,14,7,7,2,2,
741,Will Ta'ufo'ou,JAX,28,fb,16,4,,,,,,,,,,,,8,7,1,0,0,
742,Shamarko Thomas,PIT,23,,11,0,,,,,,1,0,0,0,0,,7,7,0,0,0,
743,Neiko Thorpe,OAK,24,,14,0,0,0,0,0,1,,,,,,,8,7,1,0,0,
744,DeAngelo Tyson,BAL,25,de,11,4,,,,,,0,0,2,0,0,1.0,21,7,14,2,3,
745,Ross Ventrone,PIT,28,,9,0,,,,,,,,,,,,9,7,2,0,0,
746,Casey Walker,3TM,25,,6,1,,,,,,,,,,,1.0,11,7,4,2,1,
747,Reggie Walker,SDG,28,,11,0,,,,,,,,,,,0.5,12,7,5,0,2,
748,Chris White,NWE,25,,13,0,,,,,,,,,,,,11,7,4,0,0,
749,Jason Williams,2TM,28,,14,0,,,,,,,,,,,,11,7,4,0,0,
750,Lamin Barrow,DEN,24,mlb,16,1,,,,,,,,,,,,9,6,3,0,0,
751,David Bass,CHI,24,de,8,1,,,,,,1,0,0,0,0,3.0,10,6,4,2,4,
752,Jon Beason,NYG,29,mlb,4,4,0,0,0,0,1,,,,,,,11,6,5,1,1,
753,Brandon Bolden,NWE,24,rb,16,2,,,,,,1,0,0,0,0,,8,6,2,0,0,
754,Bryan Braman,PHI,27,,16,0,,,,,,,,,,,,6,6,0,0,0,
755,Everette Brown,WAS,27,,6,0,,,,,,,,,,,,8,6,2,0,1,
756,Tank Carder,CLE,25,,16,0,,,,,,,,,,,,10,6,4,0,0,1
757,Chance Casey,2TM,23,,2,1,0,0,0,0,1,,,,,,,7,6,1,0,0,
758,Jed Collins,DET,28,fb,16,2,,,,,,0,0,1,0,0,,6,6,0,0,0,
