,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
239,Joey Porter,ARI,33,ROLB,14,14,,,,,,2,0,0,0,0,5.0,50,38,12,8,13,
240,Reggie Smith,SFO,24,ss,16,7,1,20,0,20,4,,,,,,,42,38,4,2,2,
241,Shawntae Spencer,SFO,28,LCB,16,16,3,0,0,0,9,1,0,1,0,0,0.5,42,38,4,0,1,
242,Aqib Talib,TAM,24,LCB,11,11,6,91,1,45,11,,,,,,,39,38,1,1,0,
243,Roy Williams,CIN,30,SS,12,11,1,0,0,0,1,1,0,3,1,0,1.0,59,38,21,4,2,
244,Antwan Applewhite,SDG,25,LB,16,13,0,0,0,0,2,2,0,0,0,0,3.0,48,37,11,6,5,
245,Jordan Babineaux,SEA,28,,16,0,2,37,0,20,8,1,0,0,0,0,1.5,46,37,9,4,4,1
246,C.C. Brown,DET,27,fs/ss,15,8,0,0,0,0,4,1,0,0,0,0,,46,37,9,1,2,
247,Drew Coleman,NYJ,27,cb/db,16,4,1,0,0,0,4,5,0,0,0,0,4.0,41,37,4,4,1,
248,Stephen Cooper,SDG,31,LB,12,11,1,2,0,2,6,2,0,0,0,0,1.0,43,37,6,0,1,
249,Antonio Garay,SDG,31,DT,16,15,,,,,,,,,,,5.5,48,37,11,9,6,
250,Johnathan Joseph,CIN,26,LCB,12,12,3,38,1,21,8,,,,,,,42,37,5,2,0,
251,Mike Mitchell,OAK,23,cb/s,16,3,1,0,0,0,5,1,0,2,12,0,,47,37,10,4,0,
252,D.J. Moore,CHI,23,,16,0,4,95,1,54,8,1,0,0,0,0,1.0,42,37,5,6,3,
253,Nedu Ndukwe,CIN,25,fs/ss,12,6,1,0,0,0,3,0,0,1,0,0,0.5,56,37,19,1,5,
254,Josh Wilson,BAL,25,lcb/RCB,14,9,3,12,1,12,14,0,1,1,0,0,,40,37,3,2,0,
255,Tully Banta-Cain,NWE,30,lb,15,6,,,,,,1,0,0,0,0,5.0,45,36,9,5,13,
256,Tarell Brown,SFO,25,,15,0,1,62,1,62,5,,,,,,,39,36,3,0,0,
257,Colin Cole,SEA,30,RDT,11,11,0,0,0,0,5,,,,,,1.0,44,36,8,3,1,
258,Tim Dobbins,MIA,28,lb/mlb,16,6,0,0,0,0,1,,,,,,1.0,47,36,11,6,2,
259,Scott Fujita,CLE,31,LB,9,9,1,16,0,16,1,2,0,0,0,0,3.5,51,36,15,3,5,
260,Tamba Hali,KAN,27,ROLB,16,16,0,0,0,0,3,4,0,2,2,0,14.5,51,36,15,12,27,
261,William Middleton,JAX,24,cb/db,16,3,1,2,0,2,1,,,,,,1.0,40,36,4,2,2,
262,Brian Orakpo,WAS,24,ROLB,15,15,0,0,0,0,2,1,0,0,0,0,8.5,56,36,20,9,17,
263,Richard Seymour,OAK,31,DT,13,13,0,0,0,0,2,0,0,1,13,0,5.5,48,36,12,10,13,
264,Brandon Spikes,NWE,23,LB,12,8,1,5,0,5,3,,,,,,,59,36,23,1,0,
265,Eric Wright,CLE,25,LCB,13,10,1,0,0,0,9,0,0,1,11,0,,42,36,6,2,4,
266,John Abraham,ATL,32,DE,15,13,1,6,0,6,4,1,0,0,0,0,13.0,40,35,5,18,17,
267,Kevin Bentley,HOU,31,lb/mlb,13,8,1,18,0,18,1,0,0,1,8,0,,55,35,20,3,2,
268,Kelly Jennings,SEA,28,RCB,14,14,1,0,0,0,13,,,,,,,40,35,5,0,0,
269,Ben Leber,MIN,32,LB,16,10,1,19,0,19,4,2,0,1,0,0,,46,35,11,3,2,
270,LaMarr Woodley,PIT,26,LOLB,16,16,2,22,1,14,5,3,0,2,19,0,10.0,50,35,15,9,16,
271,Mike DeVito,NYJ,26,nt/T,16,11,0,0,0,0,1,2,0,0,0,0,,59,34,25,4,3,
272,Steve Gregory,SDG,27,fs/ss,9,9,2,41,0,41,2,,,,,,,44,34,10,0,0,
273,Jason Jones,TEN,24,DT,15,15,0,0,0,0,3,3,0,0,0,0,3.5,39,34,5,12,6,
274,Jason McCourty,TEN,23,cb/lcb,12,6,2,11,0,11,10,,,,,,,44,34,10,1,0,
275,Reggie Nelson,CIN,27,fs/ss,16,6,2,63,0,56,7,1,0,0,0,0,,54,34,20,0,3,
276,Benny Sapp,MIA,29,cb/lb,16,6,2,9,0,9,10,0,1,1,0,0,,41,34,7,3,0,
277,Brandon Siler,SDG,25,lb,12,5,1,0,0,0,2,,,,,,1.0,44,34,10,6,3,1
278,Will Smith,NOR,29,DE,15,15,1,4,0,4,5,1,1,0,0,0,5.5,39,34,5,8,10,
279,Sean Weatherspoon,ATL,23,lb,11,5,0,0,0,0,1,,,,,,1.0,42,34,8,1,2,
280,Anthony Adams,CHI,30,NT,16,16,0,0,0,0,1,2,0,0,0,0,2.0,37,33,4,9,5,
281,Javier Arenas,KAN,23,cb,16,2,0,0,0,0,8,1,2,0,0,0,3.0,40,33,7,3,4,
282,Chris Clemons,SEA,29,DE,16,16,0,0,0,0,4,1,0,1,0,0,11.0,49,33,16,9,21,
283,Dan Connor,CAR,25,MLB,8,8,0,0,0,0,1,,,,,,1.0,47,33,14,8,3,
284,Channing Crowder,MIA,27,LB/mlb,11,11,0,0,0,0,2,,,,,,,39,33,6,2,0,
285,Leon Hall,CIN,26,RCB,16,16,4,19,0,22,11,2,0,0,0,0,,44,33,11,3,1,
286,Israel Idonije,CHI,30,DE,16,15,0,0,0,0,3,4,0,0,0,0,8.0,49,33,16,10,16,
287,Kendall Langford,MIA,24,DE,16,16,0,0,0,0,4,2,0,0,0,0,3.0,47,33,14,6,7,
288,Roy Miller,TAM,23,DT/rdt,16,16,,,,,,,,,,,1.0,48,33,15,1,1,
289,Marvin Mitchell,NOR,26,,16,0,0,0,0,0,2,2,0,2,2,0,,43,33,10,3,2,
290,Ashlee Palmer,DET,24,lb/mlb,16,5,0,0,0,0,1,3,0,0,0,0,1.0,43,33,10,4,1,
291,Paul Soliai,MIA,27,NT,16,14,0,0,0,0,2,0,0,1,0,0,2.0,39,33,6,8,3,
292,Amari Spievey,DET,22,SS,15,9,2,35,0,26,3,,,,,,,47,33,14,3,3,
293,Pisa Tinoisamoa,CHI,29,LB,12,10,0,0,0,0,1,1,0,0,0,0,1.0,40,33,7,5,2,
294,Osi Umenyiora,NYG,29,DE,16,16,0,0,0,0,2,10,0,1,0,0,11.5,48,33,15,4,20,
295,Kyle Vanden Bosch,DET,32,DE,11,11,0,0,0,0,1,2,0,0,0,0,4.0,49,33,16,10,12,
296,Kevin Vickerson,DEN,27,DE,15,12,1,4,0,4,3,1,0,0,0,0,2.0,42,33,9,3,2,
297,Lorenzo Alexander,WAS,27,LOLB,16,12,0,0,0,0,2,2,0,1,0,0,1.5,57,32,25,3,4,
298,Robert Ayers,DEN,25,LB,11,10,0,0,0,0,1,1,0,0,0,0,1.5,39,32,7,6,11,
299,Alex Brown,NOR,31,DE,16,16,0,0,0,0,3,1,0,1,0,0,2.0,39,32,7,6,7,
300,Omar Gaither,PHI,26,mlb,14,2,,,,,,,,,,,,36,32,4,2,0,
301,Chris Gamble,CAR,27,LCB,11,10,0,0,0,0,8,,,,,,,35,32,3,2,0,
302,DeMeco Ryans,HOU,26,lb/mlb,6,6,0,0,0,0,2,,,,,,1.0,54,32,22,2,2,
303,Corey Williams,DET,30,DT,16,16,1,27,0,27,4,1,0,0,0,0,2.0,37,32,5,8,7,
304,Russell Allen,JAX,24,lb,16,4,,,,,,,,,,,,42,31,11,4,0,
305,Kavell Conner,IND,23,LB,12,9,,,,,,1,0,1,5,0,,52,31,21,2,0,
306,Chris Crocker,CIN,30,FS,9,9,0,0,0,0,5,2,0,0,0,0,2.0,43,31,12,2,3,
307,Dwan Edwards,BUF,29,DE,11,11,1,8,0,8,2,1,0,0,0,0,1.0,57,31,26,2,5,
308,Moise Fokou,PHI,25,LB,16,11,0,0,0,0,1,1,0,0,0,0,1.0,38,31,7,3,2,
309,Jacob Ford,TEN,27,de,14,5,,,,,,1,0,0,0,0,3.0,42,31,11,8,8,
310,Joselio Hanson,PHI,29,cb/lcb,15,6,1,17,0,17,7,,,,,,,36,31,5,0,0,
311,Lamarr Houston,OAK,23,DE,16,15,,,,,,1,0,2,0,0,5.0,40,31,9,8,14,
312,David Jones,JAX,25,cb,16,5,1,0,0,0,3,1,0,0,0,0,,33,31,2,0,0,
313,Cory Redding,BAL,30,DE,15,11,1,0,0,0,4,,,,,,3.0,42,31,11,8,7,
314,Clint Session,IND,26,lb,5,5,0,0,0,0,1,,,,,,1.0,38,31,7,1,1,
315,Bryan Thomas,NYJ,31,LB,16,12,0,0,0,0,1,1,0,1,16,0,6.0,39,31,8,9,5,
316,Philip Wheeler,IND,26,lb,16,6,0,0,0,0,1,,,,,,,52,31,21,1,0,
317,Jamal Williams,DEN,34,dt/NT,16,16,0,0,0,0,1,,,,,,,47,31,16,1,0,
318,Bobby Carpenter,2TM,27,,15,4,0,0,0,0,2,,,,,,,40,30,10,2,1,
319,Jo-Lonn Dunbar,NOR,25,LB,13,8,0,0,0,0,2,0,0,1,0,0,1.0,38,30,8,5,1,
320,Sedrick Ellis,NOR,25,DT,16,16,0,0,0,0,2,2,0,0,0,0,6.0,44,30,14,8,10,
321,Will Herring,SEA,27,,15,0,1,0,0,0,2,1,0,0,0,0,1.0,36,30,6,3,1,
322,Derek Landri,CAR,27,RDT,16,16,0,0,0,0,1,0,0,1,0,0,3.0,43,30,13,10,4,
323,Tony McDaniel,MIA,25,nt,15,1,0,0,0,0,4,,,,,,2.5,36,30,6,3,4,
324,Jon McGraw,KAN,31,fs/s,12,5,2,4,0,4,6,,,,,,,39,30,9,1,1,
325,Mike Patterson,PHI,27,LDT,15,14,,,,,,0,0,1,0,0,2.0,37,30,7,4,2,
326,Ed Reed,BAL,32,FS,10,10,8,183,0,44,16,1,2,1,0,0,,37,30,7,0,0,
327,Alphonso Smith,DET,25,cb/db/RCB,12,10,5,48,1,42,8,1,1,1,9,0,,39,30,9,2,1,
328,Shaun Smith,KAN,29,DE/dt,16,10,,,,,,,,,,,1.0,56,30,26,4,1,
329,Mike Vrabel,KAN,35,LOLB,16,16,0,0,0,0,1,1,0,0,0,0,,48,30,18,2,6,
330,Tyson Alualu,JAX,23,DT,16,16,0,0,0,0,1,,,,,,3.5,38,29,9,7,9,
331,Ahmad Brooks,SFO,26,lb,15,1,1,32,0,32,2,,,,,,5.0,31,29,2,8,10,
332,Vincent Fuller,TEN,28,db,12,3,1,0,0,0,2,,,,,,,33,29,4,1,1,
333,Parys Haralson,SFO,26,LB,15,15,,,,,,0,0,2,0,0,4.0,42,29,13,7,9,
334,Koa Misi,MIA,23,LB,16,11,0,0,0,0,2,0,0,2,0,1,4.5,41,29,12,8,7,
335,Daniel Muir,IND,27,ldt/RDT,14,14,,,,,,,,,,,,38,29,9,3,2,
336,Chris Owens,ATL,24,cb/db/rcb,16,3,1,13,0,13,3,,,,,,,40,29,11,0,0,
337,B.J. Raji,GNB,24,NT,16,16,0,0,0,0,3,,,,,,6.5,39,29,10,10,9,
338,Marcus Stroud,BUF,32,DE/dt/rdt,15,14,0,0,0,0,2,1,0,0,0,0,3.0,49,29,20,6,3,
339,Marcus Thomas,DEN,25,de/dt,16,2,0,0,0,0,1,,,,,,1.0,35,29,6,3,5,
340,Walter Thurmond,SEA,23,rcb,14,1,0,0,0,0,7,0,1,0,0,0,,33,29,4,0,1,
341,Fabian Washington,BAL,27,RCB,14,8,0,0,0,0,8,,,,,,,31,29,2,1,0,
342,Kentwan Balmer,SEA,24,DE/ldt,16,11,0,0,0,0,1,,,,,,,43,28,15,4,1,
343,Zackary Bowman,CHI,26,lcb,13,3,,,,,,1,0,1,0,0,,32,28,4,1,1,
344,Na'il Diggs,STL,32,LB,12,12,0,0,0,0,2,1,0,1,3,0,,36,28,8,5,1,
345,Ray Edwards,MIN,25,DE,14,14,0,0,0,0,3,,,,,,8.0,37,28,9,9,18,
346,Quentin Groves,OAK,26,LB,15,12,1,-4,0,-4,2,0,0,2,0,0,,39,28,11,4,2,1
347,Bryan Scott,BUF,29,s,15,1,0,0,0,0,5,1,1,2,17,0,3.0,39,28,11,6,4,
348,Stylez G. White,TAM,31,DE,16,13,,,,,,2,0,0,0,0,4.5,36,28,8,,,
349,Frank Zombo,GNB,23,ROLB,13,8,,,,,,2,0,0,0,0,4.0,38,28,10,5,6,
350,Alan Branch,ARI,26,de,16,3,0,0,0,0,1,2,0,0,0,0,2.0,35,27,8,6,7,
351,Chris Canty,NYG,28,RDT,16,16,0,0,0,0,3,1,0,0,0,0,1.5,38,27,11,4,4,
352,Jamar Chaney,PHI,24,mlb,14,2,0,0,0,0,1,1,0,0,0,0,,36,27,9,5,0,
353,Jermaine Cunningham,NWE,22,LB,15,11,0,0,0,0,1,2,0,0,0,0,1.0,34,27,7,5,4,
354,Chris Long,STL,25,DE,16,16,0,0,0,0,2,3,0,1,0,0,8.5,30,27,3,8,20,
355,Troy Nolan,HOU,24,fs/ss,16,3,3,35,0,20,5,0,0,1,0,0,1.0,39,27,12,3,1,
356,Amobi Okoye,HOU,23,DT,16,16,,,,,,0,0,1,0,0,3.0,44,27,17,7,12,
357,Dan Williams,ARI,23,,15,0,0,0,0,0,2,,,,,,,38,27,11,1,0,
358,Kevin Williams,MIN,30,DT,16,16,0,0,0,0,10,1,0,0,0,0,1.0,39,27,12,8,7,
359,David Bowens,CLE,33,lb,15,4,2,94,2,64,6,,,,,,0.5,40,26,14,1,3,
360,Raheem Brock,SEA,32,,16,0,0,0,0,0,3,1,0,1,0,0,9.0,32,26,6,7,20,
361,Shaun Ellis,NYJ,33,DE,15,15,0,0,0,0,1,1,0,0,0,0,4.5,36,26,10,6,10,
362,Michael Johnson,CIN,23,DE,16,10,0,0,0,0,4,0,0,1,0,0,2.5,35,26,9,5,6,
363,Joe Mays,DEN,25,lb,12,5,0,0,0,0,1,,,,,,,31,26,5,3,2,
364,Taylor Mays,SFO,22,ss,16,6,0,0,0,0,2,1,0,0,0,0,,33,26,7,1,0,
365,Darrelle Revis,NYJ,25,CB,13,13,0,0,0,0,10,0,0,2,10,0,,32,26,6,0,0,
366,Fred Robbins,STL,33,LDT,16,16,0,0,0,0,6,1,0,2,1,0,6.0,28,26,2,10,11,
367,Patrick Robinson,NOR,23,rcb,11,4,0,0,0,0,2,,,,,,,28,26,2,1,2,
368,Randy Starks,MIA,27,DE/nt,16,16,0,0,0,0,3,0,0,1,0,0,3.0,30,26,4,4,6,
369,Darryl Tapp,PHI,26,de,14,1,0,0,0,0,4,0,0,3,0,0,3.0,27,26,1,8,8,
370,Leigh Torrence,NOR,28,,13,0,1,21,0,21,2,,,,,,1.0,27,26,1,2,2,
371,Justin Tryon,IND,26,db/lcb/rcb,12,6,0,0,0,0,7,0,0,1,0,0,,36,26,10,1,0,
372,George Wilson,BUF,29,fs,16,2,2,65,0,56,4,1,0,1,0,0,,35,26,9,0,0,
373,Justin Bannan,DEN,31,DE/dt,16,16,0,0,0,0,4,1,0,0,0,0,1.0,35,25,10,3,9,
374,Andre Carter,WAS,31,lolb/rolb,16,5,0,0,0,0,1,1,0,1,0,0,2.5,44,25,19,3,9,
375,Antonio Dixon,PHI,25,RDT,15,10,0,0,0,0,2,,,,,,2.0,30,25,5,6,2,
376,Eric Foster,IND,25,,16,0,0,0,0,0,1,0,0,2,0,0,3.5,33,25,8,7,4,
377,William Hayes,TEN,25,,14,0,,,,,,1,0,0,0,0,1.5,32,25,7,3,7,
378,Jeremy Mincey,JAX,27,DE,15,8,0,0,0,0,3,,,,,,5.0,31,25,6,9,7,
379,Aaron Ross,NYG,28,cb,15,1,0,0,0,0,4,0,1,0,0,0,1.0,36,25,11,3,2,
380,Jason Taylor,NYJ,36,lb/t,16,5,0,0,0,0,6,2,0,2,0,0,5.0,36,25,11,8,7,1
381,Brian Williams,ATL,31,cb,16,1,0,0,0,0,1,0,0,1,12,0,1.0,36,25,11,3,3,
382,Mark Anderson,2TM,27,,15,3,0,0,0,0,2,,,,,,4.0,29,24,5,7,9,
383,Nic Harris,CAR,24,lb,15,4,,,,,,0,0,1,0,0,1.5,33,24,9,2,2,
384,John Henderson,OAK,31,dt,9,2,0,0,0,0,3,,,,,,,30,24,6,2,1,
385,Brian Iwuh,CHI,26,lb,16,1,,,,,,2,0,0,0,0,1.0,26,24,2,3,0,
386,Terrance Knighton,JAX,24,DT,16,16,1,-3,0,-3,4,,,,,,4.0,34,24,10,5,10,
387,Domata Peko,CIN,26,NT,16,16,0,0,0,0,1,,,,,,0.5,42,24,18,4,4,
388,Corey Peters,ATL,22,de/DT/rdt,16,15,0,0,0,0,1,,,,,,1.0,32,24,8,2,1,
389,Ryan Pickett,GNB,31,DE,14,12,0,0,0,0,1,0,0,1,0,0,1.0,32,24,8,3,0,
390,Brian Schaefering,CLE,27,DE,16,9,,,,,,,,,,,,31,24,7,1,1,
391,Sam Shields,GNB,23,cb/db,14,6,2,0,0,0,6,,,,,,,28,24,4,1,0,
392,Junior Siavii,SEA,32,de/rdt,14,6,0,0,0,0,2,,,,,,,30,24,6,2,3,
393,Cliff Avril,DET,24,DE,13,13,0,0,0,0,5,1,0,1,10,0,8.5,33,23,10,8,14,
394,Kroy Biermann,ATL,25,DE,16,14,1,31,1,31,2,,,,,,3.0,29,23,6,5,10,
395,Jacques Cesaire,SDG,30,DE,16,16,,,,,,,,,,,1.5,31,23,8,3,4,
396,Tyrone Culver,MIA,27,,15,0,0,0,0,0,1,,,,,,,25,23,2,1,0,
397,Gerald Hayes,ARI,30,lb,6,4,0,0,0,0,1,0,0,1,21,1,,33,23,10,2,0,
398,Dante Hughes,SDG,25,cb,12,1,,,,,,1,0,0,0,0,,26,23,3,1,1,
399,Rashad Johnson,ARI,24,db,16,1,1,7,0,7,6,1,0,0,0,0,,36,23,13,0,0,
400,Jay Ratliff,DAL,29,NT,16,16,0,0,0,0,2,1,0,2,0,0,3.5,31,23,8,3,8,
401,Antonio Smith,HOU,29,DE,16,16,0,0,0,0,2,1,0,0,0,0,4.0,38,23,15,7,22,
402,Reggie Torbor,BUF,29,lb/rolb,10,7,0,0,0,0,4,,,,,,,41,23,18,1,0,
403,Darius Butler,NWE,24,db/lcb,15,3,0,0,0,0,6,0,0,1,0,0,,23,22,1,0,0,
404,Adam Carriker,WAS,26,DE,16,16,0,0,0,0,1,0,0,1,0,0,1.5,37,22,15,5,2,
405,Kurt Coleman,PHI,22,fs,15,2,1,7,0,7,2,,,,,,,27,22,5,2,0,
406,Tim Crowder,TAM,25,DE,16,9,0,0,0,0,4,1,0,1,0,0,3.0,31,22,9,4,6,
407,Dannell Ellerbe,BAL,25,lb,11,1,0,0,0,0,1,,,,,,1.0,28,22,6,1,1,
408,Robert Geathers,CIN,27,DE,16,16,0,0,0,0,2,1,0,1,5,0,1.0,33,22,11,1,6,
409,Corey Graham,CHI,25,,16,0,,,,,,,,,,,,23,22,1,0,0,
410,Jovan Haye,TEN,28,dt,14,1,0,0,0,0,1,,,,,,,31,22,9,1,1,
411,Adam Hayward,TAM,26,lb,16,3,0,0,0,0,2,0,0,2,0,0,1.0,29,22,7,3,1,
412,Akeem Jordan,PHI,25,lb,16,3,0,0,0,0,1,,,,,,,26,22,4,2,1,
413,Bryan Kehl,2TM,26,,15,1,,,,,,,,,,,,30,22,8,4,2,
414,Kendrick Lewis,KAN,22,FS,12,10,3,46,0,23,7,2,0,0,0,0,,30,22,8,0,1,
415,Sabby Piscitelli,2TM,27,,16,0,1,31,0,31,1,,,,,,,23,22,1,1,2,
416,Asante Samuel,PHI,29,cb/LCB,11,10,7,70,0,33,14,0,1,1,1,0,,26,22,4,0,0,
417,John Wendling,DET,27,,16,0,,,,,,,,,,,,30,22,8,0,0,
418,Mario Williams,HOU,25,DE,13,13,0,0,0,0,2,1,0,0,0,0,8.5,28,22,6,9,19,
419,Pat Williams,MIN,38,NT,16,16,,,,,,1,0,0,0,0,,30,22,8,2,1,
420,Remi Ayodele,NOR,27,NT,16,16,0,0,0,0,1,1,0,0,0,0,1.0,37,21,16,3,2,
421,Keith Bulluck,NYG,33,LB,13,8,2,7,0,6,2,0,0,1,10,0,,31,21,10,0,0,
422,Shaun Cody,HOU,27,NT,16,16,,,,,,,,,,,,38,21,17,3,2,
423,Hiram Eugene,OAK,30,,14,0,,,,,,1,0,3,0,0,,22,21,1,0,0,
424,Dwight Freeney,IND,30,DE,16,16,0,0,0,0,2,5,0,0,0,0,10.0,25,21,4,8,19,
425,Kelly Gregg,BAL,34,NT,16,16,,,,,,,,,,,,38,21,17,1,1,
426,Anthony Hargrove,NOR,27,,14,0,,,,,,2,0,0,0,0,1.0,29,21,8,,,
427,James Ihedigbo,NYJ,27,,14,0,,,,,,0,0,1,0,0,3.0,22,21,1,4,5,
428,Lawrence Jackson,DET,25,,11,0,0,0,0,0,1,1,0,1,0,0,6.0,34,21,13,6,10,
429,Travis LaBoy,SFO,29,,14,0,0,0,0,0,2,1,0,1,0,0,5.0,28,21,7,6,10,
430,Gerald McCoy,TAM,22,de/DT,13,13,0,0,0,0,5,2,0,0,0,0,3.0,27,21,6,7,12,
431,Tim Shaw,TEN,26,cb,16,1,,,,,,1,0,1,0,0,,29,21,8,2,0,
432,Jason Trusnik,CLE,26,lb,16,5,0,0,0,0,1,,,,,,1.0,24,21,3,1,2,
433,Erik Walden,2TM,25,,11,2,0,0,0,0,1,,,,,,2.0,25,21,4,3,3,
434,Usama Young,NOR,25,fs,11,3,0,0,0,0,3,,,,,,1.0,23,21,2,2,1,
435,Dave Ball,TEN,29,DE,11,11,0,0,0,0,3,0,0,1,5,0,7.0,30,20,10,6,13,
436,Antwan Barnes,2TM,26,,13,0,0,0,0,0,1,,,,,,4.5,25,20,5,5,6,
437,Everette Brown,CAR,23,de,13,2,1,0,0,0,1,1,0,0,0,0,3.5,25,20,5,3,7,
438,Marquice Cole,NYJ,27,cb,12,1,2,49,1,35,5,0,1,1,0,0,,22,20,2,1,1,
439,Kedric Golston,WAS,27,DE,13,13,0,0,0,0,1,,,,,,,35,20,15,0,2,
440,Greg Hardy,CAR,22,,15,0,0,0,0,0,1,2,0,0,0,0,3.0,26,20,6,6,9,1
441,Nick Hayden,CAR,24,LDT,14,10,0,0,0,0,1,,,,,,1.0,31,20,11,1,4,
442,Antonio Johnson,IND,26,rdt,14,2,,,,,,0,0,1,0,0,0.5,26,20,6,1,3,
443,Sean Lee,DAL,24,,14,0,2,44,1,31,2,1,0,0,0,0,,25,20,5,3,0,
444,Roy Lewis,SEA,25,,14,0,0,0,0,0,4,1,0,1,0,0,1.0,26,20,6,2,1,
445,Fili Moala,IND,25,LDT/rdt,16,16,0,0,0,0,1,0,0,1,1,1,,26,20,6,4,3,
446,Wesley Woodyard,DEN,24,lb,11,3,,,,,,,,,,,1.0,24,20,4,2,1,
447,Jonathan Babineaux,ATL,29,DT/ldt,15,15,1,0,0,0,2,2,0,1,0,1,4.0,27,19,8,6,6,
448,Nick Barnett,GNB,29,lb/mlb,4,4,0,0,0,0,1,,,,,,,24,19,5,1,1,
449,Jarrett Bush,GNB,26,,16,1,0,0,0,0,1,1,0,1,0,0,,21,19,2,0,0,
450,Jeff Charleston,NOR,27,de,16,1,0,0,0,0,2,2,0,1,0,0,3.0,26,19,7,4,4,
451,Chauncey Davis,ATL,27,de/dt,16,2,1,26,1,26,2,0,0,1,0,0,1.0,24,19,5,7,2,
452,Keyunta Dawson,IND,25,,16,0,0,0,0,0,1,0,0,1,0,0,,31,19,12,0,5,
453,Carlos Dunlap,CIN,21,,12,0,0,0,0,0,3,0,0,1,0,0,9.5,24,19,5,9,16,
454,Wallace Gilberry,KAN,26,de,16,2,0,0,0,0,1,2,0,2,0,0,7.0,23,19,4,10,13,
455,Tyson Jackson,KAN,24,de,12,3,,,,,,,,,,,1.0,31,19,12,1,1,
456,Brandon Johnson,CIN,27,lb,16,3,1,12,0,12,3,,,,,,0.5,38,19,19,1,5,
457,Ma'ake Kemoeatu,WAS,31,NT,14,12,,,,,,,,,,,,29,19,10,1,1,
458,Brandon Mebane,SEA,25,LDT,12,12,0,0,0,0,2,,,,,,1.0,31,19,12,7,1,
459,Juqua Parker,PHI,32,DE,13,10,0,0,0,0,2,1,0,1,0,0,6.0,22,19,3,8,8,
460,Pat Sims,CIN,25,DT,14,8,0,0,0,0,1,,,,,,2.5,31,19,12,4,8,
461,Anthony Smith,2TM,27,,7,3,1,47,0,47,1,,,,,,,22,19,3,0,0,
462,Donald Strickland,SDG,30,,16,0,0,0,0,0,2,1,0,0,0,0,1.0,23,19,4,1,0,
463,David Vobora,STL,24,lb,14,5,,,,,,,,,,,2.0,27,19,8,2,2,
464,Marcus Benard,CLE,25,lb,15,2,0,0,0,0,2,,,,,,7.5,28,18,10,8,18,
465,James Butler,STL,28,fs/ss,14,4,2,13,0,16,3,1,0,1,49,0,,20,18,2,1,0,
466,Luis Castillo,SDG,27,DE,16,16,,,,,,0,0,1,0,0,2.5,26,18,8,4,3,
467,Reggie Corner,BUF,27,cb/db,16,2,0,0,0,0,5,,,,,,1.0,23,18,5,1,1,
468,Andra Davis,BUF,32,mlb,6,4,1,11,0,11,1,1,0,0,0,0,,41,18,23,1,0,
469,Trevard Lindley,PHI,24,lcb,11,1,1,8,0,8,1,0,0,1,0,0,,19,18,1,1,0,
470,Earl Mitchell,HOU,23,,15,0,,,,,,,,,,,1.0,27,18,9,3,1,
471,Morgan Trent,CIN,25,lcb,8,1,1,0,0,0,3,0,0,1,0,0,,23,18,5,0,0,
472,Raymond Ventrone,CLE,24,,16,0,,,,,,1,0,1,0,0,,19,18,1,0,0,
473,Nnamdi Asomugha,OAK,29,CB,14,14,0,0,0,0,6,,,,,,,19,17,2,0,2,
474,Brodrick Bunkley,PHI,27,rdt,14,5,0,0,0,0,1,,,,,,,20,17,3,4,0,
475,Kevin Dockery,STL,26,lcb/rcb,10,3,1,8,0,8,4,,,,,,,22,17,5,1,0,
476,Dane Fletcher,NWE,24,,13,0,1,0,0,0,2,1,0,1,0,0,2.0,23,17,6,1,5,
477,Keyaron Fox,PIT,28,,16,0,0,0,0,0,2,1,0,2,0,0,,23,17,6,1,0,
478,Andre' Goodman,DEN,32,RCB,8,8,0,0,0,0,8,,,,,,,17,17,0,0,0,
479,Marcus Hudson,CAR,28,,14,0,0,0,0,0,2,,,,,,,19,17,2,0,0,
480,Brett Keisel,PIT,32,DE,11,11,1,79,1,79,7,2,0,0,0,0,3.0,33,17,16,1,4,
481,Justin King,STL,23,,8,0,0,0,0,0,2,,,,,,,18,17,1,3,2,
482,Austen Lane,JAX,23,DE,11,9,,,,,,,,,,,,20,17,3,2,2,
483,Brice McCain,HOU,24,cb,12,3,0,0,0,0,2,,,,,,,22,17,5,0,0,
484,Matt McCoy,SEA,28,,14,0,,,,,,,,,,,,19,17,2,0,0,
485,Igor Olshansky,DAL,28,DE,16,14,0,0,0,0,2,,,,,,,38,17,21,1,3,
486,Jason Pierre-Paul,NYG,21,,16,0,0,0,0,0,6,2,0,2,0,0,4.5,22,17,5,7,8,
487,Isaac Sopoaga,SFO,29,LDT,16,16,0,0,0,0,1,,,,,,1.5,25,17,8,2,3,
488,Matt Toeaina,CHI,26,DT,16,10,0,0,0,0,2,0,0,1,0,0,2.0,24,17,7,3,4,
489,Gerard Warren,NWE,32,de/dt/nt,16,10,,,,,,,,,,,3.5,28,17,11,4,5,
490,Demorrio Williams,KAN,30,,16,0,0,0,0,0,1,1,0,0,0,0,1.0,19,17,2,1,2,
491,Major Wright,CHI,22,,11,0,,,,,,,,,,,,21,17,4,0,0,
