,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
491,Tully Banta-Cain,NWE,24,,16,0,1,4,0,4,1,0,0,1,0,0,1.5,28,18,10,1,0,
492,Marcus Bell,DET,25,,16,0,0,0,0,0,1,1,0,0,0,0,2.0,26,18,8,2,0,
493,Jacques Cesaire,SDG,24,DE,16,12,0,0,0,0,3,,,,,,0.5,24,18,6,1,1,
494,Rosevelt Colvin,NWE,27,lb,16,1,0,0,0,0,1,1,0,0,0,0,5.0,32,18,14,4,0,
495,Ronald Curry,OAK,25,wr,12,3,,,,,,0,1,1,0,0,,19,18,1,0,0,
496,Kalimba Edwards,DET,25,,16,0,0,0,0,0,1,2,0,1,0,0,4.5,22,18,4,2,0,
497,Joselio Hanson,SFO,23,fs/lcb,13,3,0,0,0,0,6,,,,,,1.0,20,18,2,1,0,
498,Clinton Hart,SDG,27,,14,0,1,13,0,13,2,,,,,,,24,18,6,0,0,
499,Sedrick Hodge,NOR,26,lb,9,6,0,0,0,0,2,,,,,,,25,18,7,1,0,
500,Reggie Howard,MIA,27,db,15,3,0,0,0,0,4,1,0,1,0,0,,27,18,9,0,0,
501,Cletidus Hunt,GNB,28,DT/nt,16,14,0,0,0,0,2,1,0,0,0,0,2.0,32,18,14,5,0,
502,Fred McAfee,NOR,36,,11,0,,,,,,,,,,,,19,18,1,0,0,
503,Reggie Myles,CIN,25,,16,0,,,,,,0,0,1,0,0,,21,18,3,0,0,
504,Joe Odom,CHI,25,lb,16,5,,,,,,,,,,,,24,18,6,2,0,
505,Izell Reese,BUF,30,FS,9,9,1,33,0,33,1,,,,,,,36,18,18,0,0,
506,Joey Thomas,GNB,24,,14,0,0,0,0,0,1,1,0,0,0,0,,19,18,1,0,0,
507,Troy Vincent,BUF,33,fs/lcb,7,7,1,8,0,8,3,0,0,1,0,0,1.0,27,18,9,1,0,
508,Gary Walker,HOU,31,DE/ldt,15,15,0,0,0,0,4,1,0,0,0,0,0.5,29,18,11,4,0,
509,Dante Wesley,CAR,25,,13,0,,,,,,,,,,,,20,18,2,1,0,
510,Kenderick Allen,NYG,26,ldt,5,2,,,,,,,,,,,1.0,20,17,3,2,0,
511,Jarrod Cooper,2TM,26,,15,0,0,0,0,0,1,0,0,1,0,0,1.0,18,17,1,2,0,
512,Jerry DeLoach,HOU,27,de/nt,15,3,0,0,0,0,2,,,,,,,25,17,8,3,0,
513,Demetric Evans,WAS,25,DE,12,8,0,0,0,0,1,,,,,,2.5,26,17,9,4,0,
514,Howard Green,NOR,25,DT,14,12,,,,,,1,0,0,0,0,,27,17,10,1,0,
515,Grady Jackson,GNB,31,NT,10,10,0,0,0,0,2,,,,,,1.0,23,17,6,3,0,
516,Anton Palepoi,2TM,26,,12,0,,,,,,,,,,,3.0,20,17,3,5,0,
517,Jacques Reeves,DAL,22,rcb,15,1,0,0,0,0,2,0,0,1,0,0,,19,17,2,1,0,
518,Tyrone Rogers,CLE,30,,14,0,0,0,0,0,1,,,,,,1.5,22,17,5,3,0,
519,Terdell Sands,OAK,25,,15,0,0,0,0,0,2,,,,,,,22,17,5,1,0,
520,Randy Starks,TEN,21,ldt/rdt,14,8,0,0,0,0,3,1,0,2,0,0,4.5,28,17,11,4,0,
521,Hollis Thomas,PHI,30,ldt/rdt,13,2,0,0,0,0,1,0,0,1,0,0,,21,17,4,5,0,
522,Dan Wilkinson,DET,31,LDT,16,16,0,0,0,0,2,2,0,0,0,0,1.5,22,17,5,4,1,
523,LeVar Woods,ARI,26,lb,14,3,0,0,0,0,1,0,0,1,0,0,,23,17,6,2,0,
524,Peppi Zellner,ARI,29,DE,16,14,0,0,0,0,3,0,0,1,0,0,2.0,23,17,6,2,0,
525,Brian Allen,CAR,26,,14,0,1,21,0,21,1,,,,,,,21,16,5,0,0,
526,Julian Battle,KAN,23,cb,12,1,0,0,0,0,2,,,,,,,16,16,0,0,0,
527,Jared DeVries,DET,28,,15,0,0,0,0,0,1,1,0,0,0,0,3.0,25,16,9,2,0,
528,Trevor Johnson,NYJ,23,,16,0,0,0,0,0,1,,,,,,,20,16,4,1,0,
529,Tommy Kelly,OAK,24,de,10,3,0,0,0,0,1,3,0,1,0,0,4.0,20,16,4,2,0,
530,Kevin McCadam,ATL,25,fs,16,2,,,,,,0,0,1,0,0,,19,16,3,1,0,
531,Hanik Milligan,SDG,25,,14,0,0,0,0,0,1,,,,,,,19,16,3,0,0,
532,Carl Powell,CIN,30,de,10,2,1,-2,0,-2,1,1,0,0,0,0,2.0,22,16,6,2,0,
533,Joe Salave'a,WAS,29,dt/LDT,15,9,0,0,0,0,2,1,0,0,0,0,2.0,19,16,3,4,0,
534,Josh Stamer,BUF,27,,16,0,1,0,0,0,1,,,,,,,24,16,8,2,0,
535,Kimo von Oelhoffen,PIT,33,DE/dt,16,15,0,0,0,0,1,0,0,2,21,0,1.0,24,16,8,3,0,
536,Frank Walker,NYG,23,rcb,13,1,2,20,0,10,3,1,0,0,0,0,,18,16,2,0,0,
537,Cameron Worrell,CHI,25,,13,0,,,,,,1,0,0,0,0,1.0,16,16,0,1,0,
538,Ryan Denney,BUF,27,de/te,16,5,0,0,0,0,2,1,0,0,0,0,3.0,34,15,19,2,0,
539,Hugh Douglas,PHI,33,de,16,3,0,0,0,0,1,,,,,,3.0,15,15,0,5,0,
540,Mario Fatafehi,DEN,25,dt/LDT,16,16,0,0,0,0,3,0,0,1,8,0,2.5,20,15,5,4,0,
541,Jarvis Green,NWE,25,de,16,1,0,0,0,0,1,1,0,3,0,1,4.0,21,15,6,2,0,
542,Walt Harris,WAS,30,lcb/rcb,16,2,2,31,0,31,5,1,0,0,0,0,,17,15,2,0,0,
543,Jason Horton,GNB,24,,14,0,,,,,,,,,,,,19,15,4,0,0,
544,Chidi Iwuoma,PIT,26,,14,0,,,,,,1,0,0,0,0,,17,15,2,0,0,
545,Ade Jimoh,WAS,24,,15,0,,,,,,,,,,,,16,15,1,0,0,
546,Ellis Johnson,DEN,31,,13,0,1,32,1,32,1,,,,,,3.0,16,15,1,5,0,
547,Roger Knight,NOR,26,,15,0,,,,,,,,,,,,18,15,3,0,0,
548,Rob Meier,JAX,27,DE,11,8,0,0,0,0,1,,,,,,0.5,22,15,7,5,0,
549,Earthwind Moreland,NWE,27,lcb,9,2,,,,,,0,0,1,0,0,,17,15,2,1,0,
550,Antwan Peek,HOU,25,de,14,1,1,20,0,20,1,1,0,1,66,1,2.0,20,15,5,2,0,
551,Ahmed Plummer,SFO,28,lcb,6,6,0,0,0,0,7,,,,,,,22,15,7,0,0,
552,Dexter Reid,NWE,23,ss,13,2,0,0,0,0,2,1,0,1,0,0,,23,15,8,0,0,
553,Dario Romero,MIA,26,rdt,14,1,0,0,0,0,1,,,,,,3.5,21,15,6,4,0,
554,Donald Strickland,IND,24,rcb,4,4,,,,,,,,,,,,20,15,5,0,0,
555,David Terrell,OAK,29,,16,0,0,0,0,0,2,,,,,,,18,15,3,2,0,
556,Mason Unck,CLE,24,,11,0,,,,,,,,,,,,17,15,2,0,0,
557,Nate Webster,CIN,27,mlb,3,3,0,0,0,0,2,1,0,1,0,0,1.0,20,15,5,1,0,
558,Dexter Wynn,PHI,23,,12,0,0,0,0,0,7,0,1,1,0,0,1.0,18,15,3,1,0,
559,Ken Amato,TEN,27,,16,0,,,,,,,,,,,,15,14,1,1,0,
560,Rogers Beckett,CIN,27,ss,7,5,0,0,0,0,1,,,,,,,19,14,5,1,0,
561,Troy Brown,NWE,33,,12,0,3,22,0,17,5,0,1,2,0,0,,17,14,3,0,0,
562,DeLawrence Grant,OAK,25,LB,9,9,0,0,0,0,1,,,,,,2.0,20,14,6,3,0,
563,Jabari Greer,BUF,22,cb,12,1,0,0,0,0,3,,,,,,1.0,15,14,1,1,0,
564,Mario Haggan,BUF,24,,16,0,,,,,,1,0,2,0,0,,18,14,4,0,0,
565,Antwan Odom,TEN,23,DE,16,8,0,0,0,0,3,1,0,0,0,0,2.0,21,14,7,2,0,
566,Adrian Peterson,CHI,25,,14,0,,,,,,,,,,,,19,14,5,0,0,
567,Benny Sapp,KAN,23,cb,15,1,1,0,0,0,5,1,0,0,0,0,,15,14,1,0,0,
568,Bo Schobel,TEN,23,de,5,2,,,,,,,,,,,,15,14,1,0,0,
569,Robert Tate,ARI,31,,14,0,0,0,0,0,2,1,0,0,0,0,,15,14,1,0,0,
570,Kiwaukee Thomas,JAX,27,cb/fs,16,2,,,,,,,,,,,,17,14,3,2,0,
571,Raymond Walls,BAL,25,db,16,1,0,0,0,0,2,0,0,1,0,0,,18,14,4,0,0,
572,Coy Wire,BUF,26,ss,12,3,,,,,,0,0,1,0,0,1.0,25,14,11,2,0,
573,Todd Yoder,JAX,26,TE,16,8,,,,,,,,,,,,15,14,1,0,0,
574,Chidi Ahanotu,2TM,34,,13,5,,,,,,,,,,,4.5,19,13,6,4,0,
575,Rashad Baker,BUF,22,fs,14,3,1,26,0,26,2,1,0,0,0,0,,22,13,9,0,0,
576,Keith Davis,DAL,26,,15,0,,,,,,2,0,0,0,0,,17,13,4,0,0,
577,Ron Edwards,BUF,25,dt/rdt,16,2,0,0,0,0,1,,,,,,4.0,21,13,8,5,0,
578,Corey Fuller,BAL,33,lcb,14,2,,,,,,,,,,,,17,13,4,4,0,
579,Chris Hoke,PIT,28,NT,14,10,,,,,,,,,,,1.0,24,13,11,4,0,
580,Corey Ivy,TAM,27,,16,0,0,11,0,11,0,0,0,1,0,0,,14,13,1,0,0,
581,Dexter Jackson,TAM,27,fs,6,1,,,,,,1,0,0,0,0,,15,13,2,1,0,
582,Jimmy Kennedy,STL,25,dt,9,5,,,,,,,,,,,,16,13,3,6,0,
583,Travis LaBoy,TEN,23,de,13,2,,,,,,0,0,1,0,0,3.5,20,13,7,1,0,
584,Jerome McDougle,PHI,26,,11,0,0,0,0,0,1,,,,,,2.0,13,13,0,1,0,
585,Anthony Mitchell,CIN,30,,12,0,,,,,,0,0,1,0,0,,19,13,6,0,0,
586,Brandon Mitchell,SEA,29,,15,0,0,0,0,0,1,,,,,,1.0,16,13,3,2,0,
587,Kassim Osgood,SDG,24,wr,16,7,,,,,,,,,,,,13,13,0,0,0,
588,James Reed,NYJ,27,,16,0,,,,,,,,,,,2.0,19,13,6,3,0,
589,Derek Ross,MIN,24,,9,0,0,0,0,0,1,,,,,,,13,13,0,0,0,
590,Bart Scott,BAL,24,,13,0,,,,,,0,0,1,0,0,,21,13,8,1,0,
591,DeQuincy Scott,SDG,26,de,14,2,0,0,0,0,2,,,,,,1.5,19,13,6,6,1,
592,Ryan Sims,KAN,24,LDT,15,13,,,,,,,,,,,2.0,15,13,2,5,0,
593,Kalen Thornton,DAL,22,,16,0,,,,,,,,,,,,16,13,3,0,0,
594,David Tyree,NYG,24,wr,16,1,,,,,,,,,,,,14,13,1,0,0,
595,Eric Westmoreland,CLE,27,,16,0,0,0,0,0,1,1,0,1,0,0,,19,13,6,1,0,
596,Corey Williams,GNB,24,,12,0,,,,,,1,0,0,0,0,1.0,23,13,10,1,0,
597,Roc Alexander,DEN,23,db,16,1,,,,,,0,0,1,0,0,,18,12,6,0,0,
598,B.J. Askew,NYJ,24,,16,0,,,,,,0,0,1,0,0,,15,12,3,0,0,
599,Waine Bacon,IND,25,,11,0,1,0,0,0,3,,,,,,,13,12,1,2,0,
600,Arnaz Battle,SFO,24,,14,0,,,,,,0,2,3,0,0,,13,12,1,0,0,
601,Rocky Calmus,TEN,25,lb/mlb,4,3,,,,,,0,0,1,0,0,,15,12,3,2,0,
602,Khary Campbell,WAS,25,,9,0,,,,,,,,,,,,13,12,1,0,0,
603,Terrance Copper,DAL,22,,10,0,,,,,,,,,,,,13,12,1,0,0,
604,Torrie Cox,TAM,24,,10,0,1,55,1,55,1,0,0,1,0,0,,13,12,1,1,0,
605,Kevin Garrett,STL,24,rcb,14,1,0,0,0,0,4,,,,,,,16,12,4,2,0,
606,John Gilmore,CHI,25,te,16,1,,,,,,,,,,,,13,12,1,0,0,
607,Vonnie Holliday,KAN,29,de,9,3,0,0,0,0,3,,,,,,,13,12,1,4,0,
608,Eddie Jackson,CAR,24,,10,0,0,0,0,0,3,,,,,,,13,12,1,0,0,
609,Michael Jameson,CLE,25,,16,0,0,0,0,0,1,1,0,1,0,0,,17,12,5,0,0,
610,Cullen Jenkins,GNB,23,de/dt,16,6,0,0,0,0,1,1,0,1,0,0,4.5,18,12,6,6,0,
611,Mike Labinjo,PHI,24,,3,0,,,,,,,,,,,,12,12,0,2,0,
612,Michael Lehan,CLE,25,db/lcb,10,2,0,0,0,0,1,,,,,,,18,12,6,0,0,
613,Marquand Manuel,SEA,25,,15,0,,,,,,,,,,,,19,12,7,0,0,
614,Darrell McClover,NYJ,23,,16,0,,,,,,1,0,0,0,0,,14,12,2,0,0,
615,Todd McMillon,CHI,31,lcb,14,1,0,0,0,0,1,0,0,2,0,0,,16,12,4,0,0,
616,Larry Ned,MIN,26,,16,0,,,,,,,,,,,,13,12,1,0,0,
617,Keith O'Neil,DAL,24,,16,0,,,,,,0,0,1,0,0,,14,12,2,0,0,
618,Tyrone Poole,NWE,32,rcb,5,4,1,21,0,21,3,1,1,0,0,0,,13,12,1,0,0,
619,Lance Schulters,TEN,29,fs,3,3,0,0,0,0,1,,,,,,1.0,14,12,2,1,0,
620,Darrion Scott,MIN,23,,12,0,0,0,0,0,1,0,0,2,0,0,,23,12,11,2,0,
621,Mike Sellers,WAS,29,fb,16,1,,,,,,,,,,,,13,12,1,0,0,
622,Ben Steele,GNB,26,,15,0,,,,,,0,0,1,0,0,,15,12,3,0,0,
623,Michael Stone,ARI,26,,14,0,,,,,,,,,,,,16,12,4,0,0,
624,R-Kal Truluck,GNB,30,de,14,1,,,,,,,,,,,2.5,13,12,1,2,0,
625,Artie Ulmer,ATL,31,,16,0,,,,,,,,,,,,13,12,1,0,0,
626,Matt Ware,PHI,22,,12,0,0,0,0,0,1,0,0,1,9,0,,13,12,1,0,0,
627,Gerard Warren,CLE,26,LDT,13,13,,,,,,2,0,0,0,0,4.0,18,12,6,3,1,
628,Keith Washington,NYG,32,DE,8,8,,,,,,1,0,0,0,0,1.0,17,12,5,0,0,
629,LaVar Arrington,WAS,26,lb,4,2,0,0,0,0,2,,,,,,1.0,15,11,4,1,0,
630,Obafemi Ayanbadejo,ARI,29,fb,16,5,,,,,,0,1,0,0,0,,12,11,1,0,0,
631,Jack Brewer,NYG,25,,13,0,,,,,,,,,,,,17,11,6,0,0,
632,Cornell Brown,BAL,29,,13,0,,,,,,,,,,,,14,11,3,1,0,
633,Dyshod Carter,2TM,26,,11,0,0,0,0,0,2,0,0,1,0,0,,14,11,3,0,0,
634,Chris Cooper,2TM,27,,10,2,,,,,,,,,,,1.0,15,11,4,3,0,
635,Jerricho Cotchery,NYJ,22,,12,0,,,,,,,,,,,,13,11,2,0,0,
636,Rich Gardner,TEN,23,db,15,1,1,-1,0,-1,1,0,2,0,0,0,,13,11,2,0,0,
637,Akbar Gbaja-Biamila,OAK,25,,14,0,0,0,0,0,2,,,,,,1.0,14,11,3,3,0,
638,Jason Gildon,JAX,32,,9,0,,,,,,,,,,,3.0,12,11,1,3,0,
639,Norman Hand,NYG,32,LDT/nt,11,11,0,0,0,0,1,,,,,,1.0,15,11,4,1,0,
640,Chris Hovan,MIN,26,NT,13,9,0,0,0,0,2,0,0,1,0,0,1.5,20,11,9,2,1,
641,Israel Idonije,CHI,24,,15,0,0,0,0,0,1,,,,,,1.0,14,11,3,4,0,
642,Terry Jackson,SFO,28,,16,0,,,,,,0,3,1,0,0,,11,11,0,0,0,
643,Fred Jones,KAN,27,,16,0,,,,,,,,,,,,12,11,1,0,0,
644,Steve Martin,MIN,30,,12,0,0,0,0,0,1,,,,,,0.5,19,11,8,0,1,
645,Mike Nattiel,MIN,24,,16,0,,,,,,,,,,,,14,11,3,0,0,
646,Patrick Pass,NWE,27,fb,14,4,,,,,,0,1,0,0,0,,11,11,0,0,0,
647,Wali Rainer,DET,27,,16,0,,,,,,,,,,,,20,11,9,0,0,
648,Johnathan Sullivan,NOR,23,dt,7,4,,,,,,,,,,,0.5,15,11,4,0,0,
649,Kyle Vanden Bosch,ARI,26,de,16,1,,,,,,,,,,,,13,11,2,0,0,
650,Marcus Wilkins,CIN,24,,16,0,,,,,,2,0,2,0,0,,20,11,9,0,0,
651,Kenny Wright,HOU,27,,16,0,,,,,,,,,,,1.0,13,11,2,1,0,
652,Jimmy Wyrick,MIA,28,,14,0,,,,,,,,,,,,14,11,3,0,0,
653,Will Allen,TAM,22,,16,0,1,0,0,0,2,1,0,0,0,0,,12,10,2,0,0,
654,Dwight Anderson,STL,23,,12,0,,,,,,,,,,,,12,10,2,1,0,
655,Ralph Brown,MIN,26,,12,0,,,,,,,,,,,,14,10,4,1,0,
656,Jordan Carstens,CAR,23,rdt,12,1,,,,,,0,0,1,1,0,,13,10,3,1,0,
657,Paul Grasmanis,PHI,30,,4,0,,,,,,,,,,,,10,10,0,3,0,
658,Darrell Hill,TEN,25,,14,0,,,,,,0,0,1,0,0,,13,10,3,0,0,
659,Grant Irons,OAK,25,de/lb,8,2,0,0,0,0,1,,,,,,1.0,12,10,2,3,0,
660,Andre Lott,WAS,25,fs,4,3,0,0,0,0,1,,,,,,,11,10,1,0,0,
661,Torrance Marshall,GNB,27,,9,0,,,,,,0,0,1,0,0,,11,10,1,0,0,
662,Harold Morrow,BAL,31,,15,0,,,,,,,,,,,,11,10,1,0,0,
663,Eric Ogbogu,DAL,29,de,15,1,0,0,0,0,1,1,0,1,0,0,4.5,14,10,4,4,0,
664,Kelvin Pritchett,DET,35,,16,0,0,0,0,0,1,,,,,,1.0,17,10,7,3,0,
665,Cody Spencer,TEN,23,,7,0,,,,,,0,0,1,0,0,,11,10,1,0,0,
666,Bobby Taylor,SEA,31,,10,0,0,0,0,0,2,1,0,0,0,0,,12,10,2,0,0,
667,Ike Taylor,PIT,24,cb,13,1,1,0,0,0,4,0,1,0,0,0,,16,10,6,0,0,
668,Kevin Walter,CIN,23,,16,0,,,,,,,,,,,,11,10,1,0,0,
669,Kenny Watson,CIN,26,,16,0,,,,,,0,2,1,0,0,,15,10,5,1,0,
670,Matt Wilhelm,SDG,23,,7,0,1,0,0,0,2,,,,,,,13,10,3,0,0,
671,Shaun Williams,NYG,28,ss,2,2,0,0,0,0,2,1,0,0,0,0,,10,10,0,0,0,
672,Tony Williams,CIN,29,rdt,6,6,,,,,,,,,,,,16,10,6,1,0,
673,Charlie Anderson,HOU,23,,15,0,,,,,,0,0,1,60,1,,13,9,4,0,0,
674,Ladell Betts,WAS,25,rb,16,1,,,,,,,,,,,,9,9,0,0,0,
675,Eric Brown,HOU,29,ss,13,4,,,,,,,,,,,,15,9,6,0,0,
676,Mike Brown,CHI,26,fs,2,2,0,0,0,0,1,0,0,1,95,1,,10,9,1,0,0,
677,Oliver Celestin,NYJ,23,,8,0,,,,,,1,0,1,0,0,,9,9,0,0,0,
678,Jesse Chatman,SDG,25,,15,0,,,,,,0,1,0,0,0,,10,9,1,0,0,
679,Je'Rod Cherry,NWE,31,,12,0,,,,,,,,,,,,11,9,2,0,0,
680,Kenyon Coleman,DAL,25,,12,0,,,,,,,,,,,1.0,9,9,0,3,0,
681,Marquis Cooper,TAM,22,,14,0,,,,,,,,,,,,9,9,0,0,0,
682,Troy Fleming,TEN,24,,16,0,,,,,,0,0,1,0,0,,12,9,3,0,0,
683,Gilbert Gardner,IND,22,,11,0,0,0,0,0,1,,,,,,,15,9,6,1,0,
684,Robert Geathers,CIN,21,de,14,1,1,36,1,36,6,1,0,0,0,0,3.5,16,9,7,3,0,
685,Verron Haynes,PIT,25,,13,0,,,,,,0,0,1,2,0,,10,9,1,0,0,
686,William Henderson,GNB,33,fb/rb,16,8,,,,,,,,,,,,11,9,2,0,0,
687,Jarret Johnson,BAL,23,,16,0,1,6,1,6,2,0,0,1,0,0,,17,9,8,4,0,
688,Tank Johnson,CHI,23,,16,1,,,,,,,,,,,0.5,12,9,3,4,0,
689,Clint Kriewaldt,PIT,28,,15,0,,,,,,1,0,0,0,0,0.5,15,9,6,1,0,
690,Anthony McFarland,TAM,27,dt/ldt,8,8,,,,,,1,0,1,0,0,3.0,11,9,2,5,0,
691,Zeke Moreno,SDG,26,,9,0,,,,,,,,,,,,12,9,3,0,0,
692,Ryan Nece,TAM,25,,16,0,1,2,0,2,1,0,0,1,0,0,,11,9,2,0,0,
693,Brandon Noble,WAS,30,de/ldt,16,7,0,0,0,0,3,,,,,,1.0,14,9,5,1,0,
694,Kenny Peterson,GNB,26,,9,0,,,,,,,,,,,,11,9,2,2,0,
695,Marcellus Rivers,NYG,26,te/wr,16,3,,,,,,0,1,2,0,0,,12,9,3,0,0,
696,Terrell Roberts,CIN,23,,11,1,0,0,0,0,2,,,,,,,10,9,1,0,0,
697,Musa Smith,BAL,22,,9,0,,,,,,,,,,,,9,9,0,0,0,
698,Nick Sorensen,JAX,26,,16,0,,,,,,1,0,0,0,0,,11,9,2,0,0,
699,Ron Warner,WAS,29,de,14,2,1,39,0,39,1,,,,,,3.5,12,9,3,6,0,
700,Andrew Williams,SFO,25,de,7,3,0,0,0,0,1,,,,,,,11,9,2,1,0,
701,Yeremiah Bell,MIA,26,,13,0,0,0,0,0,1,,,,,,,10,8,2,0,0,
702,Eddie Berlin,TEN,26,wr,16,1,,,,,,,,,,,,10,8,2,0,0,
703,Rocky Boiman,TEN,24,lb,7,6,0,0,0,0,1,,,,,,,19,8,11,1,0,
704,Alfonso Boone,CHI,28,ldt/rdt,12,2,0,0,0,0,1,,,,,,2.5,11,8,3,4,0,
705,Sam Brandon,DEN,25,,9,0,,,,,,,,,,,,10,8,2,0,0,
706,Mark Brown,NYJ,24,lb,12,6,0,0,0,0,1,1,0,0,0,0,,14,8,6,0,0,
707,Andre Carter,SFO,25,de,7,6,0,0,0,0,1,1,0,0,0,0,2.0,10,8,2,3,0,
708,Angelo Crowell,BUF,23,,16,0,0,0,0,0,1,,,,,,,14,8,6,0,0,
709,Rod Davis,MIN,23,,14,0,,,,,,,,,,,,9,8,1,0,0,
710,Pat Dennis,WAS,26,,11,0,,,,,,,,,,,,8,8,0,0,0,
711,Jamie Duncan,ATL,29,mlb,4,2,0,0,0,0,1,,,,,,,8,8,0,0,0,
712,Troy Evans,HOU,27,,13,0,,,,,,,,,,,,9,8,1,0,0,
713,Erik Flowers,STL,26,,9,0,,,,,,0,1,0,0,0,1.0,10,8,2,1,0,
714,Jermaine Haley,WAS,31,rdt,13,1,,,,,,1,0,1,0,0,1.0,9,8,1,0,0,
715,Casey Hampton,PIT,27,nt,6,6,,,,,,,,,,,,15,8,7,2,0,
716,Karl Hankton,CAR,34,,15,0,,,,,,,,,,,,8,8,0,0,0,
717,Kris Jenkins,CAR,25,rdt,4,4,,,,,,,,,,,1.0,11,8,3,1,0,
718,Michael Jenkins,ATL,22,,16,0,,,,,,0,0,1,0,0,,9,8,1,0,0,
719,Kyle Johnson,DEN,26,fb,14,3,,,,,,,,,,,,10,8,2,0,0,
720,Kwamie Lassiter,STL,35,,4,0,,,,,,,,,,,,9,8,1,0,0,
721,Greg Lewis,PHI,24,wr,16,3,,,,,,,,,,,,9,8,1,0,0,
722,Jim Maxwell,NYG,23,,14,0,,,,,,,,,,,1.0,12,8,4,2,0,
723,Calvin Pace,ARI,24,,14,0,0,0,0,0,5,2,0,0,0,0,4.5,12,8,4,2,2,
724,J.R. Redmond,OAK,27,rb,16,1,,,,,,0,2,0,0,0,,8,8,0,0,0,
725,Nick Rogers,2TM,25,,11,0,,,,,,,,,,,,10,8,2,0,0,
726,Deion Sanders,BAL,37,,9,2,3,87,1,48,5,,,,,,,9,8,1,0,0,
727,Junior Siavii,KAN,26,,12,0,,,,,,,,,,,1.0,9,8,1,4,0,
728,T.J. Slaughter,BAL,27,lb,14,1,,,,,,1,0,0,0,0,,9,8,1,0,0,
729,Shaun Smith,2TM,23,,8,2,,,,,,,,,,,,11,8,3,0,0,
730,Josh Thomas,IND,23,,11,0,,,,,,,,,,,1.0,9,8,1,1,0,
731,Aaron Walker,SFO,24,te,16,4,,,,,,,,,,,,9,8,1,0,0,
732,Derrick Ward,NYG,24,,5,0,,,,,,0,1,0,0,0,,8,8,0,0,0,
733,Jonathan Wells,HOU,25,rb,16,1,,,,,,0,1,0,0,0,,9,8,1,0,0,
734,Brandon Whiting,SFO,28,de,5,5,,,,,,,,,,,,10,8,2,0,0,
735,Daniel Wilcox,BAL,27,te/wr,16,5,,,,,,0,1,0,0,0,,8,8,0,0,0,
736,Jimmy Wilkerson,KAN,23,,15,0,,,,,,,,,,,0.5,11,8,3,1,0,
737,Jason Witten,DAL,22,TE,16,15,,,,,,0,2,0,0,0,,8,8,0,0,0,
738,Kenyatta Wright,NYJ,26,,16,0,,,,,,0,0,1,0,0,,13,8,5,0,0,
739,Jordan Babineaux,SEA,22,,6,0,,,,,,,,,,,,8,7,1,0,0,
740,Alex Bannister,SEA,25,wr,7,1,,,,,,,,,,,,7,7,0,0,0,
741,Tony Bryant,NOR,28,,16,0,,,,,,,,,,,2.0,11,7,4,1,0,1
742,Terrell Buckley,NYJ,33,,16,0,3,30,0,18,11,1,0,0,0,0,,9,7,2,0,0,
743,Keith Burns,TAM,32,,16,0,,,,,,1,0,0,0,0,,11,7,4,0,0,
744,Kerry Carter,SEA,24,,16,0,,,,,,,,,,,,7,7,0,0,0,
745,Tyrone Carter,PIT,28,,9,0,,,,,,,,,,,,7,7,0,1,0,
746,Kendrick Clancy,PIT,26,,8,0,,,,,,,,,,,,8,7,1,1,0,
747,Chris Clemons,WAS,23,,6,0,0,0,0,0,1,1,0,0,0,0,3.0,7,7,0,2,0,
748,Heath Evans,SEA,26,,15,0,,,,,,0,1,1,0,0,,9,7,2,0,0,
749,Talman Gardner,NOR,24,wr,11,1,,,,,,,,,,,,7,7,0,1,0,
750,Steve Gleason,NOR,27,,15,0,,,,,,,,,,,,9,7,2,0,0,
751,Jason Glenn,NYJ,25,,10,0,,,,,,0,0,2,2,0,,10,7,3,0,0,
752,Nick Goings,CAR,26,fb/rb,16,8,,,,,,0,1,1,0,0,,9,7,2,0,0,
753,Maurice Hicks,SFO,26,rb,9,2,,,,,,0,3,2,0,0,,8,7,1,0,0,
754,Eric Johnson,ATL,28,,16,0,,,,,,,,,,,,8,7,1,0,0,
755,Ross Kolodziej,ARI,26,dt/mlb,13,4,,,,,,,,,,,1.0,7,7,0,1,0,
756,James Lee,GNB,24,nt,9,1,,,,,,,,,,,1.0,9,7,2,0,0,
757,Otis Leverette,SFO,26,de,5,1,,,,,,,,,,,1.0,7,7,0,3,0,
758,Travis Minor,MIA,25,rb,11,4,,,,,,0,0,1,0,0,,7,7,0,0,0,
759,Sean Morey,PIT,28,,16,0,,,,,,,,,,,,11,7,4,0,0,
760,Kemp Rasmussen,CAR,25,,12,0,,,,,,,,,,,,9,7,2,0,0,
761,Robert Reynolds,TEN,23,lb,14,1,,,,,,,,,,,,13,7,6,0,0,
762,Brad Scioli,IND,28,,9,0,,,,,,1,0,0,0,0,2.0,12,7,5,2,0,
763,Siddeeq Shabazz,ATL,23,,15,0,,,,,,,,,,,,9,7,2,0,0,
764,Mack Strong,SEA,33,FB,16,13,,,,,,0,2,0,0,0,,8,7,1,0,0,
765,Chester Taylor,BAL,25,rb,16,4,,,,,,0,1,0,0,0,,8,7,1,0,0,
766,Rashad Washington,NYJ,24,,6,0,,,,,,,,,,,,7,7,0,0,0,
767,Garnell Wilds,WAS,23,,2,0,,,,,,,,,,,,7,7,0,0,0,
