,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
495,Dexter McCleon,STL,29,cb/lcb/ss,13,4,1,0,0,0,2,0,0,2,0,0,,22,18,4,0,0,
496,Fred Robbins,MIN,25,de/ldt/NT,16,15,0,0,0,0,4,,,,,,,32,18,14,8,0,1
497,Jason Simmons,HOU,26,,15,0,0,0,0,0,1,1,0,1,0,0,1.0,19,18,1,1,1,
498,Sam Sword,IND,28,lb,16,1,,,,,,,,,,,,25,18,7,0,0,
499,Larry Tripplett,IND,23,ldt/RDT,13,10,,,,,,,,,,,,21,18,3,0,0,
500,Mark Word,CLE,27,de,16,2,0,0,0,0,1,,,,,,8.0,21,18,3,6,4,
501,Jimmy Wyrick,DET,26,lb,15,1,,,,,,,,,,,,19,18,1,1,0,
502,Rabih Abdullah,CHI,27,,16,0,,,,,,0,1,1,0,0,,19,17,2,0,0,
503,Sam Adams,OAK,29,DT/nt,15,14,0,0,0,0,2,,,,,,2.0,21,17,4,5,2,
504,Andra Davis,CLE,24,,16,0,1,0,0,0,1,0,0,1,0,0,,24,17,7,0,0,
505,Mike Echols,TEN,24,,4,0,,,,,,,,,,,,24,17,7,0,0,
506,Lamar King,SEA,27,DE,12,12,0,0,0,0,5,,,,,,1.0,26,17,9,3,1,
507,Paris Lenon,GNB,25,,16,0,,,,,,0,0,1,0,0,,22,17,5,0,0,
508,Clarence Love,OAK,26,cb,11,3,0,0,0,0,4,,,,,,,19,17,2,1,0,
509,Kevin Mathis,ATL,28,,11,0,3,21,0,13,4,0,0,1,0,0,,18,17,1,0,0,
510,Shannon Taylor,BAL,27,lolb,16,2,,,,,,,,,,,,21,17,4,1,0,
511,Jay Williams,MIA,31,,16,0,,,,,,,,,,,6.0,22,17,5,6,6,
512,James Allen,NOR,23,lb,14,1,1,0,1,0,1,1,0,1,0,0,,18,16,2,0,0,
513,Rashad Bauman,WAS,23,cb,16,1,0,0,0,0,2,,,,,,,16,16,0,0,0,
514,Jason Bell,HOU,24,,13,0,0,0,0,0,2,0,0,1,0,0,,17,16,1,0,0,
515,Zack Bronson,SFO,28,fs,5,5,3,28,0,20,3,,,,,,,21,16,5,0,0,
516,Shane Burton,CAR,28,ldt,16,4,,,,,,,,,,,1.0,22,16,6,3,1,
517,Johndale Carty,ATL,25,lb,16,1,1,37,0,37,2,,,,,,1.0,18,16,2,5,2,
518,Frank Chamberlin,TEN,24,mlb,15,3,0,0,0,0,1,0,0,1,8,0,,22,16,6,0,0,
519,Johnnie Harris,NYG,30,,9,0,1,11,0,11,1,,,,,,,18,16,2,0,0,
520,Aric Morris,TEN,25,,16,0,,,,,,,,,,,,21,16,5,1,0,
521,Carlos Polk,SDG,25,,15,0,,,,,,,,,,,1.0,17,16,1,1,1,
522,Hank Poteat,PIT,25,,13,0,0,0,0,0,1,0,1,1,0,0,,19,16,3,0,0,
523,Damien Richardson,CAR,26,,16,0,,,,,,,,,,,,19,16,3,0,0,
524,Bart Scott,BAL,22,,16,0,1,0,0,0,1,,,,,,,20,16,4,0,0,
525,Rod Smart,CAR,25,,16,0,,,,,,,,,,,,18,16,2,0,0,
526,Kenny Smith,NOR,25,dt,9,1,0,0,0,0,1,0,0,1,0,0,3.5,19,16,3,4,4,
527,Barron Tanner,ARI,29,RDT,15,8,1,17,0,17,1,,,,,,2.0,25,16,9,3,2,
528,Trace Armstrong,OAK,37,DE,15,8,1,0,0,0,2,0,0,1,1,0,4.0,19,15,4,8,3,
529,Reggie Austin,CHI,25,lcb,9,4,2,0,0,0,5,,,,,,,20,15,5,0,0,
530,Justin Bannan,BUF,23,,15,0,,,,,,1,0,1,0,0,1.0,21,15,6,2,1,
531,Martin Chase,NOR,28,rdt,13,1,,,,,,,,,,,,19,15,4,2,0,
532,Keyuo Craver,NOR,22,db,10,1,0,0,0,0,2,0,1,1,38,1,,18,15,3,0,0,
533,Henry Ford,TEN,31,ldt/RDT,16,13,0,0,0,0,1,,,,,,3.5,22,15,7,3,5,
534,Steve Gleason,NOR,25,,14,0,,,,,,,,,,,,16,15,1,0,0,
535,Jarvis Green,NWE,23,de,15,4,0,0,0,0,1,1,0,0,0,0,2.5,21,15,6,1,2,
536,Warrick Holdman,CHI,27,lb,4,4,0,0,0,0,1,1,0,0,0,0,,19,15,4,1,0,
537,Larry Izzo,NWE,28,,15,0,,,,,,,,,,,,21,15,6,0,0,
538,Michael Jameson,CLE,23,db,11,1,1,0,0,0,1,,,,,,1.0,18,15,3,1,1,
539,Roger Knight,NOR,24,,16,0,,,,,,,,,,,,19,15,4,1,0,
540,Brandon Moore,SFO,23,lolb/ss,13,2,0,0,0,0,2,1,0,0,0,0,,18,15,3,1,0,
541,Kelvin Moses,NYJ,26,,16,0,,,,,,,,,,,,18,15,3,0,0,
542,Riddick Parker,BAL,30,,11,0,,,,,,,,,,,1.0,19,15,4,3,1,
543,Monsanto Pope,DEN,24,t,14,1,0,0,0,0,1,,,,,,4.0,18,15,3,6,3,
544,Larry Smith,JAX,28,rdt,15,3,0,0,0,0,2,,,,,,1.0,17,15,2,5,1,
545,Nick Sorensen,STL,24,,16,0,,,,,,,,,,,,15,15,0,1,0,
546,Glen Steele,CIN,28,ldt,16,7,0,0,0,0,1,,,,,,,27,15,12,3,0,
547,Quincy Stewart,SFO,24,,15,0,1,0,0,0,1,,,,,,,18,15,3,0,0,
548,John Thornton,TEN,26,de/dt/ldt/rdt,16,16,0,0,0,0,3,,,,,,2.0,20,15,5,3,1,
549,Joe Tuipala,JAX,26,,15,0,,,,,,,,,,,,16,15,1,0,0,
550,Chris Akins,CLE,26,,15,0,,,,,,,,,,,,15,14,1,0,0,
551,Bertrand Berry,DEN,27,de,16,1,0,0,0,0,1,0,0,3,8,0,6.5,18,14,4,4,6,
552,Matt Chatham,NWE,25,,13,0,,,,,,,,,,,,17,14,3,0,0,
553,Chris Cooper,OAK,25,de,16,1,0,0,0,0,1,1,0,0,0,0,1.0,19,14,5,0,0,
554,Travis Hall,ATL,30,de,11,1,0,0,0,0,1,,,,,,1.0,25,14,11,1,1,
555,Tommy Hendricks,MIA,24,,16,0,,,,,,,,,,,,22,14,8,1,0,
556,Tyoka Jackson,STL,31,,16,0,0,0,0,0,1,,,,,,3.5,17,14,3,5,4,
557,Henry Jones,ATL,35,,9,0,,,,,,,,,,,,18,14,4,0,0,
558,John Keith,SFO,25,fs/ss,8,3,0,0,0,0,1,,,,,,,20,14,6,1,0,
559,Travis Kirschke,DET,28,rdt,15,1,,,,,,,,,,,,19,14,5,1,1,
560,Damione Lewis,STL,24,de,16,2,0,0,0,0,1,,,,,,4.0,20,14,6,5,4,
561,Andre Lott,WAS,23,,16,0,,,,,,,,,,,1.0,16,14,2,1,1,
562,Willie Middlebrooks,DEN,23,,15,0,,,,,,,,,,,,16,14,2,0,0,
563,Leonard Myers,NWE,24,rcb,8,1,0,0,0,0,1,,,,,,,15,14,1,0,0,
564,Jim Nelson,MIN,27,lb,16,1,,,,,,,,,,,,18,14,4,2,0,
565,Orlando Ruff,SDG,26,,16,0,,,,,,,,,,,,14,14,0,2,0,
566,Corey Sears,HOU,29,,16,0,0,0,0,0,1,,,,,,1.0,22,14,8,3,1,
567,Dante Wesley,CAR,23,cb,13,1,0,0,0,0,8,1,0,0,0,0,,17,14,3,0,0,
568,Rich Coady,TEN,26,db/mlb,14,2,1,24,1,24,4,,,,,,,19,13,6,0,0,
569,Ron Dugans,CIN,25,wr,16,5,,,,,,,,,,,,16,13,3,0,0,
570,Larry Foote,PIT,22,rilb,14,3,,,,,,0,0,1,0,0,,20,13,7,2,2,
571,Eddie Freeman,KAN,24,,15,0,0,0,0,0,1,,,,,,4.0,17,13,4,3,4,
572,Trent Gamble,MIA,25,,13,0,0,0,0,0,1,0,0,1,0,1,,18,13,5,0,0,
573,Jermaine Haley,MIA,29,,16,0,1,0,0,0,3,,,,,,0.5,27,13,14,2,1,
574,Antwan Harris,NWE,25,,14,0,,,,,,,,,,,,15,13,2,0,0,
575,Verron Haynes,PIT,23,,14,0,,,,,,,,,,,,13,13,0,0,0,
576,Brandon Jennings,OAK,24,,10,0,0,0,0,0,2,,,,,,,14,13,1,0,0,
577,Rick Lyle,NWE,31,ldt/rdt,13,2,,,,,,,,,,,,19,13,6,1,0,
578,Wesly Mallard,NYG,24,,15,0,,,,,,,,,,,,16,13,3,0,0,
579,Torrance Marshall,GNB,25,,16,0,,,,,,0,0,1,0,0,,17,13,4,0,0,
580,Steve Martin,NWE,28,dt/ldt,14,5,0,0,0,0,1,,,,,,,17,13,4,1,0,
581,Mel Mitchell,NOR,23,,16,0,,,,,,,,,,,,14,13,1,0,0,
582,Sean Moran,SFO,29,,16,0,,,,,,,,,,,,17,13,4,0,0,
583,Antonio Pierce,WAS,24,lb,8,1,0,0,0,0,1,,,,,,,18,13,5,0,0,
584,John Randle,SEA,35,RDT,12,12,0,0,0,0,2,,,,,,7.0,15,13,2,9,3,
585,Mark Simoneau,ATL,25,,15,0,0,0,0,0,1,1,0,1,0,0,,16,13,3,1,0,
586,Marc Boerigter,KAN,24,,16,2,,,,,,,,,,,,13,12,1,0,0,
587,Raheem Brock,IND,24,de/ldt,13,6,0,0,0,0,1,1,0,1,0,0,1.0,19,12,7,0,0,
588,Sheldon Brown,PHI,23,,16,0,2,41,0,29,4,1,0,0,0,0,1.0,16,12,4,2,3,
589,Troy Hambrick,DAL,26,,16,0,,,,,,0,2,0,-8,0,,14,12,2,0,0,
590,John Hilliard,SEA,26,de,6,3,0,0,0,0,1,,,,,,,13,12,1,5,0,
591,LaDairis Jackson,WAS,23,,15,0,0,0,0,0,1,0,1,0,0,0,2.5,15,12,3,5,3,
592,Aaron Kampman,GNB,23,de,12,6,0,0,0,0,2,,,,,,0.5,24,12,12,2,1,
593,Anthony McFarland,TAM,25,nt/rdt,10,10,0,0,0,0,1,,,,,,1.5,19,12,7,4,2,
594,Anton Palepoi,SEA,24,de,13,1,0,0,0,0,2,,,,,,1.0,20,12,8,1,0,
595,Christian Peter,CHI,30,ldt,12,3,,,,,,,,,,,,18,12,6,2,0,
596,James Reed,NYJ,25,,16,0,0,0,0,0,1,,,,,,,16,12,4,2,0,
597,Robert Tate,BAL,29,lcb,13,1,0,0,0,0,1,0,2,0,0,0,,13,12,1,1,1,
598,John Thierry,ATL,31,lb,14,4,,,,,,0,0,1,0,0,4.0,15,12,3,5,2,
599,Donnel Thompson,IND,24,,16,0,,,,,,0,0,1,0,0,,14,12,2,0,0,
600,Lamont Thompson,CIN,24,,13,0,1,4,0,4,1,,,,,,,13,12,1,0,0,
601,Kimo von Oelhoffen,PIT,31,DE,16,16,0,0,0,0,2,0,0,1,0,0,3.0,22,12,10,3,3,
602,Lyle West,KAN,26,,16,0,,,,,,,,,,,,15,12,3,0,0,
603,Dan Wilkinson,WAS,29,LDT,12,11,0,0,0,0,5,,,,,,,16,12,4,6,0,
604,Reinard Wilson,CIN,29,,16,0,0,0,0,0,2,,,,,,,14,12,2,0,0,
605,Larry Atkins,KAN,27,,10,0,,,,,,,,,,,,11,11,0,1,0,
606,Terreal Bierria,SEA,22,,14,0,,,,,,,,,,,,15,11,4,0,0,
607,Cory Bird,IND,24,ss,6,4,,,,,,,,,,,,17,11,6,1,0,
608,Rocky Boiman,TEN,22,,16,0,,,,,,1,0,0,0,0,,13,11,2,0,0,
609,Wendell Bryant,ARI,22,rdt,14,4,,,,,,,,,,,1.5,19,11,8,2,2,
610,Glenn Cadrez,KAN,32,mlb,12,1,0,0,0,0,2,,,,,,,12,11,1,0,0,
611,Rocky Calmus,TEN,23,mlb,13,1,,,,,,,,,,,,18,11,7,1,0,
612,Patrick Chukwurah,MIN,23,lb,11,2,,,,,,,,,,,,14,11,3,1,0,
613,Delbert Cowsette,WAS,25,,16,0,,,,,,,,,,,2.0,15,11,4,3,2,
614,Joey Goodspeed,SDG,24,,12,0,,,,,,,,,,,,12,11,1,0,0,
615,Keith Hamilton,NYG,31,rdt,6,6,0,0,0,0,1,,,,,,,14,11,3,3,0,
616,Chidi Iwuoma,PIT,24,,13,0,,,,,,,,,,,,14,11,3,0,0,
617,Ma'ake Kemoeatu,BAL,23,de,16,1,,,,,,,,,,,2.0,15,11,4,4,2,
618,Billy Lyon,GNB,29,dt,16,2,,,,,,,,,,,2.0,15,11,4,4,2,
619,Josh Mallard,IND,23,,13,0,0,0,0,0,2,0,0,3,0,0,1.0,12,11,1,2,1,
620,Sammy Morris,BUF,25,,16,0,,,,,,,,,,,,16,11,5,0,0,
621,Montae Reagor,DEN,25,ldt,15,1,1,31,0,31,1,1,0,0,0,0,1.0,19,11,8,3,1,
622,Kevin Thomas,BUF,24,db,6,1,1,31,0,31,5,,,,,,,12,11,1,0,0,
623,Ramon Walker,HOU,23,ss,9,1,,,,,,,,,,,,11,11,0,0,0,
624,Chris Walsh,MIN,34,wr,16,3,,,,,,,,,,,,11,11,0,0,0,
625,Steve Warren,GNB,24,,12,0,0,0,0,0,1,,,,,,1.0,14,11,3,2,1,
626,James Whalen,DAL,25,te,16,6,,,,,,0,0,2,0,0,,12,11,1,0,0,
627,Alex Bannister,SEA,23,wr,16,1,,,,,,0,0,1,0,0,,12,10,2,0,0,
628,Monty Beisel,KAN,24,,16,0,,,,,,,,,,,,12,10,2,0,0,
629,Brandon Bennett,CIN,29,,12,0,,,,,,0,2,0,0,0,,10,10,0,0,0,
630,Rob Burnett,MIA,35,,15,0,0,0,0,0,2,,,,,,4.0,15,10,5,2,3,
631,Chad Cota,STL,31,cb,14,1,,,,,,,,,,,,11,10,1,0,0,
632,Eric Downing,KAN,24,nt,13,4,0,0,0,0,1,,,,,,0.5,14,10,4,1,1,
633,Reuben Droughns,DEN,24,,16,0,,,,,,0,0,1,0,0,,12,10,2,0,0,
634,John Engelberger,SFO,26,,15,0,,,,,,,,,,,,11,10,1,1,0,
635,John Fiala,PIT,29,lilb,11,1,,,,,,0,0,1,0,0,,14,10,4,0,0,
636,Tony Fisher,GNB,23,rb,15,1,,,,,,0,2,0,0,0,,14,10,4,0,0,
637,Bryan Johnson,WAS,24,FB,16,12,,,,,,,,,,,,16,10,6,0,0,
638,Dennis Johnson,ARI,23,,13,0,0,0,0,0,1,,,,,,,15,10,5,1,0,
639,Clint Kriewaldt,DET,26,,10,0,,,,,,,,,,,,17,10,7,0,0,
640,Jason Moore,SFO,26,,9,0,,,,,,0,0,1,0,0,,11,10,1,0,0,
641,Harold Morrow,MIN,29,,16,0,,,,,,,,,,,,11,10,1,0,0,
642,Jimmy Redmond,JAX,25,,14,0,,,,,,,,,,,,11,10,1,0,0,
643,Lito Sheppard,PHI,21,,12,0,,,,,,,,,,,,13,10,3,0,0,
644,Donnie Spragan,DEN,26,,16,0,,,,,,1,0,0,0,0,,12,10,2,0,0,
645,Joe Tafoya,CHI,24,de,14,1,,,,,,,,,,,0.5,14,10,4,0,1,
646,Jeff Thomason,PHI,33,te,16,3,,,,,,,,,,,,11,10,1,0,0,
647,Rod Walker,GNB,26,nt,13,5,0,0,0,0,1,0,0,2,0,0,,17,10,7,0,0,
648,Bryant Westbrook,2TM,28,,7,1,1,0,0,0,3,,,,,,,10,10,0,1,0,
649,Jimmy Williams,SFO,23,,13,0,,,,,,0,2,2,3,0,,12,10,2,0,0,
650,Josh Williams,IND,26,ldt,7,3,0,0,0,0,1,,,,,,1.0,14,10,4,1,1,
651,Marcus Williams,OAK,25,,14,0,,,,,,,,,,,,11,10,1,0,0,
652,Moe Williams,MIN,28,,16,0,,,,,,0,1,0,0,0,,10,10,0,0,0,
653,Tony Brackens,JAX,28,de,5,5,0,0,0,0,1,0,0,1,0,0,1.0,11,9,2,2,1,
654,Ahmad Brooks,BUF,22,db,6,2,1,13,0,13,1,,,,,,,11,9,2,0,0,
655,Lamar Campbell,DET,26,fs,9,2,,,,,,,,,,,,12,9,3,0,0,
656,Chris Carter,HOU,28,,13,0,,,,,,,,,,,1.0,9,9,0,1,1,
657,Je'Rod Cherry,NWE,29,,16,0,,,,,,,,,,,,13,9,4,0,0,
658,Anthony Denman,BUF,23,,16,0,,,,,,,,,,,,9,9,0,0,0,
659,Dameane Douglas,PHI,26,,16,0,,,,,,0,0,2,0,0,,10,9,1,1,1,
660,Troy Evans,HOU,25,,12,0,,,,,,0,0,1,0,0,,14,9,5,0,0,
661,Charles Johnson,BUF,30,,16,0,,,,,,,,,,,,9,9,0,0,0,
662,Louis Mackey,DAL,25,,15,0,,,,,,0,0,1,0,0,,11,9,2,0,0,
663,Kevin McCadam,ATL,23,ss,11,1,,,,,,,,,,,,10,9,1,0,0,
664,Juqua Parker,TEN,24,,9,0,,,,,,,,,,,1.0,9,9,0,5,1,
665,Koren Robinson,SEA,22,WR,16,16,,,,,,0,2,2,0,0,,9,9,0,0,0,
666,Micah Ross,JAX,26,,16,0,,,,,,0,0,1,0,0,,9,9,0,0,0,
667,Lynn Scott,DAL,25,,14,0,0,0,0,0,3,,,,,,,14,9,5,0,0,
668,Paul Smith,SFO,24,,11,0,,,,,,,,,,,,9,9,0,0,0,
669,Keith Washington,DEN,30,,10,0,1,-2,0,-2,1,,,,,,,9,9,0,3,3,
670,Roosevelt Williams,CHI,24,lcb,13,2,0,0,0,0,2,0,0,2,47,0,,10,9,1,0,0,
671,Jerry Wilson,2TM,29,,12,0,,,,,,0,0,1,0,0,,9,9,0,1,0,
672,Todd Yoder,TAM,24,,16,0,,,,,,,,,,,,12,9,3,0,0,
673,O.J. Brigance,2TM,33,,14,0,,,,,,,,,,,,10,8,2,0,0,
674,Keith Burns,DEN,30,mlb,16,1,,,,,,1,0,0,0,0,,11,8,3,0,0,
675,Larry Foster,DET,26,,13,0,,,,,,,,,,,,9,8,1,0,0,
676,Byron Frisch,NYG,26,,10,0,,,,,,,,,,,2.0,9,8,1,2,2,
677,Dwayne Goodrich,DAL,24,lcb,11,1,0,0,0,0,1,,,,,,,8,8,0,1,0,
678,Darrien Gordon,GNB,32,,13,0,,,,,,0,5,1,0,0,,10,8,2,0,0,
679,Brad Hoover,CAR,26,FB,16,10,,,,,,0,1,0,0,0,,8,8,0,0,0,
680,Brad Jackson,CAR,27,,11,0,,,,,,,,,,,,9,8,1,1,0,
681,Dwight Johnson,NYG,25,ldt,10,2,,,,,,,,,,,,10,8,2,2,0,
682,Micah Knorr01,2TM,27,,15,0,,,,,,,,,,,,8,8,0,0,0,
683,Fred McAfee,NOR,34,,11,0,,,,,,0,0,1,0,0,,10,8,2,0,0,
684,Reggie Myles,CIN,23,,9,0,,,,,,,,,,,,10,8,2,0,0,
685,Ryan Nece,TAM,23,,8,0,,,,,,,,,,,,10,8,2,0,0,
686,Joe Nedney01,TEN,29,K,16,0,,,,,,,,,,,,8,8,0,0,0,
687,Patrick Pass,NWE,25,,15,0,,,,,,,,,,,,8,8,0,0,0,
688,Jermaine Phillips,TAM,23,,16,0,,,,,,0,0,2,0,0,,9,8,1,0,0,
689,DeQuincy Scott,SDG,24,,10,0,0,0,0,0,2,1,0,0,0,0,2.0,8,8,0,1,1,
690,Aaron Stecker,TAM,27,rb,16,1,,,,,,0,3,1,0,0,,9,8,1,0,0,
691,Derrius Thompson,WAS,25,WR,16,14,,,,,,0,2,0,0,0,,9,8,1,0,0,
692,Stephen Trejo,DET,25,,16,0,,,,,,,,,,,,9,8,1,0,0,
693,Marcus Wilkins,GNB,22,,5,0,,,,,,,,,,,,10,8,2,0,0,
694,Brian Williams,DET,30,lb,3,3,,,,,,,,,,,,11,8,3,1,0,
695,Antonio Wilson,MIN,25,lb,5,1,,,,,,,,,,,,10,8,2,1,0,
696,Tony Beckham,TEN,24,,14,0,,,,,,,,,,,,9,7,2,0,0,
697,Eddie Berlin,TEN,24,,16,0,,,,,,,,,,,,9,7,2,0,0,
698,Courtland Bullard,STL,24,lb,11,1,,,,,,,,,,,,7,7,0,0,0,
699,Tom Burke,ARI,26,,6,0,,,,,,,,,,,,9,7,2,0,0,
700,Trung Canidate,STL,25,rb,16,1,,,,,,0,1,0,0,0,,7,7,0,0,0,
701,Travis Carroll,NOR,24,,6,0,,,,,,,,,,,,10,7,3,0,0,
702,Tony Carter,GNB,30,,12,0,,,,,,,,,,,,11,7,4,,,
703,Jarrod Cooper,CAR,24,,6,0,,,,,,,,,,,,8,7,1,0,0,
704,Zack Crockett,OAK,30,,16,0,,,,,,,,,,,,8,7,1,0,0,
705,Phillip Crosby,BUF,26,fb,16,4,,,,,,,,,,,,7,7,0,0,0,
706,Jim Flanigan,SFO,31,rdt,15,1,,,,,,,,,,,1.0,12,7,5,2,1,
707,Zeron Flemister,WAS,26,te,15,7,,,,,,0,1,0,0,0,,9,7,2,0,0,
708,Jack Golden,TAM,25,,13,0,,,,,,,,,,,,9,7,2,0,0,
709,Ray Green,MIA,25,,8,0,,,,,,0,0,1,0,0,,8,7,1,0,0,
710,Karl Hankton,CAR,32,wr,16,1,,,,,,,,,,,,10,7,3,0,0,
711,William Henderson,GNB,31,FB,15,12,,,,,,,,,,,,9,7,2,0,0,
712,MarTay Jenkins,ARI,27,fb,8,1,,,,,,,,,,,,7,7,0,0,0,
713,Randy Jordan,OAK,32,,14,0,,,,,,,,,,,,8,7,1,0,0,
714,Elvis Joseph,JAX,24,,15,0,,,,,,,,,,,,7,7,0,0,0,
715,Brian Leigeb,IND,24,,15,0,,,,,,,,,,,,11,7,4,2,1,
716,Lemar Marshall,WAS,26,,16,0,,,,,,,,,,,,9,7,2,0,0,
717,Keith McKenzie,2TM,29,,8,3,,,,,,0,0,1,0,0,,9,7,2,1,0,
718,Alvin McKinley,CLE,24,,13,0,0,0,0,0,2,,,,,,,11,7,4,1,0,
719,Damon Moore,CHI,26,fs,6,1,1,35,0,35,2,0,1,0,0,0,,11,7,4,0,0,
720,Muhsin Muhammad,CAR,29,WR,14,14,,,,,,,,,,,,7,7,0,0,0,
721,Frank Murphy,HOU,25,,5,0,,,,,,0,1,0,0,0,,8,7,1,0,0,
722,Justin Peelle,SDG,23,te/wr,15,2,,,,,,,,,,,,7,7,0,0,0,
723,Saleem Rasheed,SFO,21,,6,0,,,,,,,,,,,1.0,8,7,1,1,1,
724,Kemp Rasmussen,CAR,23,,10,0,,,,,,,,,,,,8,7,1,1,0,
725,Davis Sanchez,SDG,28,,10,0,,,,,,,,,,,,7,7,0,0,0,
726,Detron Smith,IND,28,fb,11,2,,,,,,,,,,,,7,7,0,0,0,
727,Charles Stackhouse,NYG,22,fb,16,2,,,,,,0,1,0,0,0,,8,7,1,0,0,
728,Michael Stone,ARI,24,,16,0,,,,,,,,,,,,10,7,3,0,0,
729,Tai Streets,SFO,25,WR,16,14,,,,,,0,1,1,0,0,,7,7,0,0,0,
730,Lester Towns,CAR,25,,8,0,,,,,,,,,,,,11,7,4,0,0,
731,Kenny Watson,WAS,24,rb,16,4,,,,,,,,,,,,8,7,1,0,0,
732,Chuck Wiley,MIN,27,,16,0,,,,,,,,,,,,10,7,3,2,0,
733,Mike Banks,ARI,23,,12,0,,,,,,,,,,,,7,6,1,0,0,
734,Khary Campbell,NYJ,23,,9,0,,,,,,,,,,,,7,6,1,0,0,
735,Tay Cody,SDG,25,,4,0,,,,,,0,0,1,0,0,,7,6,1,0,0,
736,Ryan Denney,BUF,25,,8,0,,,,,,,,,,,,9,6,3,0,0,
737,Marques Douglas,BAL,25,de,5,1,,,,,,,,,,,1.0,10,6,4,1,2,
738,Omar Easy,KAN,25,,7,0,,,,,,,,,,,,6,6,0,0,0,
739,Robert Ferguson,GNB,23,wr,16,1,,,,,,0,0,1,0,0,,9,6,3,0,0,
740,Jim Finn,IND,26,fb/rb,12,2,,,,,,0,2,0,0,0,,7,6,1,0,0,
741,Chris Fuamatu-Ma'afala,PIT,25,,8,0,,,,,,,,,,,,6,6,0,0,0,
742,Scott Galyon,MIA,28,,15,0,,,,,,0,0,1,0,0,,12,6,6,0,0,
743,Reggie Hayward,DEN,23,,9,0,,,,,,,,,,,,9,6,3,1,0,
744,Ligarius Jennings,CIN,25,,9,0,0,0,0,0,1,,,,,,,9,6,3,0,0,
745,Eric Johnson,OAK,26,,16,0,,,,,,,,,,,,6,6,0,0,0,
746,Joe Johnson,GNB,30,de,5,5,0,0,0,0,1,0,0,1,0,0,2.0,10,6,4,1,0,
747,J.J. Jones,NOR,24,,13,0,,,,,,,,,,,,7,6,1,0,0,
748,Lee Mays,PIT,24,,16,0,,,,,,,,,,,,9,6,3,0,0,
749,Keith Miller,SEA,26,,7,0,,,,,,,,,,,,8,6,2,0,0,
750,Travis Minor,MIA,23,,16,0,,,,,,,,,,,,7,6,1,0,0,
751,Randy Moss,MIN,25,WR,16,16,,,,,,0,1,2,0,0,,6,6,0,0,0,
752,John Nix,DAL,26,,14,0,,,,,,,,,,,,9,6,3,1,0,
753,Rich Owens,2TM,30,,11,0,0,0,0,0,1,,,,,,,6,6,0,1,0,
754,DeWayne Patmon,NYG,23,,15,0,,,,,,,,,,,,9,6,3,1,0,
755,Kalvin Pearson,CLE,24,,5,0,,,,,,,,,,,,7,6,1,0,0,
756,Jamal Reynolds,GNB,23,,7,0,0,0,0,0,1,0,0,2,1,0,1.0,9,6,3,1,1,
757,Todd Sauerbrun,CAR,29,P,16,0,,,,,,,,,,,,7,6,1,0,0,
758,Cory Schlesinger,DET,30,FB,16,14,,,,,,0,2,0,0,0,,6,6,0,0,0,
759,Rod Smith,DEN,32,WR,16,16,,,,,,0,1,0,0,0,,6,6,0,0,0,
760,Reggie Stephens,NYG,27,,8,0,0,0,0,0,1,,,,,,,7,6,1,0,0,
761,Damon Washington,NYG,25,,12,0,,,,,,,,,,,,7,6,1,0,0,
762,Larry Webster,NYJ,33,,14,0,,,,,,,,,,,,7,6,1,0,1,
763,Kevin Aldridge,TEN,22,,6,0,,,,,,,,,,,,8,5,3,1,0,
764,Cornelius Anthony,SFO,24,,10,0,,,,,,,,,,,,6,5,1,0,0,
765,Vaughn Booker,CIN,34,de,6,5,0,0,0,0,1,,,,,,,7,5,2,1,0,
766,James Boyd,JAX,25,,10,0,0,0,0,0,2,,,,,,,5,5,0,0,0,
767,Isaac Bruce,STL,30,WR,16,16,,,,,,0,2,0,0,0,,5,5,0,0,0,
768,Larry Centers,BUF,34,fb,16,7,,,,,,,,,,,,5,5,0,0,0,
769,Rashard Cook,PHI,25,,4,0,,,,,,,,,,,1.0,5,5,0,1,1,
770,Jared DeVries,DET,26,,10,0,0,0,0,0,1,,,,,,1.0,10,5,5,1,1,
771,James Fenderson,NOR,26,rb,16,1,,,,,,0,1,1,0,0,,5,5,0,0,0,
772,Sean Gilbert,CAR,32,,8,0,,,,,,,,,,,1.0,5,5,0,1,1,
773,David Givens,NWE,22,,12,0,,,,,,0,1,0,0,0,,5,5,0,0,0,
774,Ernest Grant,CHI,26,,11,0,,,,,,,,,,,,9,5,4,0,0,
775,Nick Greisen,NYG,23,lb,8,1,,,,,,1,0,1,0,0,1.0,6,5,1,0,0,
776,Ryan Hannam,SEA,22,,15,0,,,,,,,,,,,,6,5,1,0,0,
777,Kelly Herndon,DEN,26,,14,0,1,0,0,0,1,0,0,1,0,0,,8,5,3,0,0,
778,Darrell Hill,TEN,23,,7,0,,,,,,,,,,,,6,5,1,0,0,
779,Grant Irons,BUF,23,,15,0,,,,,,,,,,,2.5,8,5,3,2,2,
780,Greg Jones,ARI,28,lb,3,1,,,,,,,,,,,,5,5,0,0,0,
781,John Jones,BAL,27,te,15,4,,,,,,,,,,,,6,5,1,0,0,
782,Brad Kassell,TEN,22,,9,0,,,,,,1,0,0,0,0,,7,5,2,0,0,
783,Marcus Knight,OAK,24,wr,16,1,,,,,,0,2,1,0,0,,7,5,2,0,0,
