,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
488,Cameron Worrell,CHI,27,,16,0,,,,,,1,0,3,0,0,1.0,21,19,2,1,1,
489,Ellis Wyms,TAM,27,DT,13,8,,,,,,,,,,,5.0,30,19,11,5,7,
490,James Anderson,CAR,23,lb,16,2,0,0,0,0,3,2,0,0,0,0,2.0,21,18,3,0,2,
491,Mike Brown,CHI,28,ss,6,6,0,0,0,0,1,1,0,1,3,1,,23,18,5,1,0,
492,Patrick Chukwurah,DEN,27,,14,0,0,0,0,0,1,1,0,0,0,0,4.5,25,18,7,4,6,
493,Jabari Greer,BUF,24,,16,0,0,0,0,0,1,,,,,,,22,18,4,1,0,
494,Anthony Hargrove,2TM,23,,14,2,,,,,,,,,,,1.5,24,18,6,,,
495,Igor Olshansky,SDG,24,DE,13,13,0,0,0,0,1,0,0,1,0,0,1.5,33,18,15,3,8,
496,Tony Parrish,2TM,31,,10,5,,,,,,,,,,,,22,18,4,0,0,
497,Darrell Reid,IND,24,,15,0,,,,,,,,,,,,26,18,8,5,1,
498,Rod Wilson,CHI,25,,13,0,,,,,,,,,,,,21,18,3,1,0,
499,LeVar Woods,2TM,28,,14,0,,,,,,1,0,2,1,0,,19,18,1,1,1,
500,Jeff Zgonina,MIA,36,nt,14,2,0,0,0,0,1,0,0,1,0,0,,33,18,15,2,0,
501,Blue Adams,TAM,27,,16,0,,,,,,1,0,0,0,0,,18,17,1,0,0,
502,Kevin Bentley,SEA,27,,14,0,0,0,0,0,3,1,0,1,0,0,,24,17,7,1,0,
503,Jerome Carter,STL,24,,14,0,2,39,0,36,2,,,,,,,18,17,1,2,1,
504,Keith Davis,DAL,28,fs,15,6,,,,,,,,,,,,26,17,9,0,0,
505,James Hall,DET,29,de,7,7,,,,,,1,0,0,0,0,5.0,24,17,7,3,7,
506,Roderick Hood,PHI,25,cb/rcb,10,5,0,0,0,0,3,0,0,1,0,0,1.0,21,17,4,1,1,
507,Terrence Melton,NOR,29,,16,0,,,,,,0,0,1,0,0,,24,17,7,1,0,
508,Alshermond Singleton,DAL,31,lb,16,6,,,,,,1,0,0,0,0,1.0,25,17,8,1,0,
509,Matt Stewart,CLE,27,lolb/rolb,16,4,,,,,,,,,,,1.0,20,17,3,3,1,
510,Kimo von Oelhoffen,NYJ,35,DT,16,16,0,0,0,0,1,,,,,,1.0,28,17,11,2,1,
511,Gary Baxter,CLE,28,rcb,3,3,1,10,0,10,4,,,,,,,21,16,5,0,0,
512,Khary Campbell,WAS,27,mlb,14,1,,,,,,2,0,1,0,0,,21,16,5,0,0,
513,Jared DeVries,DET,30,DE,14,9,0,0,0,0,1,,,,,,,23,16,7,3,3,
514,Tim Dobbins,SDG,24,,16,0,,,,,,0,0,1,0,1,,19,16,3,0,0,
515,Jarret Johnson,BAL,25,de/lb,16,2,0,0,0,0,2,,,,,,1.5,22,16,6,3,5,
516,N.D. Kalu,HOU,31,de/dt/ldt,15,3,0,0,0,0,1,,,,,,2.0,21,16,5,4,8,
517,Jereme Perry,CLE,25,,12,0,0,0,0,0,5,0,0,1,0,0,,18,16,2,0,0,
518,Benny Sapp,KAN,25,,11,0,,,,,,,,,,,,17,16,1,2,0,
519,Raonall Smith,STL,28,,16,0,,,,,,0,0,1,0,0,1.5,24,16,8,2,4,
520,Isaac Sopoaga,SFO,25,,15,2,0,0,0,0,3,1,0,1,0,0,1.5,21,16,5,3,3,
521,John Abraham,ATL,28,de,8,7,0,0,0,0,1,4,0,0,0,0,4.0,18,15,3,3,5,
522,Jason Allen,MIA,23,,16,0,1,7,0,7,2,,,,,,,20,15,5,0,0,
523,Rocky Boiman,IND,26,lb,16,1,1,0,0,0,2,1,0,0,0,0,,20,15,5,0,0,
524,Bobby Carpenter,DAL,23,lb,13,1,0,0,0,0,1,,,,,,1.5,19,15,4,1,3,
525,Nick Eason,CLE,26,de,13,3,0,0,0,0,1,1,0,0,0,0,,23,15,8,0,3,
526,Ron Edwards,KAN,27,LDT,16,16,0,0,0,0,1,,,,,,2.5,20,15,5,3,4,
527,Steve Gleason,NOR,29,,15,0,,,,,,,,,,,,16,15,1,0,0,
528,Earnest Graham,TAM,26,,16,0,,,,,,,,,,,,17,15,2,0,0,
529,DeJuan Groce,NOR,26,,12,0,,,,,,1,0,0,0,0,,16,15,1,2,0,
530,Thomas Johnson,HOU,25,ldt,11,3,,,,,,,,,,,,19,15,4,1,4,
531,Michael Lehan,MIA,27,db,15,2,0,0,0,0,2,,,,,,,18,15,3,1,0,
532,Gerome Sapp,BAL,25,ss,15,1,0,1,0,1,1,,,,,,,16,15,1,0,0,
533,Ian Scott,CHI,25,dt/nt/rdt,15,7,0,0,0,0,6,1,0,1,0,0,,22,15,7,2,1,
534,Dee Webb,JAX,22,rcb,11,1,1,1,0,1,2,0,1,0,0,0,,17,15,2,0,0,
535,LaVar Arrington,NYG,28,lb,6,5,0,0,0,0,3,,,,,,1.0,16,14,2,1,1,1
536,Monty Beisel,ARI,28,mlb,8,2,1,11,0,11,1,,,,,,,16,14,2,1,0,
537,Chase Blackburn,NYG,23,,16,0,,,,,,,,,,,,16,14,2,0,0,
538,Colby Bockwoldt,TEN,25,lb,16,1,,,,,,0,0,1,0,0,1.0,21,14,7,1,0,
539,Colin Branch,CAR,26,ss,16,4,1,0,0,0,1,,,,,,,19,14,5,0,0,
540,Chris Cooper,ARI,29,,13,0,0,0,0,0,4,0,0,1,0,0,2.0,21,14,7,1,4,
541,Donte Curry,DET,28,,16,0,,,,,,0,0,1,0,0,,18,14,4,0,0,
542,Elvis Dumervil,DEN,22,,13,0,0,0,0,0,1,1,0,3,13,0,8.5,17,14,3,4,8,
543,Demetric Evans,WAS,27,,16,0,0,0,0,0,1,1,0,0,0,0,2.0,16,14,2,4,1,
544,Aubrayo Franklin,BAL,26,,14,0,0,0,0,0,1,,,,,,,17,14,3,2,1,
545,Vincent Fuller,TEN,24,,16,0,0,0,0,0,2,1,0,0,0,0,,18,14,4,1,2,
546,Brandon Green,STL,26,de,13,5,0,0,0,0,1,,,,,,0.5,19,14,5,5,2,
547,Marques Harris,SDG,25,lolb,15,1,0,0,0,0,3,1,0,2,0,1,3.0,24,14,10,3,4,
548,James Harrison,PIT,28,lolb,11,1,,,,,,,,,,,,20,14,6,1,2,
549,Freddy Keiaho,IND,24,,14,0,,,,,,2,0,0,0,0,,19,14,5,0,0,
550,Patrick Kerney,ATL,30,DE,9,9,0,0,0,0,2,2,0,0,0,0,4.5,16,14,2,3,6,
551,Ethan Kilmer,CIN,23,,16,0,1,52,1,52,1,0,0,1,0,0,,19,14,5,0,0,
552,Evan Oglesby,BAL,25,,16,0,0,0,0,0,3,,,,,,,16,14,2,0,0,
553,Tyrone Poole,OAK,34,cb,12,2,1,0,0,0,4,,,,,,1.0,15,14,1,0,1,
554,Keiwan Ratliff,CIN,25,,16,0,0,0,0,0,2,0,1,0,0,0,,19,14,5,0,1,
555,Simeon Rice,TAM,32,DE,8,8,0,0,0,0,1,4,0,0,0,0,2.0,18,14,4,4,5,
556,Joe Salave'a,WAS,31,rdt,13,4,,,,,,,,,,,,18,14,4,2,0,
557,Antonio Smith,ARI,25,db/de/dt,16,8,,,,,,0,0,2,4,1,2.5,25,14,11,5,5,
558,Josh Thomas,IND,25,,14,0,,,,,,0,0,1,0,0,1.0,21,14,7,0,5,
559,Troy Vincent,2TM,35,,9,4,,,,,,,,,,,,22,14,8,0,1,
560,Matt Ware,ARI,24,rcb,14,1,0,0,0,0,2,1,0,0,0,0,,16,14,2,0,0,
561,Renaldo Wynn,WAS,32,de,15,1,,,,,,,,,,,,15,14,1,1,1,
562,Charlie Anderson,HOU,25,,13,0,0,0,0,0,1,,,,,,,16,13,3,0,0,
563,David Bowens,MIA,29,,16,0,0,0,0,0,1,0,0,3,4,0,5.0,20,13,7,5,5,
564,Matt Chatham,NYJ,29,,16,0,,,,,,,,,,,,25,13,12,1,0,
565,Charles Gordon,MIN,22,rcb,8,1,,,,,,0,1,2,0,0,,14,13,1,1,0,
566,Kris Griffin,KAN,25,,16,0,,,,,,0,0,1,0,0,,16,13,3,0,0,
567,Mario Haggan,BUF,26,,16,0,,,,,,1,0,0,0,0,,17,13,4,0,0,
568,Justin Hamilton,CLE,24,,10,0,,,,,,,,,,,,15,13,2,1,0,
569,Maurice Hicks,SFO,28,,16,0,,,,,,0,2,1,0,0,,16,13,3,0,0,
570,Israel Idonije,CHI,26,de,13,1,0,0,0,0,1,0,0,2,0,0,,19,13,6,2,0,
571,Ade Jimoh,WAS,26,,16,0,0,0,0,0,3,0,0,1,0,0,,18,13,5,0,0,
572,Herana-Daze Jones,CIN,24,,16,0,,,,,,1,0,0,0,0,,21,13,8,0,0,
573,William Joseph,NYG,27,de,16,3,0,0,0,0,2,1,0,0,0,0,2.0,21,13,8,3,5,
574,Ethan Kelley,CLE,26,de,11,1,,,,,,,,,,,,17,13,4,1,1,
575,Hanik Milligan,ARI,27,,16,0,0,0,0,0,1,,,,,,,15,13,2,0,0,
576,Sean Morey,PIT,30,,16,0,,,,,,0,1,0,0,0,,16,13,3,0,0,
577,Haloti Ngata,BAL,22,DT/rdt,16,16,1,60,0,60,2,,,,,,1.0,31,13,18,2,3,
578,Adrian Peterson,CHI,27,,16,0,,,,,,0,2,1,0,0,,16,13,3,0,0,
579,Bo Schobel,IND,25,,14,0,,,,,,,,,,,0.5,19,13,6,0,2,
580,David Tyree,NYG,26,wr,16,1,,,,,,,,,,,,15,13,2,0,0,
581,Daniel Wilcox,BAL,29,te,14,6,,,,,,0,2,0,0,0,,14,13,1,0,0,
582,Coy Wire,BUF,28,ss,16,1,,,,,,0,0,1,0,0,,23,13,10,1,0,
583,Anthony Adams,SFO,26,dt/nt,14,5,0,0,0,0,1,,,,,,2.0,21,12,9,1,6,
584,Eric Alexander,NWE,24,,14,0,,,,,,,,,,,,14,12,2,0,0,
585,Justin Bannan,BAL,27,dt,11,1,,,,,,1,0,0,0,0,,14,12,2,0,1,
586,Jay Bellamy,NOR,34,ss,11,3,0,0,0,0,1,,,,,,,16,12,4,1,0,
587,Greg Blue,MIN,24,fs,16,2,,,,,,,,,,,,14,12,2,2,0,
588,Andre' Davis,BUF,27,wr,16,1,,,,,,,,,,,,15,12,3,0,0,
589,Abram Elam,DAL,25,,15,0,,,,,,1,0,1,1,0,,13,12,1,0,0,
590,Boomer Grigsby,KAN,25,,15,0,,,,,,,,,,,,12,12,0,0,0,
591,Lance Johnstone,OAK,33,de,11,1,,,,,,,,,,,2.0,16,12,4,2,4,
592,Clint Kriewaldt,PIT,30,,14,0,1,12,0,12,1,,,,,,,17,12,5,0,0,
593,Donald Lee,GNB,26,te,15,2,,,,,,,,,,,,12,12,0,0,0,
594,Damione Lewis,CAR,28,dt/ldt,16,3,0,0,0,0,3,1,0,0,0,0,4.5,16,12,4,5,7,
595,Wesly Mallard,TAM,28,,16,0,,,,,,0,0,1,4,0,,12,12,0,0,0,
596,Ovie Mughelli,BAL,26,FB,16,8,,,,,,0,1,0,0,0,,15,12,3,0,0,
597,Hannibal Navies,SFO,29,lb/mlb,6,2,,,,,,,,,,,,18,12,6,0,0,
598,Keith O'Neil,IND,26,,10,0,,,,,,,,,,,,13,12,1,0,0,
599,Michael Robinson,SFO,23,,16,0,,,,,,,,,,,,14,12,2,0,0,
600,Bryan Scott,NOR,25,,9,0,,,,,,1,0,0,0,0,,15,12,3,2,0,
601,Gabe Watson,ARI,23,nt,12,5,,,,,,0,0,1,0,0,1.0,16,12,4,0,1,
602,Pierre Woods,NWE,24,,8,0,,,,,,,,,,,,13,12,1,0,0,
603,Dexter Wynn,2TM,25,,15,0,,,,,,0,4,1,0,0,,16,12,4,0,0,
604,Darryl Blackstock,ARI,23,lb,16,1,0,0,0,0,1,0,0,1,0,0,,11,11,0,1,0,
605,Chris Carr,OAK,23,lb,16,2,1,100,1,100,2,2,2,1,0,0,,17,11,6,0,0,
606,Rock Cartwright,WAS,27,,16,0,,,,,,0,1,0,0,0,,14,11,3,0,0,
607,Vinny Ciurciu,CAR,26,,16,0,,,,,,,,,,,,18,11,7,0,0,
608,Jarrod Cooper,OAK,28,,16,0,,,,,,,,,,,,12,11,1,0,0,
609,Rashied Davis,CHI,27,wr,16,2,,,,,,0,1,0,0,0,,12,11,1,0,0,
610,Reed Doughty,WAS,24,,10,0,,,,,,,,,,,,13,11,2,0,0,
611,Troy Evans,HOU,29,,16,0,,,,,,,,,,,,14,11,3,0,0,
612,Jason Hatcher,DAL,24,,14,0,,,,,,,,,,,2.5,15,11,4,4,4,
613,Jovan Haye,TAM,24,,9,0,,,,,,,,,,,,17,11,6,0,2,
614,Marcus Hudson,SFO,24,,16,0,0,0,0,0,1,1,0,1,0,0,,14,11,3,0,0,
615,Sam Hurd,DAL,21,wr,15,2,,,,,,0,0,2,0,0,,13,11,2,0,0,
616,Larry Izzo,NWE,32,,16,0,,,,,,,,,,,,14,11,3,0,0,
617,Spencer Johnson,MIN,25,,14,0,,,,,,,,,,,,15,11,4,1,2,
618,Brian Kelly,TAM,30,lcb,2,2,,,,,,,,,,,,12,11,1,0,0,
619,Niko Koutouvides,SEA,25,,16,0,,,,,,,,,,,,14,11,3,0,1,
620,Jim Leonhard,BUF,24,ss,15,1,,,,,,0,2,1,0,0,,13,11,2,1,0,
621,Mike Logan,PIT,32,,12,0,,,,,,,,,,,,13,11,2,0,2,
622,Josh Mallard,ATL,27,de,14,1,0,0,0,0,2,1,0,1,0,0,4.0,11,11,0,6,10,
623,Kevin McCadam,CAR,27,,16,0,,,,,,,,,,,,13,11,2,0,0,
624,Tony McDaniel,JAX,21,,11,0,0,0,0,0,2,,,,,,1.0,16,11,5,0,2,
625,Jerome McDougle,PHI,28,,14,0,0,0,0,0,2,,,,,,1.0,13,11,2,0,2,
626,Dexter Reid,IND,25,ss,10,1,0,0,0,0,2,,,,,,,11,11,0,0,0,
627,Josh Scobey,SEA,27,,12,0,,,,,,,,,,,,12,11,1,0,0,
628,T.J. Slaughter,SFO,29,lb,10,1,,,,,,,,,,,,16,11,5,1,2,
629,Derrick Strait,3TM,26,,8,2,,,,,,,,,,,,13,11,2,0,0,
630,Ben Taylor,GNB,28,,10,0,,,,,,,,,,,,12,11,1,0,0,
631,Mason Unck,CLE,26,,16,0,,,,,,,,,,,,13,11,2,1,0,
632,Tracy White,GNB,25,,14,0,,,,,,,,,,,,11,11,0,0,0,
633,Jimmy Williams,SEA,27,,16,0,0,0,0,0,2,0,0,1,0,0,,14,11,3,1,0,
634,Sam Adams,CIN,33,LDT,16,16,,,,,,,,,,,2.0,14,10,4,4,3,
635,Willie Andrews,NWE,23,,15,0,,,,,,,,,,,,17,10,7,0,0,
636,Adrian Awasom,NYG,23,,10,0,,,,,,,,,,,1.0,12,10,2,1,1,
637,Jordan Beck,ATL,23,,15,0,,,,,,,,,,,,12,10,2,0,0,
638,Sam Brandon,DEN,27,,8,0,0,0,0,0,1,1,0,0,0,0,,13,10,3,0,0,
639,Dee Brown,KAN,28,,15,0,,,,,,0,1,1,0,0,,12,10,2,0,0,
640,Josh Cribbs,CLE,23,wr,16,1,,,,,,0,3,1,0,0,,12,10,2,0,0,
641,Rod Davis,2TM,25,,10,0,,,,,,0,0,1,0,0,,13,10,3,0,0,
642,Nick Goings,CAR,28,,11,0,,,,,,,,,,,,10,10,0,0,0,
643,Anttaj Hawthorne,OAK,25,,16,0,,,,,,,,,,,,13,10,3,0,0,
644,Brad Hoover,CAR,30,FB,16,12,,,,,,0,2,1,0,0,,10,10,0,0,0,
645,Brian Iwuh,JAX,22,,12,0,,,,,,,,,,,,13,10,3,0,0,
646,Anthony Madison,PIT,25,,13,0,,,,,,,,,,,,12,10,2,0,0,
647,Travis Minor,MIA,27,,16,0,,,,,,,,,,,,14,10,4,0,0,
648,Mike Montgomery,GNB,23,,11,0,0,0,0,0,1,,,,,,1.5,18,10,8,0,5,
649,Kindal Moorehead,CAR,28,,16,0,,,,,,,,,,,0.5,13,10,3,0,1,
650,Antwan Peek,HOU,27,de,11,2,0,0,0,0,1,2,0,0,0,0,1.0,14,10,4,1,2,
651,Bernard Pollard,KAN,22,,16,0,0,0,0,0,1,1,0,1,0,0,,10,10,0,0,0,
652,Jay Ratliff,DAL,25,,15,0,0,0,0,0,1,1,0,3,0,0,4.0,18,10,8,3,6,
653,Sam Rayburn,PHI,26,,11,0,,,,,,,,,,,,12,10,2,1,0,
654,Ike Reese,ATL,33,,16,0,,,,,,,,,,,,13,10,3,2,1,
655,Brad Smith,NYJ,23,rb/wr,16,3,,,,,,0,1,2,-7,0,,11,10,1,0,0,
656,Cody Spencer,NYJ,25,,12,0,,,,,,,,,,,,13,10,3,0,0,
657,Frank Walker,NYG,25,lcb,11,1,,,,,,,,,,,,13,10,3,1,0,
658,Kevin Walter,HOU,25,wr,16,2,,,,,,0,1,0,0,0,,10,10,0,0,0,
659,Jarrett Bush,GNB,22,,16,0,,,,,,,,,,,,10,9,1,0,0,
660,Ahmad Carroll,2TM,23,,5,1,0,0,0,0,3,,,,,,1.0,11,9,2,1,1,
661,Antoine Cash,TAM,24,,16,0,,,,,,,,,,,,10,9,1,0,0,
662,Casey Cramer,TEN,24,,15,0,,,,,,0,0,2,0,0,,14,9,5,0,1,
663,Arnold Harrison,PIT,24,rolb,7,2,0,0,0,0,1,,,,,,,10,9,1,3,0,
664,Noah Herron,GNB,24,,16,0,,,,,,0,2,0,0,0,,10,9,1,0,0,
665,Devin Hester,CHI,24,,16,0,,,,,,0,8,2,0,0,,9,9,0,0,0,
666,Chris Hoke,PIT,30,nt,16,1,,,,,,,,,,,,12,9,3,2,0,
667,Bhawoh Jue,SDG,27,fs,12,2,0,0,0,0,5,,,,,,,14,9,5,0,0,
668,Calvin Lowry,TEN,23,,16,0,0,0,0,0,2,1,0,0,0,0,,11,9,2,0,0,
669,Jesse Mahelona,TEN,23,rdt,10,1,,,,,,,,,,,1.0,11,9,2,1,2,
670,Seth Payne,HOU,31,rdt,5,2,,,,,,1,0,0,0,0,1.0,11,9,2,1,1,
671,Derrick Pope,MIA,24,,11,0,,,,,,,,,,,,12,9,3,0,0,
672,Jacques Reeves,DAL,24,,13,0,0,0,0,0,1,,,,,,,12,9,3,0,0,
673,Mike Rumph,WAS,27,,7,0,0,0,0,0,4,,,,,,,11,9,2,0,0,
674,Guss Scott,2TM,24,,6,0,,,,,,,,,,,,14,9,5,2,0,
675,Craig Terrill,SEA,26,,11,0,,,,,,0,0,1,0,0,3.0,14,9,5,4,4,
676,Dante Wesley,CHI,27,,13,0,,,,,,0,1,0,0,0,,10,9,1,1,0,
677,Willie Whitehead,NOR,33,de/nt,12,3,,,,,,,,,,,1.0,13,9,4,2,1,
678,Marcus Wilkins,CIN,26,,16,0,,,,,,,,,,,,15,9,6,0,0,
679,Dan Wilkinson,MIA,33,,10,0,0,0,0,0,3,1,0,0,0,0,,13,9,4,0,0,
680,Kailee Wong,HOU,30,,10,0,,,,,,,,,,,,12,9,3,0,0,
681,Claude Wroten,STL,23,,15,0,,,,,,,,,,,1.0,11,9,2,3,2,
682,Hamza Abdullah,DEN,23,,11,0,,,,,,1,0,0,0,0,,11,8,3,0,0,
683,Obafemi Ayanbadejo,ARI,31,,14,0,,,,,,0,1,0,0,0,,9,8,1,0,0,
684,Tiki Barber,NYG,31,RB/tb,16,16,,,,,,0,3,1,0,0,,8,8,0,0,0,
685,Keith Burns,DEN,34,,15,0,,,,,,1,0,0,0,0,,10,8,2,0,0,
686,Oliver Celestin,SEA,25,,13,0,,,,,,0,0,1,0,0,,9,8,1,0,0,
687,Josh Cooper,NOR,26,de,5,1,0,0,0,0,1,,,,,,1.0,10,8,2,2,5,
688,Lional Dalton,2TM,31,,10,2,,,,,,,,,,,1.0,10,8,2,3,1,
689,Curtis DeLoatch,NOR,25,,7,0,,,,,,,,,,,,9,8,1,0,0,
690,Andre Frazier,CIN,24,,11,0,0,0,0,0,1,,,,,,,13,8,5,0,1,
691,Roderick Green,SFO,24,,9,0,,,,,,,,,,,4.5,12,8,4,4,7,
692,Steve Gregory,SDG,23,,14,0,0,0,0,0,1,,,,,,,12,8,4,0,0,
693,Karl Hankton,CAR,36,,16,0,,,,,,0,0,1,0,0,,11,8,3,0,0,
694,Madison Hedgecock,STL,25,FB,16,9,,,,,,,,,,,,9,8,1,0,0,
695,Abdul Hodge,GNB,24,mlb,8,1,0,0,0,0,2,0,0,1,29,1,,10,8,2,0,0,
696,Tyoka Jackson,DET,35,,15,0,,,,,,,,,,,2.0,12,8,4,2,3,
697,Travis Johnson,HOU,24,ldt,9,8,0,0,0,0,1,,,,,,,11,8,3,2,0,
698,Isaiah Kacyvenski,2TM,29,,13,0,,,,,,,,,,,,9,8,1,0,0,
699,Antwan Lake,NOR,27,nt,15,1,0,0,0,0,2,,,,,,1.0,9,8,1,2,7,
700,Lance Laury,SEA,24,,8,0,,,,,,,,,,,,11,8,3,0,0,
701,Rodney Leisle,NOR,25,nt,14,1,,,,,,0,0,1,0,0,,16,8,8,1,1,
702,Sammy Morris,MIA,29,rb,12,4,,,,,,0,4,1,0,0,,8,8,0,0,0,
703,Christian Morton,CAR,25,lb/lcb,7,2,1,8,0,8,2,,,,,,,11,8,3,0,0,
704,Antwan Odom,TEN,25,de,4,2,,,,,,,,,,,0.5,9,8,1,2,0,
705,Ronnie Prude,BAL,24,,15,0,2,66,1,54,5,,,,,,,9,8,1,0,0,
706,Montae Reagor,IND,29,ldt/rdt,5,5,0,0,0,0,1,1,0,1,0,0,1.0,10,8,2,1,4,
707,Derreck Robinson,SDG,24,,14,0,0,0,0,0,3,,,,,,1.5,14,8,6,1,2,
708,A.J. Schable,ARI,22,,11,0,,,,,,0,0,1,0,0,,10,8,2,0,1,
709,Lance Schulters,ATL,31,rcb,7,1,,,,,,,,,,,,9,8,1,0,0,
710,Mike Sellers,WAS,31,fb,16,6,,,,,,0,1,0,0,0,,14,8,6,0,0,
711,Marcel Shipp,ARI,28,,15,0,,,,,,0,0,1,0,0,,8,8,0,0,0,
712,Tony Stewart,CIN,27,te,16,3,,,,,,0,0,2,0,0,,14,8,6,0,0,
713,Joe Tafoya,SEA,28,,13,0,0,0,0,0,1,0,0,1,0,0,,12,8,4,0,0,
714,Robert Tate,ARI,33,,9,0,,,,,,,,,,,,8,8,0,0,0,
715,James Thrash,WAS,31,,16,0,,,,,,,,,,,,12,8,4,0,0,
716,Kenny Watson,CIN,28,,16,0,,,,,,0,0,2,0,0,,10,8,2,0,0,
717,Nate Webster,DEN,29,lb/mlb,3,2,,,,,,,,,,,,11,8,3,0,0,
718,Marcellus Wiley,JAX,32,,12,0,0,0,0,0,3,,,,,,,13,8,5,4,1,
719,Jamie Winborn,TAM,27,,14,0,,,,,,1,0,0,0,0,,12,8,4,0,0,
720,Ricky Brown,OAK,23,,13,0,,,,,,,,,,,,8,7,1,0,0,
721,Dion Byrum,CAR,23,,3,0,0,0,0,0,1,1,0,0,0,0,,8,7,1,0,0,
722,Anthony Cannon,DET,22,,12,0,,,,,,,,,,,,8,7,1,0,0,
723,Shaun Cody,DET,23,nt,6,5,,,,,,,,,,,,11,7,4,1,0,
724,Tyrone Culver,GNB,23,,14,0,0,0,0,0,1,,,,,,,9,7,2,0,0,
725,Don Davis,NWE,34,,12,0,,,,,,,,,,,,10,7,3,0,0,
726,John DiGiorgio,BUF,24,,12,0,,,,,,,,,,,,8,7,1,0,0,
727,Reuben Droughns,CLE,28,RB,14,12,,,,,,0,5,0,0,0,,7,7,0,0,0,
728,Dwan Edwards,BAL,25,,8,0,0,0,0,0,1,,,,,,,7,7,0,1,0,
729,Ray Edwards,MIN,21,de,15,2,0,0,0,0,2,,,,,,3.0,10,7,3,2,9,
730,Derrick Gibson,OAK,27,s,16,1,,,,,,,,,,,,10,7,3,0,0,
731,Brent Hawkins,JAX,23,,6,0,,,,,,,,,,,2.0,9,7,2,2,4,
732,Brandon Jacobs,NYG,24,,15,0,,,,,,0,2,0,0,0,,8,7,1,0,0,
733,Tim Jennings,IND,23,,11,0,,,,,,,,,,,,7,7,0,0,0,
734,Nate Jones,DAL,24,,4,0,,,,,,,,,,,,9,7,2,0,0,
735,John Leake,ATL,25,,14,0,,,,,,,,,,,,9,7,2,0,0,
736,D.D. Lewis,SEA,27,lb,5,1,,,,,,1,0,0,0,0,1.0,8,7,1,2,0,
737,Dane Looker,STL,30,,16,0,,,,,,0,1,0,0,0,,7,7,0,0,0,
738,Darrell McClover,CHI,25,,7,0,,,,,,,,,,,,8,7,1,0,0,
739,Rashad Moore,NYJ,27,,13,0,,,,,,1,0,0,0,0,,10,7,3,0,1,
740,Donnie Nickey,TEN,26,,16,0,,,,,,0,1,0,-2,0,,12,7,5,0,0,
741,Kassim Osgood,SDG,26,,16,0,,,,,,,,,,,,9,7,2,0,0,
742,DaShon Polk,HOU,29,,10,0,,,,,,,,,,,,11,7,4,0,1,
743,Rich Scanlon,KAN,26,,9,0,,,,,,,,,,,,9,7,2,0,0,
744,Corey Smith,DET,27,de,8,1,,,,,,2,0,0,0,0,2.0,11,7,4,4,2,
745,Nick Sorensen,JAX,28,,12,0,,,,,,,,,,,,7,7,0,0,0,
746,Aaron Stecker,NOR,31,rb,12,1,,,,,,,,,,,,9,7,2,0,0,
747,Marquis Weeks,SEA,26,,10,0,,,,,,,,,,,,9,7,2,0,0,
748,Antonio Bryant,SFO,25,WR,14,13,,,,,,,,,,,,6,6,0,0,0,
749,Brodrick Bunkley,PHI,23,,15,0,,,,,,,,,,,,9,6,3,1,1,
750,Alfred Fincher,NOR,23,,6,0,,,,,,,,,,,,9,6,3,0,0,
751,Casey Fitzsimmons,DET,26,te/wr,11,2,,,,,,,,,,,,6,6,0,0,0,
752,Joey Galloway,TAM,35,WR,16,14,,,,,,0,0,1,0,0,,6,6,0,0,0,
753,Bryan Gilmore,SFO,28,wr,16,3,,,,,,0,1,0,0,0,,7,6,1,0,0,
754,Jason Glenn,MIN,27,,9,0,,,,,,0,0,1,0,0,,8,6,2,0,0,
755,Dennis Haley,BAL,24,,9,0,0,0,0,0,2,,,,,,,13,6,7,1,1,
756,Jason Hunter,GNB,23,,14,0,,,,,,,,,,,,8,6,2,0,0,
757,Will Hunter,MIN,27,,10,0,,,,,,,,,,,,7,6,1,0,0,
758,Eddie Jackson,MIA,26,db,14,2,0,0,0,0,1,0,0,1,0,0,,11,6,5,0,0,
759,Julian Jenkins,TAM,23,,12,0,,,,,,,,,,,,9,6,3,1,0,
760,Leon Joe,CHI,25,,9,0,,,,,,,,,,,,10,6,4,0,0,
761,Andre Johnson,HOU,25,WR,16,16,,,,,,0,1,0,0,0,,6,6,0,0,0,
762,Jamal Jones,NOR,25,wr,12,1,,,,,,0,0,1,0,0,,8,6,2,0,0,
763,Michael Koenen01,ATL,24,P,16,0,,,,,,,,,,,,6,6,0,0,0,
764,Brandon Marshall,DEN,22,wr,15,1,,,,,,0,1,0,0,0,,6,6,0,0,0,
765,Corey Mays,NWE,23,,8,0,,,,,,,,,,,,9,6,3,0,0,
766,Anthony Montgomery,WAS,22,ldt,5,1,,,,,,,,,,,0.5,9,6,3,0,0,
767,Eric Moore,2TM,25,,7,0,,,,,,,,,,,,7,6,1,1,0,
768,Vernand Morency,2TM,26,,14,2,,,,,,0,2,0,0,0,,8,6,2,0,0,
769,C.J. Mosley,NYJ,23,,5,0,,,,,,,,,,,1.0,7,6,1,1,1,
770,Montell Owens,JAX,22,,14,0,,,,,,,,,,,,6,6,0,0,0,
771,Will Peterson,PHI,27,,3,0,,,,,,,,,,,,7,6,1,,,
