,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
487,Brandon Green,STL,25,de,16,1,0,0,0,0,1,1,0,0,0,0,3.0,22,19,3,5,0,
488,Michael Hawthorne,STL,28,fs,5,5,1,24,0,24,1,0,0,1,0,0,,25,19,6,0,0,
489,Larry Izzo,NWE,31,,16,0,0,0,0,0,1,,,,,,,23,19,4,0,0,
490,Tank Johnson,CHI,24,dt/nt,16,4,0,0,0,0,3,,,,,,5.0,25,19,6,9,2,
491,Lamont Reid,ARI,23,lcb,10,1,0,0,0,0,1,,,,,,,20,19,1,1,0,
492,Josh Scobey,SEA,26,,16,0,,,,,,0,2,1,0,0,,25,19,6,0,0,
493,Gerald Sensabaugh,JAX,22,ss,16,2,0,0,0,0,1,0,0,1,0,0,,24,19,5,0,0,
494,Marcus Spears,DAL,22,DE,16,10,0,0,0,0,1,0,0,1,59,0,1.5,31,19,12,1,0,
495,Joe Tafoya,SEA,27,de,15,1,0,0,0,0,1,1,0,1,0,0,1.0,29,19,10,3,0,
496,Demetrin Veal,DEN,24,,15,0,,,,,,0,0,1,0,0,1.0,25,19,6,5,0,1
497,Gary Walker,HOU,32,DE,11,11,0,0,0,0,4,2,0,0,0,0,1.0,29,19,10,6,0,
498,Gary Baxter,CLE,27,rcb,5,5,2,10,0,10,2,1,0,0,0,0,,22,18,4,1,0,
499,Tony Bryant,NOR,29,dt,16,1,0,0,0,0,4,0,0,1,5,0,4.0,26,18,8,6,0,
500,Tyrone Carter,PIT,29,,16,0,1,3,0,3,3,2,0,2,0,0,1.0,24,18,6,1,1,
501,Ryan Fowler,DAL,23,lb,14,3,,,,,,1,0,1,9,0,,24,18,6,2,0,
502,Aubrayo Franklin,BAL,25,de,15,1,0,0,0,0,1,,,,,,1.0,20,18,2,1,0,
503,Napoleon Harris,MIN,26,lb,15,3,0,0,0,0,3,,,,,,1.0,25,18,7,2,0,
504,Kelvin Hayden,IND,22,,16,0,0,0,0,0,1,,,,,,,26,18,8,0,0,
505,Ben Leber,SDG,27,lb,9,6,0,0,0,0,1,0,0,1,0,0,2.0,22,18,4,6,0,
506,Omare Lowe,ATL,27,lcb,16,1,0,0,0,0,1,,,,,,,20,18,2,0,0,
507,Anthony McFarland,TAM,28,DT,15,15,,,,,,0,0,2,0,1,2.0,27,18,9,8,0,
508,Kindal Moorehead,CAR,27,,15,0,0,0,0,0,3,1,0,2,0,0,5.0,23,18,5,5,0,
509,Antwan Odom,TEN,24,DE,16,9,0,0,0,0,1,1,0,2,52,2,2.0,31,18,13,4,0,
510,Igor Olshansky,SDG,23,DE,14,12,,,,,,,,,,,3.0,29,18,11,2,0,
511,Kenny Peterson,GNB,27,,16,0,0,0,0,0,3,2,0,2,18,0,3.0,23,18,5,3,0,
512,Willie Pile,DAL,25,fs,16,1,,,,,,,,,,,,22,18,4,0,0,
513,Junior Seau,MIA,36,lb,7,5,0,0,0,0,1,,,,,,1.0,36,18,18,1,0,
514,T.J. Slaughter,NOR,28,lb,10,1,1,0,0,0,1,,,,,,,22,18,4,2,0,
515,Rocky Boiman,TEN,25,lb,15,2,,,,,,,,,,,,28,17,11,0,0,
516,Jacques Cesaire,SDG,25,de,16,5,,,,,,,,,,,1.0,25,17,8,2,0,
517,Curome Cox,DEN,24,cb,13,1,1,48,0,48,5,,,,,,,19,17,2,0,0,
518,Demetric Evans,WAS,26,de/ldt,16,3,0,0,0,0,2,0,0,1,0,0,3.0,22,17,5,3,0,
519,Ade Jimoh,WAS,25,,16,0,0,0,0,0,2,,,,,,,18,17,1,1,0,
520,Isaiah Kacyvenski,SEA,28,,16,0,0,0,0,0,1,1,0,0,0,0,,20,17,3,0,0,
521,Chad Lavalais,ATL,26,RDT,14,14,0,0,0,0,2,,,,,,2.5,25,17,8,3,0,
522,Fred McAfee,NOR,37,,16,0,,,,,,0,2,0,0,0,,24,17,7,0,0,
523,Bryant McFadden,PIT,24,db,12,1,1,0,0,0,7,1,0,1,9,0,1.0,18,17,1,1,0,
524,Ahmed Plummer,SFO,29,lcb,3,3,0,0,0,0,4,,,,,,,24,17,7,0,0,
525,Hank Poteat,NWE,28,lcb,10,1,,,,,,1,0,0,0,0,1.0,21,17,4,1,0,
526,Fred Robbins,NYG,28,rdt,16,6,0,0,0,0,1,0,0,1,0,0,1.5,26,17,9,5,2,
527,Orlando Ruff,CLE,29,,16,0,,,,,,0,0,1,6,0,,31,17,14,1,0,
528,Ian Scott,CHI,24,NT/rdt,14,13,1,3,0,3,5,,,,,,,27,17,10,7,0,
529,Shaun Smith,CIN,24,ldt,13,5,,,,,,,,,,,,25,17,8,2,0,
530,Rashad Washington,NYJ,25,,16,0,0,0,0,0,2,,,,,,1.0,32,17,15,1,0,
531,Corey Williams,GNB,25,,12,0,,,,,,,,,,,2.0,26,17,9,4,0,
532,Madieu Williams,CIN,24,fs,4,3,1,2,0,2,3,,,,,,,23,17,6,1,0,
533,Shaun Williams,NYG,29,,8,0,2,34,0,34,2,,,,,,,19,17,2,0,0,
534,LeVar Woods,DET,27,mlb,6,3,,,,,,,,,,,1.0,28,17,11,3,0,
535,Sam Brandon,DEN,26,,14,0,0,0,0,0,3,1,0,1,0,0,,24,16,8,1,0,
536,Keith Burns,DEN,33,mlb,15,1,,,,,,0,0,1,0,0,,19,16,3,0,0,
537,Matt Chatham,NWE,28,,15,0,0,0,0,0,1,,,,,,1.0,23,16,7,2,0,
538,Shaun Cody,DET,22,ldt,16,2,,,,,,1,0,1,0,0,1.5,27,16,11,4,0,
539,Jared DeVries,DET,29,,16,0,0,0,0,0,1,0,0,2,0,0,3.0,22,16,6,4,0,
540,Dovonte Edwards,MIN,23,,12,0,1,51,1,51,3,,,,,,,17,16,1,0,0,
541,Dwan Edwards,BAL,24,de,12,1,,,,,,1,0,0,0,0,,23,16,7,0,0,
542,Ed Hartwell,ATL,27,mlb,5,5,0,0,0,0,1,,,,,,,22,16,6,2,0,
543,Warrick Holdman,WAS,30,lb,14,7,0,0,0,0,1,0,0,1,0,0,,23,16,7,0,0,
544,Israel Idonije,CHI,25,de,11,1,0,0,0,0,1,0,1,1,0,0,1.0,20,16,4,2,0,
545,Terry Jackson,SFO,29,,16,0,,,,,,,,,,,,19,16,3,0,0,
546,Sean Jones,CLE,23,,16,0,,,,,,0,0,1,11,0,,23,16,7,0,0,
547,Mike Logan,PIT,31,lcb,12,1,0,0,0,0,1,,,,,,,24,16,8,0,0,
548,Jon McGraw,DET,26,fs,8,2,,,,,,0,0,1,0,0,,21,16,5,2,0,
549,Juqua Parker,PHI,27,de,16,1,0,0,0,0,2,0,0,1,16,0,,19,16,3,2,0,
550,Antonio Smith,ARI,24,DE,12,8,,,,,,,,,,,3.0,16,16,0,7,0,
551,Keith Smith,DET,25,lb/lcb,15,2,0,0,0,0,1,,,,,,1.0,20,16,4,2,0,
552,Isaac Sopoaga,SFO,24,nt,16,1,0,0,0,0,1,,,,,,,22,16,6,3,0,
553,Donald Strickland,2TM,25,,4,0,0,0,0,0,3,1,0,0,0,0,,19,16,3,0,0,
554,Lenny Walls,DEN,26,rcb,7,3,0,0,0,0,4,1,0,0,0,0,,16,16,0,0,0,
555,Dante Wesley,CAR,26,,16,0,0,0,0,0,1,1,0,1,0,0,,17,16,1,0,0,
556,Sam Adams,BUF,32,LDT,14,9,,,,,,,,,,,3.0,19,15,4,5,0,
557,Tony Beckham,TEN,27,rcb,15,2,0,0,0,0,3,,,,,,,16,15,1,0,0,
558,Marquis Cooper,TAM,23,,12,0,,,,,,,,,,,,18,15,3,0,0,
559,Lance Johnstone,MIN,32,de,15,1,,,,,,,,,,,7.5,20,15,5,10,0,
560,Ethan Kelley,CLE,25,nt,11,2,,,,,,,,,,,1.0,21,15,6,5,0,
561,Ross Kolodziej,ARI,27,dt/ldt/NT,16,14,0,0,0,0,2,2,0,2,0,0,3.0,23,15,8,2,0,
562,Jim Maxwell,SFO,24,lilb,11,1,,,,,,0,0,1,0,0,,17,15,2,1,0,
563,Mike Montgomery,GNB,22,,12,0,,,,,,,,,,,1.0,22,15,7,1,0,
564,C.J. Mosley,MIN,22,dt/ldt,12,2,0,0,0,0,1,1,0,0,0,0,3.0,19,15,4,2,0,
565,Matt Roth,MIA,23,,16,0,,,,,,0,0,1,0,0,1.0,20,15,5,2,0,
566,Barrett Ruud,TAM,22,,16,0,,,,,,0,0,1,0,0,,17,15,2,0,0,
567,Matt Ware,PHI,23,,16,0,0,0,0,0,3,1,0,1,0,0,,19,15,4,0,0,
568,Jerry Wilson,SDG,32,fs,9,1,,,,,,,,,,,,17,15,2,0,0,
569,Kenderick Allen,NYG,27,,14,0,,,,,,0,0,2,2,0,2.0,20,14,6,4,0,
570,Charlie Anderson,HOU,24,,16,0,0,0,0,0,2,0,0,1,0,0,1.0,18,14,4,4,0,
571,Marcus Bell,DET,26,,15,0,,,,,,1,0,0,0,0,,20,14,6,1,0,
572,Tyler Brayton,OAK,26,lb,16,3,,,,,,1,0,0,0,0,1.0,16,14,2,0,0,
573,William Joseph,NYG,26,RDT,10,10,0,0,0,0,3,0,0,1,5,0,2.0,19,14,5,5,0,
574,Harold Morrow,ARI,32,,14,0,,,,,,,,,,,,16,14,2,0,0,
575,Kemp Rasmussen,CAR,26,,15,0,0,0,0,0,1,0,0,1,0,0,,17,14,3,0,0,
576,Sam Rayburn,PHI,25,ldt/rdt,16,2,,,,,,0,0,1,0,0,1.0,16,14,2,5,0,
577,Robert Reynolds,TEN,24,lb,15,1,,,,,,0,0,1,0,0,,23,14,9,1,0,1
578,Cody Spencer,TEN,24,,16,0,,,,,,,,,,,,16,14,2,0,0,
579,Gary Stills,KAN,31,,16,0,0,0,0,0,1,0,0,1,0,0,,19,14,5,0,0,
580,Omar Stoutmire,WAS,31,,11,0,0,0,0,0,1,1,0,0,0,0,,17,14,3,0,0,
581,Gerard Warren,DEN,27,ldt/RDT,16,16,0,0,0,0,3,1,0,0,0,0,3.0,19,14,5,3,0,
582,Daniel Wilcox,BAL,28,te,13,3,,,,,,0,0,1,0,0,,15,14,1,0,0,
583,Rashad Baker,BUF,23,,14,0,1,18,0,18,2,,,,,,1.0,18,13,5,1,0,
584,Eric Barton,NYJ,28,lb/rolb,4,3,0,0,0,0,1,,,,,,,21,13,8,0,0,
585,Matt Bowen,WAS,29,s,13,1,0,0,0,0,3,,,,,,,14,13,1,0,0,
586,Kevin Burnett,DAL,23,,13,0,,,,,,,,,,,1.0,17,13,4,1,0,
587,Vinny Ciurciu,CAR,25,lb,15,1,0,0,0,0,1,,,,,,,16,13,3,0,0,
588,Jared Clauss,TEN,24,rdt,15,1,,,,,,,,,,,0.5,18,13,5,1,0,
589,Josh Cribbs,CLE,22,,14,0,,,,,,0,4,0,0,0,,15,13,2,0,0,
590,Rod Davis,MIN,24,mlb,16,1,,,,,,1,0,0,0,0,,19,13,6,0,0,
591,Omar Easy,OAK,28,,16,0,,,,,,,,,,,,14,13,1,0,0,
592,John Engelberger,DEN,29,,14,0,,,,,,,,,,,,16,13,3,2,0,
593,Barry Gardner,NYJ,29,lb,16,1,,,,,,1,0,0,0,0,,17,13,4,0,0,
594,Mario Haggan,BUF,25,,16,0,,,,,,,,,,,,22,13,9,0,0,
595,Tyoka Jackson,STL,34,de,16,2,,,,,,,,,,,2.5,16,13,3,4,0,
596,Roy Manning,GNB,24,lb,15,2,0,0,0,0,1,,,,,,,25,13,12,2,0,
597,Hanik Milligan,SDG,26,,16,0,,,,,,,,,,,,20,13,7,0,0,
598,Kassim Osgood,SDG,25,wr,12,3,,,,,,,,,,,,18,13,5,0,0,
599,James Sanders,NWE,22,ss,10,2,1,39,1,39,1,0,0,1,0,0,,16,13,3,0,0,
600,Mike Sellers,WAS,30,rb/wr,15,6,,,,,,0,0,1,0,0,,13,13,0,0,0,
601,Alshermond Singleton,DAL,30,lb,8,7,1,0,0,0,2,,,,,,,18,13,5,1,0,
602,David Tyree,NYG,25,,13,0,,,,,,0,1,1,0,0,,16,13,3,0,0,
603,Ramon Walker,HOU,26,,16,0,,,,,,0,0,1,0,0,,16,13,3,0,0,
604,Obafemi Ayanbadejo,ARI,30,fb,16,2,,,,,,0,1,0,0,0,,14,12,2,0,0,
605,Lional Dalton,KAN,30,RDT,16,14,,,,,,,,,,,1.0,18,12,6,3,0,
606,Don Davis,NWE,33,,16,0,,,,,,,,,,,,21,12,9,0,0,
607,Steve Gleason,NOR,28,ss,13,1,,,,,,,,,,,,14,12,2,0,0,
608,Jason Glenn,MIA,26,,16,0,,,,,,,,,,,,13,12,1,0,0,
609,Travis Hall,SFO,33,de,16,1,0,0,0,0,1,2,0,0,0,0,0.5,18,12,6,2,0,
610,Karl Hankton,CAR,35,,16,0,,,,,,0,0,1,11,0,,15,12,3,0,0,
611,Tim Johnson,OAK,27,,16,0,0,0,0,0,1,,,,,,,17,12,5,2,0,
612,Bobby McCray,JAX,24,de,16,1,0,0,0,0,1,3,0,1,0,0,5.5,16,12,4,6,0,
613,Caleb Miller,CIN,25,,7,0,,,,,,0,0,1,0,0,,16,12,4,1,0,
614,Sammy Morris,MIA,28,fb,16,2,,,,,,,,,,,,17,12,5,0,0,
615,Jacques Reeves,DAL,23,,16,0,0,0,0,0,4,0,0,1,0,0,,15,12,3,0,0,
616,Corey Smith,SFO,26,,14,0,0,0,0,0,1,,,,,,,12,12,0,0,0,
617,Josh Stamer,BUF,28,,16,0,,,,,,,,,,,,16,12,4,0,0,
618,Craig Terrill,SEA,25,,16,0,0,0,0,0,2,0,0,1,18,0,2.0,18,12,6,4,0,
619,B.J. Tucker,SFO,25,,6,0,0,0,0,0,1,,,,,,,16,12,4,0,0,
620,Dewayne Washington,KAN,33,lcb,16,1,0,0,0,0,2,1,0,1,0,0,,13,12,1,0,0,
621,Jamie Winborn,2TM,26,,8,2,0,0,0,0,1,,,,,,,17,12,5,2,0,
622,Ellis Wyms,TAM,26,dt,16,1,0,0,0,0,1,1,0,1,0,0,2.0,17,12,5,1,1,
623,Blue Adams,TAM,26,,13,0,,,,,,,,,,,,14,11,3,0,0,
624,Sam Aiken,BUF,25,wr,16,2,,,,,,0,0,1,0,0,,16,11,5,0,0,
625,Rashad Bauman,CIN,26,cb,11,1,0,0,0,0,1,,,,,,,12,11,1,0,0,
626,Khary Campbell,WAS,26,,15,0,,,,,,,,,,,,13,11,2,0,0,
627,Chris Cash,ATL,25,,3,0,0,0,0,0,1,,,,,,,12,11,1,1,0,
628,Nick Eason,CLE,25,,16,0,,,,,,,,,,,2.0,19,11,8,2,0,
629,Antuan Edwards,ATL,28,ss,4,1,0,0,0,0,2,,,,,,,11,11,0,0,0,
630,Boomer Grigsby,KAN,24,,16,0,,,,,,,,,,,,15,11,4,0,0,
631,Rodney Harrison,NWE,33,ss,3,3,0,0,0,0,1,,,,,,,15,11,4,0,0,
632,Artrell Hawkins,NWE,29,ss,5,4,,,,,,,,,,,1.0,17,11,6,1,0,
633,Michael Hawkins,GNB,22,cb,11,1,0,0,0,0,2,,,,,,,13,11,2,0,0,
634,Chris Horn,KAN,28,wr,14,3,,,,,,,,,,,,11,11,0,0,0,
635,Junior Ioane,HOU,28,de,11,1,,,,,,,,,,,,21,11,10,1,0,
636,Sean Morey,PIT,29,,15,0,,,,,,0,0,1,0,0,,15,11,4,0,0,
637,Richard Owens,MIN,25,fb/rb,16,2,,,,,,0,0,1,0,0,,17,11,6,0,0,
638,Karl Paymah,DEN,23,,13,0,,,,,,,,,,,,14,11,3,0,0,
639,Mike Rumph,SFO,26,fs,3,3,,,,,,1,0,0,0,0,,11,11,0,0,0,
640,Takeo Spikes,BUF,29,lb,3,3,,,,,,1,0,0,0,0,1.0,17,11,6,0,0,
641,Scott Starks,JAX,22,,16,0,0,0,0,0,2,,,,,,,13,11,2,0,0,
642,Joey Thomas,2TM,25,,11,1,0,0,0,0,3,,,,,,,15,11,4,1,0,
643,Pat Thomas,JAX,22,,9,0,0,0,0,0,1,1,0,0,0,0,,12,11,1,0,0,
644,Drew Wahlroos,STL,25,,15,0,,,,,,,,,,,,12,11,1,0,0,
645,O.J. Atogwe,STL,24,,12,0,1,42,0,42,1,0,0,1,0,0,1.0,12,10,2,1,1,
646,Jason Bell,HOU,27,,16,0,0,0,0,0,4,1,0,0,0,0,,11,10,1,0,0,
647,Rock Cartwright,WAS,26,,16,0,,,,,,0,1,0,0,0,,11,10,1,0,0,
648,Duane Clemons,CIN,31,,10,0,0,0,0,0,1,0,0,1,0,0,2.0,12,10,2,3,0,
649,Jerry DeLoach,HOU,28,de,11,1,,,,,,,,,,,1.0,13,10,3,1,0,
650,Casey Fitzsimmons,DET,25,te,14,2,,,,,,,,,,,,10,10,0,0,0,
651,Randall Gay,NWE,23,rcb/ss,5,2,0,0,0,0,1,,,,,,,12,10,2,0,0,
652,Tony Gilbert,JAX,26,,16,0,,,,,,0,0,1,0,0,,12,10,2,0,0,
653,Matt Giordano,IND,23,,15,0,0,0,0,0,1,,,,,,,12,10,2,0,0,
654,Carlos Hall,KAN,26,de,14,2,0,0,0,0,4,2,0,1,0,0,1.0,13,10,3,2,0,
655,Madison Hedgecock,STL,24,fb/te,16,7,,,,,,,,,,,,14,10,4,0,0,
656,Maurice Hicks,SFO,27,rb,14,3,,,,,,,,,,,,12,10,2,0,0,
657,Will Hunter,MIN,26,,13,0,,,,,,,,,,,,12,10,2,0,0,
658,Chidi Iwuoma,PIT,27,,16,0,,,,,,1,0,0,0,0,,11,10,1,0,0,
659,Alonzo Jackson,2TM,25,,9,1,,,,,,,,,,,,16,10,6,1,0,
660,Eddie Jackson,MIA,25,db,15,1,0,0,0,0,1,0,0,1,0,0,,14,10,4,0,0,
661,Brian Jones,JAX,24,wr,13,1,,,,,,,,,,,,10,10,0,0,0,
662,Niko Koutouvides,SEA,24,,12,0,,,,,,,,,,,,12,10,2,0,0,
663,Antwan Lake,ATL,26,rdt,13,2,,,,,,2,0,0,0,0,3.5,16,10,6,2,0,1
664,Michael Lehan,CLE,26,,10,0,,,,,,,,,,,,10,10,0,0,0,
665,DeQuincy Scott,SDG,27,,16,0,0,0,0,0,2,,,,,,4.5,13,10,3,5,0,
666,Lester Towns,2TM,28,,6,1,,,,,,1,0,0,0,0,,11,10,1,0,0,
667,Kevin Walter,CIN,24,wr,16,2,,,,,,,,,,,,16,10,6,0,0,
668,B.J. Ward,BAL,24,,15,0,,,,,,1,0,1,11,0,,14,10,4,1,0,
669,Nate Wayne,DET,30,,5,0,1,20,0,20,1,1,0,0,0,0,,13,10,3,2,0,
670,Marcus Wilkins,CIN,25,,15,0,,,,,,,,,,,,15,10,5,0,0,
671,Derrick Wimbush,JAX,25,fb,14,1,,,,,,0,1,0,0,0,,12,10,2,0,0,
672,Kenyatta Wright,NYJ,27,,15,0,,,,,,,,,,,,13,10,3,0,0,
673,Darryl Blackstock,ARI,22,lb,14,1,,,,,,1,0,0,0,0,1.0,12,9,3,0,0,
674,Alfonso Boone,CHI,29,,16,1,0,0,0,0,2,,,,,,1.5,14,9,5,2,0,
675,Jameel Cook,TAM,26,,16,0,,,,,,,,,,,,13,9,4,0,0,
676,Terrance Copper,DAL,23,,16,0,0,0,0,0,1,,,,,,,11,9,2,0,0,
677,Jerricho Cotchery,NYJ,23,wr,16,1,,,,,,0,2,1,0,0,,9,9,0,0,0,
678,Torrie Cox,TAM,25,,15,0,0,0,0,0,1,1,0,0,0,0,,10,9,1,0,0,
679,Ken Irvin,MIN,33,fs,7,1,,,,,,,,,,,,10,9,1,0,0,
680,Nate Jones,DAL,23,,16,0,,,,,,,,,,,,14,9,5,0,0,
681,Cedric Killings,WAS,28,ldt,10,1,,,,,,,,,,,,13,9,4,1,0,
682,Kevin McCadam,ATL,26,,16,0,,,,,,,,,,,,11,9,2,0,0,
683,Tab Perry,CIN,23,,16,0,,,,,,0,1,2,0,0,,11,9,2,0,0,
684,Carl Powell,CIN,31,ldt,11,1,0,0,0,0,1,,,,,,1.0,13,9,4,4,0,
685,Bryan Robinson,CIN,31,LDT,10,9,,,,,,,,,,,,18,9,9,2,0,
686,Terdell Sands,OAK,26,,9,0,,,,,,0,0,1,0,0,1.0,10,9,1,2,0,
687,Nick Speegle,CLE,24,,14,0,,,,,,0,0,1,0,0,,10,9,1,0,0,
688,Chester Taylor,BAL,26,rb,15,1,,,,,,0,3,0,0,0,,10,9,1,0,0,
689,James Thrash,WAS,30,rb/wr,12,2,,,,,,0,1,0,0,0,,11,9,2,0,0,
690,Andrae Thurman,2TM,25,,15,1,,,,,,0,1,1,0,0,,11,9,2,0,0,
691,Sean Tufts,CAR,23,,12,0,,,,,,0,0,1,0,0,,11,9,2,0,0,
692,Mason Unck,CLE,25,,16,0,,,,,,0,0,2,0,0,,10,9,1,0,0,
693,Stanley Wilson,DET,23,,9,0,,,,,,,,,,,,10,9,1,0,0,
694,Mike Wright,NWE,23,,13,0,,,,,,,,,,,,13,9,4,1,0,
695,Dexter Wynn,PHI,24,,10,0,0,0,0,0,2,0,4,3,0,0,,11,9,2,0,0,
696,Jay Bellamy,NOR,33,ss,3,3,,,,,,,,,,,,10,8,2,0,0,
697,Chris Clemons,WAS,24,lb,14,1,0,0,0,0,1,1,0,0,0,0,2.0,9,8,1,2,0,
698,Kenyon Coleman,DAL,26,de,12,5,,,,,,,,,,,0.5,14,8,6,0,0,
699,Alge Crumpler,ATL,28,TE,16,16,,,,,,0,1,0,0,0,,8,8,0,0,0,
700,Darnell Dinkins,BAL,28,te,16,4,,,,,,0,0,1,0,0,,9,8,1,0,0,
701,Justin Ena,PHI,28,,6,0,,,,,,,,,,,,9,8,1,0,0,
702,Justin Fargas,OAK,25,,14,0,,,,,,,,,,,,8,8,0,0,0,
703,Earnest Graham,TAM,25,,16,0,,,,,,0,1,0,0,0,,8,8,0,0,0,
704,Louis Green,DEN,26,,14,0,,,,,,,,,,,,10,8,2,0,0,
705,Marques Harris,SDG,24,,11,0,0,0,0,0,1,,,,,,1.0,10,8,2,1,0,
706,William Henderson,GNB,34,FB,16,8,,,,,,0,1,0,0,0,,12,8,4,0,0,
707,John Howell,SEA,27,,10,0,,,,,,,,,,,,11,8,3,0,0,
708,Teddy Lehman,DET,24,,5,0,1,21,0,17,2,,,,,,,13,8,5,1,0,
709,Fred McCrary,ATL,33,,15,0,,,,,,,,,,,,9,8,1,0,0,
710,Langston Moore,ARI,24,nt,8,1,,,,,,,,,,,1.0,9,8,1,3,0,
711,Christian Morton,2TM,24,,5,1,0,0,0,0,2,0,0,1,14,0,,10,8,2,0,0,
712,Ryan Myers,NYJ,25,,15,0,,,,,,,,,,,,12,8,4,0,0,
713,Hannibal Navies,CIN,28,lb,15,1,,,,,,1,0,1,0,0,,9,8,1,0,0,
714,Calvin Pace,ARI,25,dt,5,1,,,,,,0,1,1,0,0,1.0,11,8,3,3,0,
715,Adrian Peterson,CHI,26,,16,0,,,,,,0,1,1,0,0,,9,8,1,0,0,
716,Dexter Reid,IND,24,,16,0,,,,,,1,0,1,0,0,,10,8,2,0,0,
717,Bo Schobel,TEN,24,,8,0,,,,,,1,0,0,0,0,1.0,10,8,2,3,0,
718,Darrell Shropshire,ATL,22,,10,0,0,0,0,0,2,,,,,,2.0,13,8,5,2,0,
719,Ryan Sims,KAN,25,ldt,6,5,,,,,,,,,,,,8,8,0,1,0,
720,Brady Smith,ATL,32,de,5,5,,,,,,1,0,0,0,0,3.0,8,8,0,2,0,
721,Josh Thomas,IND,24,de,12,2,,,,,,,,,,,3.0,18,8,10,2,0,
722,Kiwaukee Thomas,MIA,28,,10,0,,,,,,,,,,,,8,8,0,0,0,
723,Randal Williams,OAK,27,,16,4,,,,,,,,,,,,11,8,3,0,0,
724,Rodney Bailey,SEA,26,,8,0,,,,,,1,0,1,0,0,,12,7,5,2,0,
725,Fred Booker,NOR,27,,12,0,,,,,,,,,,,,9,7,2,0,0,
726,Greg Brooks,CIN,25,,11,0,,,,,,,,,,,,8,7,1,0,0,
727,Fernando Bryant,DET,28,lcb,2,2,0,0,0,0,1,1,0,0,0,0,,8,7,1,1,0,
728,Tim Bulman,ARI,23,lb,8,1,0,0,0,0,1,,,,,,,7,7,0,4,0,
729,Chris Carr,OAK,22,,16,0,0,0,0,0,2,0,5,3,-1,0,,9,7,2,0,0,
730,Marco Coleman,DEN,36,,7,0,0,0,0,0,1,,,,,,1.0,9,7,2,1,0,
731,Todd Devoe,DEN,25,,14,0,,,,,,0,0,2,0,0,,7,7,0,0,0,
732,Reuben Droughns,CLE,27,RB,16,16,,,,,,0,6,5,0,0,,8,7,1,0,0,
733,Isaiah Ekejiuba,OAK,24,,10,0,,,,,,,,,,,,8,7,1,0,0,
734,Alfred Fincher,NOR,22,,11,0,,,,,,,,,,,,8,7,1,0,0,
735,Vernon Fox,DET,26,,14,0,,,,,,,,,,,,11,7,4,0,0,
736,Andre Frazier,PIT,23,,11,0,,,,,,1,0,0,0,0,1.0,8,7,1,0,0,
737,Rich Gardner,TEN,24,,13,0,,,,,,,,,,,,11,7,4,0,0,
738,Nick Goings,CAR,27,fb,16,1,,,,,,0,1,0,0,0,,7,7,0,0,0,
739,Shayne Graham01,CIN,28,K,16,0,,,,,,,,,,,,11,7,4,0,0,
740,Roderick Green,BAL,23,,16,0,,,,,,0,0,1,0,0,2.0,11,7,4,2,0,
741,Travis Kirschke,PIT,31,,16,0,,,,,,0,0,1,0,0,1.0,13,7,6,1,0,
742,Corey McIntyre,CLE,26,fb,15,1,,,,,,,,,,,,9,7,2,0,0,
743,Willie Middlebrooks,SFO,26,,5,0,0,0,0,0,1,,,,,,,8,7,1,0,0,
744,Lance Mitchell,ARI,24,,12,0,,,,,,,,,,,,8,7,1,0,0,
745,Ovie Mughelli,BAL,25,fb,13,5,,,,,,0,1,0,0,0,,9,7,2,0,0,
746,Sione Pouha,NYJ,26,,14,0,0,0,0,0,1,,,,,,,9,7,2,0,0,
747,Darrell Reid,IND,23,de,8,1,,,,,,,,,,,,11,7,4,0,0,
748,Allen Rossum,ATL,30,,10,0,,,,,,0,2,1,0,0,,10,7,3,0,0,
749,Lauvale Sape,BUF,25,,9,0,,,,,,0,0,1,0,0,,8,7,1,0,0,
750,Rod Smart,CAR,28,,12,0,,,,,,0,1,0,0,0,,9,7,2,0,0,
751,Nick Sorensen,JAX,27,,10,0,,,,,,,,,,,,9,7,2,0,0,
752,Chris Thompson,CHI,23,lcb,12,1,,,,,,0,0,1,0,0,,10,7,3,0,0,
753,Raymond Walls,ARI,26,lcb,7,2,0,0,0,0,1,,,,,,,9,7,2,0,0,
754,Willie Williams,PIT,35,rcb,4,1,0,0,0,0,1,,,,,,,10,7,3,1,0,
755,B.J. Askew,NYJ,25,te,10,1,,,,,,,,,,,,9,6,3,0,0,
756,Tully Banta-Cain,NWE,25,,13,0,,,,,,,,,,,0.5,9,6,3,0,0,
757,Shawn Bryson,DET,29,fb/rb,16,2,,,,,,0,1,1,0,0,,7,6,1,0,0,
758,Joe Burns,BUF,26,,16,0,,,,,,,,,,,,8,6,2,0,0,
759,Patrick Chukwurah,DEN,26,,14,0,0,0,0,0,1,,,,,,,8,6,2,0,0,
760,Rashied Davis,CHI,26,,12,0,,,,,,0,2,1,0,0,,10,6,4,0,0,
761,Heath Farwell,MIN,24,,7,0,,,,,,,,,,,,7,6,1,0,0,
762,Troy Fleming,TEN,25,fb,13,2,,,,,,0,0,1,0,0,,6,6,0,0,0,
763,Bryan Gilmore,MIA,27,wr,15,1,,,,,,,,,,,,7,6,1,0,0,
764,Terry Glenn,DAL,31,WR,16,16,,,,,,,,,,,,6,6,0,0,0,
