,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
239,Jabari Greer,BUF,25,LCB/rcb,16,13,2,1,0,2,14,1,0,0,0,0,,46,41,5,2,0,
240,Michael Griffin,TEN,22,FS,16,10,3,3,0,3,7,1,1,0,0,0,,54,41,13,3,4,
241,Tyjuan Hagler,IND,26,lb,12,7,0,0,0,0,1,0,0,1,0,0,1.0,54,41,13,3,1,
242,Asante Samuel,NWE,26,LCB,16,14,6,89,1,42,18,,,,,,,44,41,3,0,0,
243,Darryl Tapp,SEA,23,DE,16,16,1,-4,0,-4,8,3,0,2,9,0,7.0,49,41,8,7,17,
244,Tyrone Carter,PIT,31,fs/ss,16,5,0,0,0,0,2,3,0,0,0,0,0.5,56,40,16,2,2,
245,Danny Clark,HOU,30,LB,13,8,1,1,0,1,1,1,0,0,0,0,,51,40,11,1,1,
246,Nick Collins,GNB,24,FS,13,13,0,0,0,0,5,,,,,,,46,40,6,1,1,
247,Chris Draft,STL,31,lb,16,6,0,0,0,0,5,,,,,,1.0,50,40,10,6,2,
248,Justin Durant,JAX,22,LB,13,8,1,2,0,2,2,,,,,,1.0,49,40,9,6,3,
249,Demarcus Faggins,HOU,28,RCB,16,8,0,0,0,0,4,2,0,1,0,0,,46,40,6,1,0,
250,Ryan Fowler,TEN,25,MLB,14,14,0,0,0,0,1,,,,,,,54,40,14,3,1,
251,Ma'ake Kemoeatu,CAR,28,dt/LDT,16,13,0,0,0,0,3,,,,,,,46,40,6,5,1,
252,Osi Umenyiora,NYG,26,DE,16,16,,,,,,5,0,2,75,1,13.0,52,40,12,11,21,
253,Hamza Abdullah,DEN,24,fs/ss,11,8,0,0,0,0,5,2,0,1,0,0,,48,39,9,0,0,
254,Antonio Cromartie,SDG,23,lcb/rcb,16,8,10,144,1,70,18,0,0,2,2,1,,44,39,5,0,0,
255,Abram Elam,NYJ,26,S,13,8,0,0,0,0,2,,,,,,,53,39,14,2,1,
256,Charles Grant,NOR,29,DE,14,14,0,0,0,0,2,1,0,0,0,0,2.5,48,39,9,5,9,
257,James Hall,STL,30,DE,15,15,0,0,0,0,1,,,,,,2.5,53,39,14,7,12,
258,Ty Law,KAN,33,LCB,16,16,2,2,0,2,13,,,,,,,47,39,8,2,0,
259,Bryan Thomas,NYJ,28,LB/lolb,16,14,0,0,0,0,1,1,0,0,0,0,2.5,47,39,8,5,5,
260,Kamerion Wimbley,CLE,24,lb/ROLB,16,16,0,0,0,0,1,3,0,0,0,0,5.0,51,39,12,5,20,
261,Keith Smith,DET,27,lb,15,1,3,64,1,64,7,,,,,,,50,38,12,0,0,
262,Hollis Thomas,NOR,33,dt/NT,16,14,,,,,,,,,,,3.0,50,38,12,9,3,
263,Boss Bailey,DET,28,LB,15,12,0,0,0,0,2,1,0,0,0,0,3.5,51,37,14,4,4,
264,Chris Hope,TEN,27,SS,11,11,2,45,0,45,3,0,0,1,0,0,,49,37,12,1,2,
265,Warren Sapp,OAK,35,DT/ldt,16,16,0,0,0,0,1,2,0,1,0,0,2.0,50,37,13,5,5,
266,Antonio Smith,ARI,26,DE,16,13,,,,,,1,0,3,29,0,5.5,43,37,6,9,11,
267,Kenechi Udeze,MIN,24,DE,16,15,0,0,0,0,1,1,0,1,37,0,5.0,47,37,10,9,15,
268,Akin Ayodele,DAL,28,LB,16,14,0,0,0,0,4,,,,,,,57,36,21,1,0,
269,Clark Haggans,PIT,30,LOLB,16,16,0,0,0,0,1,0,0,1,0,0,4.0,58,36,22,4,7,
270,Domata Peko,CIN,23,dt/LDT,16,16,0,0,0,0,1,0,0,1,0,0,1.5,52,36,16,6,6,
271,Dewayne Robertson,NYJ,26,NT,16,15,,,,,,0,0,1,0,0,4.0,57,36,21,5,10,
272,Vince Wilfork,NWE,26,dt/ldt/NT,16,16,0,0,0,0,2,0,0,1,0,0,2.0,48,36,12,4,7,
273,Trumaine McBride,CHI,22,lcb/RCB,16,9,0,0,0,0,5,1,0,1,0,0,,41,35,6,0,0,
274,Igor Olshansky,SDG,25,DE,16,16,1,0,0,0,3,2,0,0,0,0,3.5,49,35,14,3,11,
275,Sione Pouha,NYJ,28,nt,16,1,0,0,0,0,1,,,,,,,40,35,5,0,0,
276,Aaron Ross,NYG,25,LCB,15,9,3,51,1,43,9,,,,,,1.5,42,35,7,2,4,
277,Matt Roth,MIA,25,DE,13,9,0,0,0,0,1,1,0,0,0,0,3.0,44,35,9,4,6,
278,Stanford Routt,OAK,24,CB/rcb,16,14,3,31,0,31,6,,,,,,,42,35,7,0,0,
279,Lewis Sanders,ATL,29,lcb/rcb,14,6,0,0,0,0,2,,,,,,,35,35,0,1,0,
280,Rocky Boiman,IND,27,lb,16,7,2,28,0,26,4,0,0,1,5,0,,55,34,21,1,0,
281,Elvis Dumervil,DEN,23,DE,16,16,1,27,0,27,4,4,0,3,0,0,12.5,39,34,5,6,19,
282,Tye Hill,STL,25,lcb,8,7,1,0,0,0,8,,,,,,,35,34,1,0,0,
283,Chris Kelsay,BUF,28,DE,14,14,1,0,1,0,3,0,0,1,0,0,2.5,43,34,9,9,10,1
284,Mathias Kiwanuka,NYG,24,LB,10,9,0,0,0,0,4,1,0,0,0,0,4.5,46,34,12,8,8,
285,Nedu Ndukwe,CIN,22,ss,14,2,3,44,0,44,6,2,0,1,54,1,2.0,44,34,10,1,4,
286,Leigh Torrence,WAS,25,db,16,1,,,,,,,,,,,1.0,43,34,9,1,1,
287,Stephen Tulloch,TEN,22,mlb,16,1,,,,,,,,,,,,45,34,11,2,0,
288,Ty Warren,NWE,26,DE/rdt,16,16,,,,,,0,0,3,0,0,4.0,53,34,19,4,19,
289,Randall Gay,NWE,25,lcb/s,16,3,3,52,0,31,7,1,0,1,15,1,,38,33,5,1,0,
290,La'Roi Glover,STL,33,DT,16,16,,,,,,,,,,,6.0,39,33,6,9,15,
291,Al Harris,GNB,33,RCB,16,16,2,17,0,17,9,,,,,,,37,33,4,2,0,
292,Vonnie Holliday,MIA,32,de/DT,12,12,0,0,0,0,1,1,0,0,0,0,2.0,42,33,9,4,6,
293,Kevin Kaesviharn,NOR,31,fs/rcb,16,3,0,0,0,0,8,0,0,1,2,0,,36,33,3,1,0,
294,Ricky Manning,CHI,27,cb/rcb,16,5,0,0,0,0,1,0,0,1,11,0,1.0,44,33,11,1,1,
295,Mike Rucker,CAR,32,DE,16,16,0,0,0,0,3,1,0,2,3,0,3.0,47,33,14,7,7,
296,Keith Traylor,MIA,38,ldt/NT,15,14,0,0,0,0,1,,,,,,1.0,44,33,11,1,3,
297,Fabian Washington,OAK,24,cb/rcb,15,3,1,0,0,0,8,1,0,0,0,0,,40,33,7,0,0,
298,Dewayne White,DET,28,DE,14,14,1,28,0,28,3,3,0,2,3,0,6.5,43,33,10,6,15,
299,Adrian Wilson,ARI,28,SS,9,9,2,20,0,20,2,,,,,,,44,33,11,4,2,
300,Nnamdi Asomugha,OAK,26,CB/lcb,15,15,1,10,0,10,7,0,1,0,0,0,,34,32,2,1,0,
301,Monty Beisel,ARI,29,lb,16,2,,,,,,,,,,,,42,32,10,0,0,
302,Tony Brown,TEN,27,LDT,16,16,0,0,0,0,5,1,0,0,0,0,4.0,52,32,20,4,9,
303,Derrick Burgess,OAK,29,DE,14,14,0,0,0,0,1,0,0,1,0,0,8.0,39,32,7,11,16,
304,Kevin Carter,TAM,34,DE,16,14,0,0,0,0,1,0,0,1,0,0,3.0,43,32,11,4,10,
305,Reed Doughty,WAS,25,fs,16,6,0,0,0,0,2,,,,,,0.5,53,32,21,1,1,
306,Shaun Ellis,NYJ,30,DE/lb,16,16,,,,,,1,0,1,6,0,5.0,49,32,17,7,9,
307,Albert Haynesworth,TEN,26,RDT,13,12,0,0,0,0,5,,,,,,6.0,40,32,8,12,15,
308,Derrick Martin,BAL,22,lcb/rcb,16,3,2,3,0,3,7,0,0,1,0,0,,40,32,8,0,0,
309,Sean Taylor,WAS,24,FS,9,9,5,98,0,48,9,1,1,0,0,0,,42,32,10,0,1,
310,Jonathan Vilma,NYJ,25,lb/rilb,7,7,1,1,0,1,4,1,0,0,0,0,,43,32,11,0,1,
311,Marcus Washington,WAS,30,LB/mlb,12,11,,,,,,1,0,0,0,0,5.0,48,32,16,4,4,
312,Anthony Weaver,HOU,27,DE,15,13,,,,,,,,,,,,41,32,9,3,0,
313,Jamal Williams,SDG,31,DT,13,13,0,0,0,0,2,1,0,1,0,0,,39,32,7,4,0,
314,John Abraham,ATL,29,DE,16,16,0,0,0,0,4,4,0,0,0,0,10.0,32,31,1,10,13,
315,Alex Brown,CHI,28,de,16,2,1,7,0,7,5,2,0,2,0,0,4.5,41,31,10,6,10,
316,Kevin Dockery,NYG,23,db/lb/lcb,13,6,0,0,0,0,8,1,0,1,0,0,,46,31,15,2,1,
317,Domonique Foxworth,DEN,24,fs/lcb/ss,14,6,0,0,0,0,4,1,0,0,0,0,,42,31,11,0,0,
318,Tommie Harris,CHI,24,DT/ldt,16,13,,,,,,2,0,0,0,0,8.0,36,31,5,7,12,
319,Chris Hovan,TAM,29,DT,16,16,0,0,0,0,1,0,0,1,0,0,1.5,48,31,17,2,4,
320,Pierson Prioleau,WAS,30,db/lb/s/ss,15,4,,,,,,,,,,,,45,31,14,0,0,
321,Fred Robbins,NYG,30,DT,16,15,0,0,0,0,1,,,,,,5.5,42,31,11,7,10,
322,Pisa Tinoisamoa,STL,26,LB,9,9,2,15,0,15,3,1,0,0,0,0,,40,31,9,4,0,
323,Bryant Young,SFO,35,de/DT,16,16,0,0,0,0,2,1,0,0,0,0,6.5,35,31,4,7,12,
324,Tully Banta-Cain,SFO,27,LB/rolb,16,10,0,0,0,0,2,0,0,1,0,1,3.5,41,30,11,5,7,
325,Chris Canty,DAL,25,DE,16,16,0,0,0,0,2,0,0,1,0,0,3.5,43,30,13,7,7,
326,Dwan Edwards,BAL,26,de/LDT,16,13,1,1,0,1,2,,,,,,1.0,41,30,11,2,3,
327,John Engelberger,DEN,31,DE,16,15,0,0,0,0,1,1,0,0,0,0,1.0,41,30,11,0,2,
328,Charles Gordon,MIN,23,cb,16,3,1,0,0,0,5,,,,,,,39,30,9,1,1,
329,Kris Jenkins,CAR,28,RDT,16,15,0,0,0,0,1,,,,,,2.5,38,30,8,7,8,
330,Tim Jennings,IND,24,db,11,4,0,0,0,0,3,1,0,0,0,0,,31,30,1,1,0,
331,Anthony Montgomery,WAS,23,RDT,16,15,0,0,0,0,4,0,0,2,0,0,0.5,42,30,12,6,3,
332,Julius Peppers,CAR,27,DE,14,14,1,0,0,0,4,3,0,2,0,0,2.5,38,30,8,3,4,
333,Pat Watkins,DAL,25,,14,0,1,0,0,0,3,,,,,,,36,30,6,0,0,
334,Kevin Williams,MIN,27,DT,16,16,2,72,2,54,8,1,0,1,0,0,3.0,38,30,8,7,9,
335,George Wilson,BUF,26,FS,12,9,2,25,1,25,4,0,1,1,20,1,,37,30,7,0,0,
336,Barry Cofield,NYG,23,dt/NT,16,15,0,0,0,0,1,,,,,,1.0,34,29,5,3,2,
337,Erik Coleman,NYJ,25,s,15,4,,,,,,,,,,,,51,29,22,0,0,
338,Anthony Henry,DAL,31,cb/RCB,13,10,6,81,1,28,13,,,,,,,36,29,7,0,0,
339,Clint Ingram,JAX,24,LB/lolb,13,11,1,39,1,39,1,,,,,,1.0,33,29,4,2,0,
340,Stephen Nicholas,ATL,24,,13,0,,,,,,0,0,1,0,0,1.0,33,29,4,0,1,
341,Juqua Parker,PHI,29,de,16,7,0,0,0,0,2,2,0,2,0,0,5.0,39,29,10,5,8,
342,Hank Poteat,NYJ,30,cb/RCB,16,9,2,11,0,11,5,,,,,,,37,29,8,0,0,
343,Ed Reed,BAL,29,FS,16,16,7,130,0,32,13,0,2,1,6,0,,39,29,10,3,0,
344,Dunta Robinson,HOU,25,LCB,9,9,2,6,0,10,7,,,,,,,34,29,5,2,0,
345,Stanley Wilson,DET,25,rcb,10,5,0,0,0,0,3,1,0,0,0,0,,38,29,9,0,0,
346,Gaines Adams,TAM,24,DE,16,8,0,0,0,0,2,1,0,0,0,0,6.0,38,28,10,5,14,
347,Brian Dawkins,PHI,34,FS,10,10,1,1,0,1,6,,,,,,,37,28,9,3,0,
348,Cornelius Griffin,WAS,31,LDT,16,16,,,,,,,,,,,2.5,42,28,14,3,10,
349,John Henderson,JAX,28,DT,15,15,0,0,0,0,3,1,0,0,0,0,2.0,38,28,10,4,5,
350,Edward Johnson,IND,24,RDT,16,16,,,,,,1,0,0,0,0,1.0,41,28,13,2,5,
351,Ryan Pickett,GNB,28,LDT,14,14,0,0,0,0,2,,,,,,1.0,39,28,11,3,1,
352,Anthony Spencer,DAL,23,lb,16,6,,,,,,2,0,0,0,0,3.0,36,28,8,6,7,
353,Greg Wesley,KAN,29,ss,15,1,0,0,0,0,3,1,0,0,0,0,,30,28,2,0,0,
354,Kyle Williams,BUF,24,RDT,16,16,,,,,,0,0,1,0,0,2.0,41,28,13,8,6,
355,Rodrique Wright,MIA,23,de/dt/rdt,13,9,0,0,0,0,1,0,0,1,0,0,1.5,38,28,10,2,3,
356,Mike Adams,CLE,26,,15,0,0,0,0,0,2,0,0,1,0,0,1.0,29,27,2,0,1,
357,Khary Campbell,WAS,28,,16,0,,,,,,,,,,,,34,27,7,0,0,
358,Sean Considine,PHI,26,SS,8,8,1,0,0,0,3,,,,,,,35,27,8,1,2,
359,Jared DeVries,DET,31,DE,14,10,,,,,,3,0,3,0,0,6.5,29,27,2,8,14,
360,Keith Ellison,BUF,23,LB,12,9,1,4,0,4,5,,,,,,1.0,39,27,12,2,1,
361,Aaron Francisco,ARI,24,lb/ss,10,3,,,,,,,,,,,,31,27,4,2,0,
362,Vincent Fuller,TEN,25,,16,0,2,137,2,76,4,0,0,1,0,0,1.0,30,27,3,3,2,
363,Parys Haralson,SFO,23,LB,16,11,,,,,,,,,,,2.5,42,27,15,7,6,
364,Grady Jackson,2TM,34,,16,7,,,,,,,,,,,1.0,30,27,3,7,1,
365,Rashad Jeanty,CIN,24,lb,10,7,0,0,0,0,1,2,0,2,0,0,,39,27,12,1,0,
366,Travis Johnson,HOU,25,LDT,15,13,1,0,0,0,5,,,,,,,41,27,14,2,1,
367,Tommy Kelly,OAK,27,de,7,6,0,0,0,0,1,,,,,,1.0,30,27,3,2,2,
368,Cory Redding,DET,27,DT,16,16,0,0,0,0,1,0,0,2,27,0,1.0,37,27,10,11,10,
369,Lance Schulters,MIA,32,s,7,4,0,0,0,0,2,,,,,,,37,27,10,0,0,
370,Paul Spicer,JAX,32,DE,15,12,,,,,,4,0,1,0,0,7.5,34,27,7,8,14,
371,Reggie Torbor,NYG,26,lb,16,5,0,0,0,0,1,,,,,,1.0,39,27,12,2,3,
372,Eugene Wilson,NWE,27,fs,11,6,1,5,1,5,3,0,0,1,4,0,,31,27,4,1,0,
373,Jamie Winborn,DEN,28,lb,14,2,0,0,0,0,1,,,,,,0.5,34,27,7,2,1,
374,Jamaal Anderson,ATL,21,DE,16,16,0,0,0,0,3,1,0,0,0,0,,30,26,4,0,4,
375,Ryon Bingham,SDG,26,de/dt,16,2,,,,,,,,,,,1.5,39,26,13,2,5,
376,Chauncey Davis,ATL,24,,16,0,,,,,,0,0,1,0,0,2.0,30,26,4,7,5,
377,Ray Edwards,MIN,22,DE,12,11,0,0,0,0,2,2,0,1,9,1,5.0,30,26,4,7,6,
378,Renaldo Hill,MIA,29,s,7,7,1,24,0,24,2,1,0,0,0,0,,32,26,6,1,0,
379,Cullen Jenkins,GNB,26,DE,16,15,0,0,0,0,6,,,,,,1.0,44,26,18,4,7,
380,Robert Mathis,IND,26,DE,13,12,,,,,,4,0,1,0,0,7.0,32,26,6,7,10,
381,J.R. Reed,PHI,25,fs/ss,15,3,0,0,0,0,3,0,1,0,0,0,,31,26,5,3,0,
382,Shaun Rogers,DET,28,NT,16,16,1,66,1,66,3,0,1,4,10,0,7.0,39,26,13,7,21,
383,Eric Smith,NYJ,24,s,15,4,0,0,0,0,5,0,0,1,0,0,,40,26,14,0,0,
384,Shawntae Spencer,SFO,25,rcb,11,1,1,0,0,0,3,,,,,,,29,26,3,0,0,
385,Jeff Ulbrich,SFO,30,mlb,16,2,0,0,0,0,1,0,0,1,0,0,,36,26,10,3,0,
386,Corey Williams,GNB,27,RDT,16,9,1,9,0,9,1,3,0,0,0,0,7.0,35,26,9,6,11,
387,Mark Anderson,CHI,24,DE,14,14,0,0,0,0,1,1,0,0,0,0,5.0,31,25,6,6,8,
388,Rocky Bernard,SEA,28,RDT,14,14,,,,,,0,0,2,0,0,3.5,35,25,10,6,9,
389,Heath Farwell,MIN,26,,16,0,,,,,,0,0,1,0,0,,30,25,5,0,0,
390,Robert Geathers,CIN,24,DE/lb,16,16,1,30,0,30,3,2,0,1,0,0,3.5,47,25,22,4,15,
391,Todd Johnson,STL,29,,16,1,,,,,,,,,,,1.0,29,25,4,0,0,
392,Will Peterson,PHI,28,cb/lcb,14,6,1,0,0,0,0,,,,,,,31,25,6,,,
393,Jay Richardson,OAK,23,DE/dt,16,11,0,0,0,0,1,,,,,,1.0,33,25,8,4,2,
394,Montavious Stanley,ATL,26,nt,14,6,,,,,,0,0,2,0,0,,29,25,4,1,0,
395,Gabe Watson,ARI,24,NT,16,16,0,0,0,0,2,,,,,,,34,25,9,1,1,
396,Raheem Brock,IND,29,LDT,11,11,0,0,0,0,3,0,0,2,0,0,2.5,31,24,7,7,3,
397,Brodrick Bunkley,PHI,24,RDT,15,15,,,,,,0,0,1,0,0,3.0,31,24,7,10,4,
398,Jarrett Bush,GNB,23,lcb,14,1,0,0,0,0,7,0,1,1,0,0,,30,24,6,0,0,
399,Chris Carr,OAK,24,cb/fs,16,2,0,0,0,0,1,,,,,,,28,24,4,2,0,
400,Phillip Daniels,WAS,34,DE,15,15,0,0,0,0,9,3,0,2,0,0,2.5,37,24,13,4,2,
401,Greg Ellis,DAL,32,LB,13,10,0,0,0,0,1,3,0,0,0,0,12.5,31,24,7,6,11,
402,Nick Greisen,BAL,28,mlb,14,2,,,,,,0,0,1,0,0,,30,24,6,4,0,
403,Brian Iwuh,JAX,23,mlb,16,1,,,,,,0,0,1,0,0,,31,24,7,1,0,
404,Alex Lewis,DET,26,lb,14,1,,,,,,1,0,1,0,0,,29,24,5,0,0,
405,Darrell Reid,IND,25,de,16,1,,,,,,0,0,2,0,0,0.5,31,24,7,1,3,
406,Orpheus Roye,CLE,34,de,13,6,,,,,,,,,,,0.5,37,24,13,0,2,
407,Clifton Ryan,STL,23,,16,0,,,,,,3,0,1,0,0,2.0,30,24,6,3,2,
408,Benny Sapp,KAN,26,cb,14,2,1,15,0,15,4,0,0,1,0,0,,30,24,6,1,0,
409,Donald Strickland,SFO,27,db,13,4,0,0,0,0,5,,,,,,,34,24,10,1,0,
410,John Thornton,CIN,31,dt/RDT,14,14,0,0,0,0,1,0,0,1,0,0,1.0,32,24,8,4,4,
411,Usama Young,NOR,22,,14,0,0,0,0,0,2,,,,,,,25,24,1,0,0,
412,Ralph Brown,ARI,29,,16,0,1,5,0,5,1,3,0,1,0,0,,25,23,2,0,0,
413,Luis Castillo,SDG,24,DE,10,9,0,0,0,0,1,,,,,,2.5,33,23,10,5,5,
414,Quinton Culberson,STL,22,lb,14,1,,,,,,2,0,0,0,0,,24,23,1,0,0,
415,Ron Edwards,KAN,28,LDT,16,15,0,0,0,0,1,0,0,1,0,0,3.0,26,23,3,5,5,
416,Michael Johnson,NYG,23,fs/ss,16,5,0,0,0,0,2,1,0,0,0,0,,25,23,2,3,1,
417,Brett Keisel,PIT,29,DE,16,16,0,0,0,0,6,,,,,,2.0,39,23,16,2,7,
418,Brandon Mebane,SEA,22,LDT,16,10,,,,,,0,0,2,0,0,2.0,29,23,6,5,2,
419,Amobi Okoye,HOU,20,RDT,16,14,0,0,0,0,1,1,0,0,0,0,5.5,32,23,9,5,9,
420,Jonathan Wade,STL,23,cb,16,1,1,2,0,2,1,,,,,,,24,23,1,1,0,
421,Tyron Brackenridge,KAN,23,cb,13,1,,,,,,1,0,1,50,1,,25,22,3,0,0,
422,Hiram Eugene,OAK,27,fs,16,5,,,,,,,,,,,,31,22,9,0,0,
423,Kabeer Gbaja-Biamila,GNB,30,de,15,2,0,0,0,0,1,2,0,0,0,0,9.5,26,22,4,10,15,
424,Jason Hatcher,DAL,25,,16,0,,,,,,1,0,1,29,1,2.0,27,22,5,4,5,
425,Aaron Rouse,GNB,23,fs,11,3,2,37,0,34,4,,,,,,,25,22,3,0,0,
426,Kiwaukee Thomas,BUF,30,cb/db,9,3,1,8,0,8,2,,,,,,,36,22,14,1,0,
427,Jamar Williams,CHI,23,lb,16,1,0,0,0,0,2,,,,,,1.0,30,22,8,3,1,
428,Ashton Youboty,BUF,23,lcb/rcb,11,3,1,19,0,19,1,,,,,,1.0,23,22,1,1,2,
429,Anthony Adams,CHI,27,dt/nt/rdt,11,8,,,,,,0,0,1,0,0,0.5,26,21,5,4,1,
430,Victor Adeyanju,STL,24,de,15,7,0,0,0,0,1,0,0,1,24,0,,29,21,8,3,4,
431,Justin Bannan,BAL,28,ldt,15,1,,,,,,1,0,0,0,0,2.0,30,21,9,5,1,
432,Kevin Bentley,SEA,28,lb,14,2,,,,,,,,,,,,27,21,6,0,0,
433,Adam Carriker,STL,23,NT,16,16,0,0,0,0,2,0,0,1,0,0,2.0,30,21,9,6,3,1
434,Ryan Denney,BUF,30,de,7,2,,,,,,0,0,1,0,0,1.0,27,21,6,3,1,
435,Randall Godfrey,WAS,34,lb,11,4,0,0,0,0,2,2,0,0,0,0,,29,21,8,2,2,
436,Jarvis Green,NWE,28,DE,16,10,,,,,,2,0,1,0,0,6.5,39,21,18,6,14,
437,Spencer Johnson,MIN,26,,16,0,,,,,,1,0,2,0,0,3.0,24,21,3,3,4,
438,Langston Moore,DET,26,,16,0,0,0,0,0,1,,,,,,2.0,22,21,1,7,4,
439,Michael Myers,CIN,31,rdt,15,2,1,0,0,0,2,,,,,,1.0,34,21,13,2,3,
440,Kalvin Pearson,TAM,29,ss,16,1,,,,,,,,,,,,23,21,2,1,0,
441,Jay Ratliff,DAL,26,NT,15,14,0,0,0,0,4,0,0,2,0,0,3.0,30,21,9,7,9,
442,Samari Rolle,BAL,31,rcb,6,5,1,0,0,0,4,,,,,,,22,21,1,1,0,
443,Bryan Scott,BUF,26,fs/ss,15,2,0,0,0,0,1,1,0,0,0,0,,28,21,7,2,2,
444,Brandon Siler,SDG,22,,15,0,,,,,,0,0,2,23,1,,25,21,4,2,0,
445,Aaron Smith,PIT,31,de/ss,11,11,,,,,,0,0,2,0,0,2.5,30,21,9,3,6,
446,Corey Smith,DET,28,de,16,2,,,,,,3,0,0,0,0,2.5,27,21,6,3,4,
447,Greg Spires,TAM,33,DE,10,8,0,0,0,0,1,,,,,,2.0,26,21,5,3,3,
448,Donnie Spragan,MIA,31,lb,16,5,,,,,,0,0,1,0,0,,36,21,15,0,0,
449,Josh Thomas,IND,26,de,15,7,0,0,0,0,3,1,0,0,0,0,1.0,28,21,7,4,4,
450,Stylez G. White,TAM,28,de,16,2,,,,,,7,0,2,0,0,8.0,26,21,5,,,
451,Chase Blackburn,NYG,24,,16,0,,,,,,0,0,1,0,0,,22,20,2,0,0,
452,Earl Cochran,HOU,26,de,15,1,0,0,0,0,4,1,0,1,0,0,1.0,26,20,6,2,1,
453,Travis Daniels,MIA,25,cb/db/s,16,5,1,29,0,29,3,,,,,,,28,20,8,2,2,
454,Israel Idonije,CHI,27,nt,16,3,0,0,0,0,3,1,0,1,0,0,,28,20,8,2,0,
455,John McCargo,BUF,24,,16,0,0,0,0,0,4,1,0,1,0,0,2.5,29,20,9,5,3,
456,Bryant McFadden,PIT,26,,13,0,1,50,1,50,3,0,0,1,0,0,,22,20,2,1,1,
457,Karl Paymah,DEN,25,cb/lb,15,3,2,0,0,0,5,,,,,,,22,20,2,0,0,
458,Brian Robison,MIN,24,de,16,5,,,,,,1,0,0,0,0,4.5,26,20,6,8,3,
459,Carlos Rogers,WAS,26,rcb,7,7,1,61,1,61,7,,,,,,,25,20,5,0,0,
460,Gerard Warren,OAK,29,dt/lb,12,5,0,0,0,0,1,1,0,0,0,0,4.0,22,20,2,7,5,1
461,Charlie Anderson,HOU,26,lb,16,5,0,0,0,0,1,0,0,1,0,0,2.0,31,19,12,4,3,
462,Brendon Ayanbadejo,CHI,31,,16,0,,,,,,1,0,1,-3,0,,21,19,2,1,0,
463,David Bowens,NYJ,30,de/lb,16,2,0,0,0,0,3,,,,,,2.5,26,19,7,6,5,
464,Jacques Cesaire,SDG,27,de,16,6,0,0,0,0,3,1,0,0,0,0,2.5,36,19,17,1,4,
465,Keyaron Fox,KAN,25,,10,0,,,,,,,,,,,,21,19,2,3,0,
466,Nate Jones,DAL,25,,15,0,,,,,,1,0,0,0,0,1.0,23,19,4,1,5,
467,Brian Kelly,TAM,31,db/rcb,11,4,2,0,0,0,7,0,0,1,-2,0,,21,19,2,2,1,
468,Niko Koutouvides,SEA,26,,15,0,0,0,0,0,1,1,0,0,0,0,,23,19,4,0,0,
469,Brandon McDonald,CLE,22,db,16,2,2,0,0,0,10,,,,,,,24,19,5,0,0,
470,Willie McGinest,CLE,36,LOLB,13,11,0,0,0,0,5,0,0,1,0,0,3.0,30,19,11,4,4,
471,Rob Meier,JAX,30,de/DT,16,9,0,0,0,0,1,,,,,,4.0,27,19,8,7,7,
472,Carlos Polk,SDG,30,lb,10,2,0,0,0,0,1,1,0,0,0,0,1.0,23,19,4,1,1,
473,Clint Session,IND,23,lb,13,1,2,3,0,3,2,1,0,0,0,0,,26,19,7,4,1,
474,Marcus Spears,DAL,24,DE,16,16,0,0,0,0,3,2,0,0,0,0,2.0,30,19,11,5,3,
475,Scott Starks,JAX,24,,16,0,1,7,0,7,3,,,,,,,22,19,3,0,0,
476,Marcus Stroud,JAX,29,DT,9,9,0,0,0,0,2,0,0,1,0,0,3.0,22,19,3,4,7,
477,Craig Terrill,SEA,27,rdt,16,2,0,0,0,0,1,,,,,,,25,19,6,3,1,
478,Jimmy Wilkerson,KAN,26,de,16,2,,,,,,,,,,,0.5,23,19,4,3,2,
479,Quincy Black,TAM,23,,15,0,,,,,,2,0,0,0,0,,24,18,6,0,0,
480,Alfonso Boone,KAN,31,RDT,15,15,0,0,0,0,5,0,0,1,0,0,1.0,25,18,7,4,3,
481,Tim Dobbins,SDG,25,,16,0,0,0,0,0,1,1,0,2,0,0,,20,18,2,0,0,
482,Demetric Evans,WAS,28,de,16,1,0,0,0,0,3,1,0,0,0,0,1.0,25,18,7,4,3,
483,Jamar Fletcher,HOU,28,,10,2,0,0,0,0,3,1,0,0,0,0,,19,18,1,0,1,
484,Aubrayo Franklin,SFO,27,de/dt/NT,14,13,0,0,0,0,1,1,0,0,0,0,,26,18,8,1,1,
485,Dwight Freeney,IND,27,DE,9,9,,,,,,4,0,0,0,0,3.5,21,18,3,3,11,1
486,Anthony Hargrove,BUF,24,,12,0,,,,,,,,,,,1.5,28,18,10,,,
487,Marcus Hudson,SFO,25,,11,0,0,0,0,0,2,0,0,2,-1,0,,25,18,7,0,0,
488,Brandon Meriweather,NWE,23,,16,0,0,0,0,0,3,1,0,0,0,0,,27,18,9,2,0,
489,T.J. Rushing,IND,24,,14,0,0,0,0,0,1,0,1,0,0,0,,22,18,4,0,0,
490,Anthony Schlegel,CIN,26,mlb,13,5,,,,,,,,,,,,33,18,15,4,1,
491,Joe Tafoya,ARI,29,de,13,7,0,0,0,0,1,,,,,,2.0,20,18,2,4,3,
