,,,,,Games,Games,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,,Tackles,Tackles,Tackles,Tackles,Tackles,
492,Wallace Wright,NYJ,24,,16,0,,,,,,,,,,,,22,19,3,1,0,
493,Ashton Youboty,BUF,24,db/lcb,5,2,0,0,0,0,2,1,0,0,0,0,1.0,20,19,1,3,1,
494,Ahmad Carroll,NYJ,25,,16,0,,,,,,2,1,0,0,0,,20,18,2,0,0,
495,Drew Coleman,NYJ,25,,9,0,0,0,0,0,6,,,,,,1.0,23,18,5,1,1,
496,Buster Davis,IND,25,mlb,6,3,,,,,,,,,,,,24,18,6,0,0,
497,Jason Ferguson,MIA,34,ldt/NT,16,13,,,,,,,,,,,,22,18,4,5,1,
498,Dashon Goldson,SFO,24,lolb/s,9,2,0,0,0,0,1,,,,,,,21,18,3,0,0,
499,Clark Haggans,ARI,31,,11,0,0,0,0,0,2,0,0,1,0,0,1.0,19,18,1,2,2,
500,Darrell Reid,IND,26,,16,0,,,,,,,,,,,2.0,30,18,12,4,2,
501,Dewayne Robertson,DEN,27,LDT/nt,15,15,,,,,,,,,,,1.5,22,18,4,0,4,
502,Aaron Schobel,BUF,31,de,5,5,0,0,0,0,1,,,,,,1.0,19,18,1,5,6,
503,Lito Sheppard,PHI,27,cb/rcb,16,3,1,0,0,0,4,1,0,0,0,0,,21,18,3,0,0,
504,Leigh Torrence,2TM,26,,16,0,0,0,0,0,4,,,,,,,25,18,7,0,0,
505,Renaldo Wynn,NYG,34,,16,0,,,,,,,,,,,2.0,25,18,7,5,2,
506,Colin Allred,TEN,25,,12,0,,,,,,,,,,,,19,17,2,0,2,
507,Cliff Avril,DET,22,de,15,4,,,,,,4,0,1,10,0,5.0,22,17,5,7,9,
508,Calais Campbell,ARI,22,,16,0,0,0,0,0,1,1,1,0,0,0,,22,17,5,2,1,
509,Reggie Corner,BUF,25,cb/rcb,12,2,0,0,0,0,4,1,0,1,-2,0,,20,17,3,0,0,
510,Elvis Dumervil,DEN,24,DE,16,15,,,,,,1,0,1,0,0,5.0,24,17,7,4,13,
511,Howard Green,SEA,29,,13,0,,,,,,1,0,0,0,0,1.0,21,17,4,2,1,
512,Mario Haggan,DEN,28,,8,0,,,,,,,,,,,1.0,19,17,2,2,1,
513,Anthony Madison,PIT,27,,16,0,,,,,,,,,,,,19,17,2,0,0,
514,Sean Morey,ARI,32,,16,0,,,,,,,,,,,,18,17,1,0,0,
515,Trevor Pryce,BAL,33,DE/RDT,16,16,0,0,0,0,2,,,,,,4.5,27,17,10,8,16,
516,Jason Snelling,ATL,25,fb,16,1,,,,,,0,0,2,0,0,,20,17,3,0,0,
517,Antwan Applewhite,SDG,23,,14,0,,,,,,1,0,0,0,0,0.5,20,16,4,0,5,
518,Alfonso Boone,KAN,32,de,15,4,0,0,0,0,1,,,,,,1.0,17,16,1,3,1,
519,Derrick Burgess,OAK,30,DE,10,10,0,0,0,0,1,1,0,0,0,0,3.5,24,16,8,5,9,
520,Michael Green,WAS,32,ss,8,2,0,0,0,0,1,,,,,,,20,16,4,2,0,
521,Cornelius Griffin,WAS,32,DT,14,14,1,0,0,0,1,,,,,,1.0,27,16,11,4,4,
522,Stephen Nicholas,ATL,25,,16,0,0,0,0,0,1,,,,,,1.0,20,16,4,1,3,
523,Kassim Osgood,SDG,28,,16,0,,,,,,1,0,0,0,0,,17,16,1,0,0,
524,Sione Pouha,NYJ,29,,16,0,0,0,0,0,1,,,,,,0.5,23,16,7,1,1,
525,Bryan Robinson,ARI,34,NT,16,15,,,,,,,,,,,1.0,20,16,4,3,2,
526,Brandon Siler,SDG,23,,15,0,,,,,,,,,,,,25,16,9,1,0,
527,Deshea Townsend,PIT,33,rcb,12,4,2,27,1,25,8,0,1,1,0,0,,20,16,4,0,0,
528,Pat Watkins,DAL,26,,8,0,,,,,,,,,,,,21,16,5,0,0,
529,Baraka Atkins,SEA,24,,9,0,,,,,,0,0,1,0,0,2.0,18,15,3,4,5,
530,Brendon Ayanbadejo,BAL,32,,16,0,,,,,,0,0,1,0,0,1.0,19,15,4,1,1,
531,Monty Beisel,ARI,30,,16,0,,,,,,,,,,,,20,15,5,1,0,
532,Bertrand Berry,ARI,33,de,14,4,0,0,0,0,3,2,0,1,0,0,5.0,22,15,7,5,8,
533,Atari Bigby,GNB,27,ss,7,6,1,7,0,7,2,,,,,,,21,15,6,1,0,
534,Jacques Cesaire,SDG,28,de,16,2,0,0,0,0,2,,,,,,2.0,21,15,6,2,4,
535,Jeff Charleston,NOR,25,,10,0,,,,,,,,,,,3.0,18,15,3,4,3,
536,Blake Costanzo,BUF,24,,16,0,,,,,,2,0,0,0,0,,15,15,0,0,0,
537,Mike DeVito,NYJ,24,,16,0,,,,,,,,,,,0.5,24,15,9,2,2,
538,Reed Doughty,WAS,26,s/ss,4,3,0,0,0,0,1,,,,,,,19,15,4,0,0,
539,Derrick Harvey,JAX,22,DE,16,9,1,0,0,0,2,,,,,,3.5,19,15,4,5,8,
540,Dante Hughes,IND,23,,14,0,1,16,0,16,2,,,,,,,20,15,5,0,0,
541,Patrick Kerney,SEA,32,de,7,7,0,0,0,0,3,2,0,1,50,0,5.0,21,15,6,7,8,
542,Leonard Little,STL,34,de,14,5,,,,,,2,0,0,0,0,6.0,18,15,3,7,11,
543,Anthony Montgomery,WAS,24,dt,14,6,0,0,0,0,1,,,,,,2.0,23,15,8,2,4,
544,Amobi Okoye,HOU,21,DT,14,12,0,0,0,0,2,1,0,1,0,0,1.0,24,15,9,2,3,
545,Kenny Peterson,DEN,30,ldt,16,1,0,0,0,0,1,1,0,0,0,0,3.0,24,15,9,4,9,
546,Mike Richardson,NWE,24,,10,0,,,,,,1,0,0,0,0,,17,15,2,0,0,
547,Frostee Rucker,CIN,25,de,11,4,0,0,0,0,1,2,0,1,6,0,1.0,24,15,9,4,1,
548,Junior Seau,NWE,39,lb,4,2,,,,,,,,,,,,22,15,7,0,0,
549,Jordan Senn,IND,24,,15,0,,,,,,,,,,,,19,15,4,0,0,
550,Dave Tollefson,NYG,27,,13,0,0,0,0,0,1,,,,,,3.5,19,15,4,5,6,
551,Gabe Watson,ARI,25,,11,0,,,,,,2,0,0,0,0,1.0,20,15,5,2,1,
552,Garrett Wolfe,CHI,24,,13,0,,,,,,,,,,,,16,15,1,0,0,
553,Anthony Adams,CHI,28,nt,9,4,,,,,,,,,,,,21,14,7,0,1,
554,Will Allen,TAM,26,,16,0,,,,,,1,0,1,0,0,,19,14,5,0,1,
555,Antwan Barnes,BAL,24,,13,0,,,,,,,,,,,,14,14,0,2,1,
556,David Barrett,NYJ,31,s,11,1,1,25,1,25,4,,,,,,0.5,18,14,4,1,2,
557,Ryon Bingham,SDG,27,,16,0,,,,,,,,,,,1.5,25,14,11,2,3,
558,Jamar Fletcher,CIN,29,lcb,11,2,0,0,0,0,3,0,0,1,0,0,,16,14,2,0,0,
559,Hunter Hillenmeyer,CHI,28,lb,13,6,0,0,0,0,2,,,,,,1.0,18,14,4,1,1,
560,Dexter Jackson,CIN,31,fs/ss,3,3,0,0,0,0,1,,,,,,,21,14,7,0,0,
561,Landon Johnson,CAR,27,,15,0,,,,,,1,0,0,0,0,,16,14,2,0,1,
562,Ty Law,NYJ,34,rcb,7,6,0,0,0,0,2,1,0,0,0,0,,19,14,5,0,0,
563,Keith Lewis,SFO,27,,16,0,0,0,0,0,1,1,0,0,0,0,,19,14,5,1,1,
564,Kindal Moorehead,ATL,30,dt,14,1,0,0,0,0,1,1,0,0,0,0,1.0,18,14,4,3,3,
565,DaJuan Morgan,KAN,23,,15,0,,,,,,,,,,,,16,14,2,3,1,
566,Aqib Talib,TAM,22,cb/db,15,2,4,32,0,19,9,,,,,,,20,14,6,0,0,
567,Jeff Ulbrich,SFO,31,lb/lilb,16,3,,,,,,,,,,,,18,14,4,0,0,
568,C.J. Wallace,SEA,23,,12,0,,,,,,,,,,,,14,14,0,0,0,
569,Ikaika Alama-Francis,DET,24,de,13,2,0,0,0,0,1,0,0,1,0,0,1.0,23,13,10,2,2,
570,Patrick Cobbs,MIA,25,fb,16,2,,,,,,,,,,,,16,13,3,0,0,
571,Earl Cochran,HOU,27,dt,8,1,0,0,0,0,1,,,,,,2.0,17,13,4,4,2,
572,Ronald Fields,SFO,27,,16,0,,,,,,,,,,,,19,13,6,0,1,
573,Casey Hampton,PIT,31,NT,13,13,0,0,0,0,1,,,,,,1.0,22,13,9,1,1,
574,Tank Johnson,DAL,27,nt,16,1,,,,,,1,0,0,0,0,1.0,22,13,9,4,4,
575,Elbert Mack,TAM,22,,15,0,0,0,0,0,1,,,,,,,15,13,2,2,1,
576,Chris McAlister,BAL,31,lcb,6,5,3,28,0,16,7,0,0,1,11,0,,16,13,3,0,0,
577,C.J. Mosley,NYJ,25,de,16,1,0,0,0,0,2,,,,,,1.5,17,13,4,2,3,
578,Donnie Nickey,TEN,28,,16,0,,,,,,,,,,,,16,13,3,0,1,
579,Paul Oliver,SDG,24,,12,0,1,0,0,0,1,,,,,,,15,13,2,0,0,
580,Dimitri Patterson,KAN,25,,7,0,,,,,,,,,,,,15,13,2,0,0,
581,Will Peterson,JAX,29,lcb,8,1,,,,,,,,,,,,14,13,1,,,
582,Stanford Routt,OAK,25,cb,15,4,0,0,0,0,6,,,,,,,16,13,3,0,0,
583,Erik Walden,2TM,23,,15,0,,,,,,,,,,,,15,13,2,0,0,
584,Matt Ware,ARI,26,db,13,1,,,,,,0,0,1,0,0,,21,13,8,1,1,
585,Jack Williams,DEN,23,,14,0,,,,,,,,,,,,13,13,0,0,0,
586,Brian Witherspoon,JAX,23,,14,0,,,,,,0,4,1,0,0,,13,13,0,2,1,
587,Jeff Zgonina,HOU,38,nt,16,2,,,,,,0,0,1,0,0,,19,13,6,1,0,
588,Tully Banta-Cain,SFO,28,,12,0,,,,,,,,,,,0.5,18,12,6,0,1,
589,Quincy Black,TAM,24,,16,0,,,,,,,,,,,,20,12,8,0,0,
590,C.C. Brown,HOU,25,ss,3,3,0,0,0,0,1,,,,,,,15,12,3,0,0,
591,Tyrone Carter,PIT,32,fs,16,2,3,64,1,32,5,,,,,,,16,12,4,2,0,
592,Chris Clemons,PHI,27,,16,0,0,0,0,0,1,1,0,2,73,1,4.0,15,12,3,3,8,
593,Torrance Daniels,PHI,27,,16,0,,,,,,,,,,,,14,12,2,0,0,
594,Jordon Dizon,DET,22,,12,0,,,,,,0,0,1,0,0,,24,12,12,2,0,
595,Troy Evans,NOR,31,,15,0,,,,,,0,0,1,0,0,,13,12,1,1,0,
596,David Herron,MIN,24,mlb,14,3,,,,,,,,,,,,14,12,2,0,0,
597,Maurice Hicks,MIN,30,,11,0,,,,,,0,1,0,0,0,,12,12,0,0,0,
598,Chris Hoke,PIT,32,nt,16,3,,,,,,,,,,,0.5,16,12,4,2,3,
599,Eric King,TEN,26,lcb,10,1,0,0,0,0,3,,,,,,,15,12,3,3,0,
600,Spencer Larsen,DEN,24,mlb,14,3,,,,,,,,,,,,15,12,3,1,0,
601,Evan Oglesby,BAL,27,,9,0,,,,,,0,0,1,6,0,,14,12,2,0,0,
602,Chris Reis,NOR,25,,15,0,,,,,,1,0,0,0,0,1.0,14,12,2,1,1,
603,Reggie Torbor,MIA,27,rilb,16,1,,,,,,,,,,,0.5,17,12,5,1,1,
604,Kyle Vanden Bosch,TEN,30,DE,10,10,,,,,,3,0,2,-3,0,4.5,24,12,12,4,13,
605,Lorenzo Alexander,WAS,25,,15,0,0,0,0,0,2,,,,,,2.0,17,11,6,3,5,
606,Patrick Bailey,PIT,23,,12,0,,,,,,,,,,,,16,11,5,0,0,
607,Josh Barrett,DEN,24,fs/ss,6,3,1,34,0,34,4,,,,,,,18,11,7,1,0,
608,Kroy Biermann,ATL,23,,16,0,,,,,,,,,,,2.0,14,11,3,5,4,
609,Copeland Bryan,BUF,25,,15,0,0,0,0,0,2,0,0,1,0,0,1.0,16,11,5,2,1,
610,Tim Bulman,HOU,26,,14,0,0,0,0,0,1,0,0,1,0,0,4.0,18,11,7,2,9,
611,Donte Curry,CAR,30,,13,0,,,,,,,,,,,,13,11,2,0,0,
612,Keyaron Fox,PIT,26,,13,0,,,,,,0,0,2,18,0,,17,11,6,0,0,
613,Vernon Fox,DEN,29,fs/ss,10,3,,,,,,0,0,1,23,1,,18,11,7,0,0,
614,Eric Frampton,MIN,24,,16,0,,,,,,,,,,,,12,11,1,0,0,
615,Jason Hatcher,DAL,26,,16,0,,,,,,,,,,,1.0,17,11,6,2,5,
616,David Hawthorne,SEA,23,,14,0,,,,,,,,,,,,12,11,1,0,0,
617,Adam Hayward,TAM,24,,16,0,,,,,,,,,,,,13,11,2,0,0,
618,Larry Izzo,NWE,34,,16,0,,,,,,,,,,,,12,11,1,0,0,
619,Jason Jefferson,ATL,27,dt,13,1,,,,,,0,0,1,3,0,,12,11,1,2,0,
620,Antonio Johnson,IND,24,ldt/rdt,8,4,,,,,,,,,,,,13,11,2,0,0,
621,Niko Koutouvides,DEN,27,,14,0,,,,,,,,,,,,12,11,1,0,0,
622,Derek Landri,JAX,25,,15,0,0,0,0,0,1,,,,,,2.0,15,11,4,6,4,
623,Lance Laury,SEA,26,,16,0,,,,,,,,,,,,13,11,2,0,0,
624,Trevor Laws,PHI,23,,16,0,,,,,,0,0,1,0,0,,12,11,1,1,0,
625,Calvin Lowry,2TM,25,,16,3,0,0,0,0,2,,,,,,,18,11,7,0,0,
626,Corey Mays,CIN,25,,12,0,,,,,,1,0,1,0,0,,16,11,5,0,0,
627,Adrian Peterson,CHI,29,,15,0,,,,,,,,,,,,11,11,0,0,0,
628,Mike Sellers,WAS,33,fb,16,6,,,,,,0,1,0,0,0,,13,11,2,0,0,
629,Keith Smith,DET,28,,10,0,,,,,,1,0,0,0,0,,16,11,5,0,0,
630,Patrick Surtain,KAN,32,lcb,8,2,1,50,0,50,3,1,0,0,0,0,,11,11,0,2,0,
631,Santonio Thomas,CLE,27,de,11,1,0,0,0,0,2,,,,,,0.5,13,11,2,0,1,
632,Jerheme Urban,ARI,28,wr,16,2,,,,,,,,,,,,11,11,0,0,0,
633,Jamar Williams,CHI,24,,16,0,,,,,,,,,,,,14,11,3,0,0,
634,Brian Young,NOR,31,dt,8,3,,,,,,1,0,0,0,0,1.0,13,11,2,1,0,
635,Jay Alford,NYG,25,dt/nt,16,3,0,0,0,0,1,,,,,,2.5,15,10,5,3,4,
636,Mark Anderson,CHI,25,,16,0,0,0,0,0,3,0,0,1,0,0,1.0,18,10,8,2,6,
637,Tra Battle,2TM,23,,6,0,,,,,,0,1,0,0,0,,15,10,5,0,0,
638,Darryl Blackstock,CIN,25,de/lb,12,4,,,,,,,,,,,,20,10,10,0,3,
639,Jarrett Bush,GNB,24,,16,0,0,0,0,0,1,0,1,0,0,0,,11,10,1,0,0,
640,Khary Campbell,WAS,29,,14,0,,,,,,,,,,,,13,10,3,0,0,
641,Vinny Ciurciu,MIN,28,mlb,14,1,0,0,0,0,1,0,0,1,0,0,,11,10,1,0,0,
642,Jon Corto,BUF,24,,16,0,,,,,,1,0,0,0,0,,10,10,0,0,0,
643,Nick Eason,PIT,28,,15,0,0,0,0,0,1,,,,,,1.5,17,10,7,2,2,
644,Jamaal Fudge,ATL,25,ss,11,1,,,,,,,,,,,,13,10,3,1,1,
645,Cletis Gordon,SDG,25,rcb,14,1,0,0,0,0,1,,,,,,,13,10,3,0,0,
646,Louis Green,DEN,29,,12,0,,,,,,,,,,,,12,10,2,0,0,
647,Nick Greisen,BAL,29,lb,14,1,,,,,,,,,,,,11,10,1,0,0,
648,William Hayes,TEN,23,,8,0,0,0,0,0,1,1,0,1,4,0,1.0,13,10,3,1,4,
649,Will Herring,SEA,25,lb,11,1,,,,,,0,0,1,0,0,,13,10,3,0,0,
650,Domenik Hixon,NYG,24,wr,16,7,,,,,,,,,,,,11,10,1,0,0,
651,Brian Iwuh,JAX,24,,15,0,,,,,,,,,,,,10,10,0,0,1,
652,Cullen Jenkins,GNB,27,de,4,4,0,0,0,0,1,1,0,0,0,0,2.5,13,10,3,4,10,
653,Sammy Knight,NYG,33,,9,0,,,,,,,,,,,,12,10,2,0,0,
654,Trumaine McBride,CHI,23,rcb,16,1,1,0,0,0,2,,,,,,,11,10,1,1,0,
655,Tony McDaniel,JAX,23,dt,10,3,0,0,0,0,2,,,,,,0.5,16,10,6,0,2,
656,Jarvis Moss,DEN,24,,12,0,,,,,,,,,,,2.5,12,10,2,4,4,
657,Montell Owens,JAX,24,,16,0,,,,,,0,0,1,18,1,,11,10,1,1,1,
658,Charlie Peprah,GNB,25,ss,13,1,,,,,,,,,,,,12,10,2,0,0,
659,Justin Rogers,DAL,25,,15,0,,,,,,,,,,,,16,10,6,0,0,
660,Trevor Scott,OAK,24,,16,0,,,,,,1,0,0,0,0,5.0,15,10,5,6,6,
661,Le Kevin Smith,NWE,26,,15,0,,,,,,0,0,1,0,0,,13,10,3,,,
662,Josh Stamer,TEN,31,lb,16,1,,,,,,,,,,,,10,10,0,0,0,
663,James Thrash,WAS,33,fb/wr,16,5,,,,,,,,,,,,12,10,2,0,0,
664,John Wendling,BUF,25,,16,0,,,,,,,,,,,,13,10,3,0,0,
665,Bobby Carpenter,DAL,25,,13,0,,,,,,0,0,1,0,0,,13,9,4,0,0,
666,Oliver Celestin,2TM,27,,10,0,,,,,,,,,,,,12,9,3,0,0,
667,Ron Edwards,KAN,29,,16,0,,,,,,,,,,,1.0,9,9,0,1,1,
668,Nick Goings,CAR,30,,16,0,,,,,,,,,,,,12,9,3,0,0,
669,Brandon McKinney,BAL,25,,11,0,,,,,,0,0,1,4,0,,11,9,2,1,0,
670,Langston Moore,DET,27,,9,0,,,,,,,,,,,1.0,12,9,3,1,3,
671,Legedu Naanee,SDG,25,,16,0,,,,,,,,,,,,10,9,1,0,0,
672,Stuart Schweigert,DET,27,,6,0,0,0,0,0,1,,,,,,,10,9,1,0,0,
673,Ryan Sims,TAM,28,dt,15,2,0,0,0,0,2,,,,,,1.5,16,9,7,3,5,
674,Brad Smith,NYJ,25,wr,15,1,,,,,,0,2,0,-16,0,,10,9,1,0,0,
675,Craig Steltz,CHI,22,,11,0,1,44,0,44,1,,,,,,,9,9,0,0,0,
676,Delanie Walker,SFO,24,te,15,2,,,,,,0,2,1,2,0,,12,9,3,0,0,
677,Tracy White,2TM,27,,15,0,,,,,,,,,,,,13,9,4,0,0,
678,Sam Williams,OAK,28,lb,16,2,1,0,0,0,1,0,0,1,0,0,,12,9,3,2,0,
679,Ahmad Bradshaw,NYG,22,,15,0,,,,,,1,3,1,0,0,,8,8,0,0,0,
680,Isaiah Ekejiuba,OAK,27,,16,0,,,,,,1,0,1,0,0,,8,8,0,0,0,
681,Roderick Green,SFO,26,,13,0,,,,,,,,,,,3.5,12,8,4,3,10,
682,Quentin Groves,JAX,24,,16,0,0,0,0,0,1,1,0,0,0,0,2.5,10,8,2,8,7,
683,Justin Harrell,GNB,24,,6,0,,,,,,,,,,,,12,8,4,1,0,
684,Jason Hill,SFO,23,wr,16,2,,,,,,0,1,0,0,0,,10,8,2,0,0,
685,Dawan Landry,BAL,26,ss,2,2,,,,,,,,,,,,11,8,3,0,0,
686,Marvin Mitchell,NOR,24,,15,0,,,,,,0,0,1,0,0,,10,8,2,0,0,
687,Ovie Mughelli,ATL,28,FB,16,13,,,,,,,,,,,,8,8,0,0,0,
688,Shantee Orr,CLE,27,,15,0,,,,,,,,,,,,10,8,2,0,0,
689,Michael Robinson,SFO,25,fb,16,1,,,,,,0,1,0,0,0,,10,8,2,0,0,
690,Anthony Smith,PIT,25,,14,0,,,,,,,,,,,,9,8,1,0,0,
691,Tony Stewart,OAK,29,te,16,4,,,,,,,,,,,,8,8,0,0,0,
692,Chaun Thompson,HOU,28,,15,0,0,0,0,0,1,,,,,,1.0,13,8,5,0,4,
693,Pago Togafau,ARI,24,,6,0,,,,,,,,,,,,12,8,4,0,0,
694,Kevin Vickerson,TEN,25,,7,0,0,0,0,0,1,0,0,1,0,0,1.5,14,8,6,1,4,
695,Dante Wesley,CAR,29,,16,0,0,0,0,0,3,1,0,1,12,1,,9,8,1,0,0,
696,Daniel Wilcox,BAL,31,te,13,1,,,,,,,,,,,,9,8,1,0,0,
697,Chris Wilson,WAS,26,,16,0,,,,,,,,,,,1.0,14,8,6,2,1,
698,Michael Adams,ARI,23,db,5,1,,,,,,0,0,1,0,0,,8,7,1,0,0,
699,Gerald Alexander,DET,24,fs,5,1,,,,,,,,,,,,7,7,0,1,0,
700,Eric Bassey,STL,25,,10,0,,,,,,,,,,,,10,7,3,0,0,
701,Nic Clemons,DEN,28,,10,0,0,0,0,0,1,,,,,,,13,7,6,0,0,
702,Devard Darling,KAN,26,WR,16,9,,,,,,,,,,,,8,7,1,0,0,
703,Reuben Droughns,NYG,30,,12,0,,,,,,,,,,,,10,7,3,0,0,
704,Andre Frazier,PIT,26,,15,0,,,,,,,,,,,1.0,10,7,3,1,1,
705,Kabeer Gbaja-Biamila,GNB,31,de,7,1,0,0,0,0,1,,,,,,0.5,9,7,2,0,2,
706,Aaron Glenn,NOR,36,lcb,4,1,0,0,0,0,1,,,,,,,8,7,1,0,0,
707,John Kuhn,GNB,26,fb,16,3,,,,,,0,0,1,0,0,,8,7,1,0,0,
708,Sam Madison,NYG,34,,7,0,1,21,0,21,2,,,,,,,8,7,1,1,0,
709,Matt McCoy,TAM,26,,5,0,,,,,,1,0,0,0,0,,7,7,0,0,0,
710,Brian Robison,MIN,25,,15,0,,,,,,1,0,0,0,0,2.5,14,7,7,3,6,
711,Roderick Rogers,2TM,24,,5,1,,,,,,,,,,,,7,7,0,0,0,
712,Ahtyba Rubin,CLE,22,,11,0,,,,,,0,0,1,0,0,,11,7,4,1,0,
713,Derek Smith,2TM,33,,6,4,,,,,,,,,,,,13,7,6,0,1,
714,Gary Stills,STL,34,,14,0,,,,,,0,0,1,0,0,,8,7,1,0,0,
715,Jason Trusnik,NYJ,24,,7,0,,,,,,0,0,1,0,0,,10,7,3,0,0,
716,Kelley Washington,NWE,29,,10,0,,,,,,,,,,,,9,7,2,0,0,
717,Roddy White,ATL,27,WR,16,15,,,,,,0,1,0,0,0,,7,7,0,0,0,
718,Deon Anderson,DAL,25,fb,14,5,,,,,,,,,,,,7,6,1,0,0,
719,Kentwan Balmer,SFO,22,,16,0,0,0,0,0,1,,,,,,,7,6,1,0,0,
720,Stephen Bowen,DAL,24,,14,0,,,,,,,,,,,,17,6,11,2,4,
721,Courtney Brown,DAL,24,s,9,1,,,,,,,,,,,,7,6,1,0,0,
722,Red Bryant,SEA,24,,4,0,,,,,,,,,,,,8,6,2,0,0,
723,John Carlson,SEA,24,TE,16,9,,,,,,1,0,0,0,0,,6,6,0,0,0,
724,Rock Cartwright,WAS,29,,16,0,,,,,,,,,,,,9,6,3,0,0,
725,Tim Castille,ARI,24,,14,0,,,,,,,,,,,,8,6,2,0,0,
726,Weston Dacus,KAN,23,,8,0,,,,,,,,,,,,8,6,2,0,0,
727,Rashied Davis,CHI,29,WR,16,12,,,,,,0,0,1,0,1,,7,6,1,0,0,
728,Darnell Dinkins,CLE,31,te,14,2,,,,,,,,,,,,6,6,0,0,0,
729,Joel Dreessen,HOU,26,te,16,3,,,,,,0,1,1,0,0,,8,6,2,0,0,
730,Fred Evans,MIN,25,nt,16,2,,,,,,,,,,,,16,6,10,0,2,
731,Casey Fitzsimmons,DET,28,te,14,1,,,,,,1,0,1,0,0,,7,6,1,0,0,
732,Kris Griffin,CLE,27,,10,0,,,,,,,,,,,,7,6,1,0,0,
733,Andre Hall,DEN,26,,8,0,,,,,,0,2,0,0,0,,6,6,0,0,0,
734,Marcus Hamilton,2TM,24,,9,0,0,0,0,0,2,,,,,,,7,6,1,0,0,
735,Marcus Hudson,SFO,26,,9,0,,,,,,,,,,,,7,6,1,0,0,
736,Herana-Daze Jones,2TM,26,,5,0,,,,,,,,,,,,6,6,0,0,0,
737,Jimmy Kennedy,2TM,29,,8,0,,,,,,,,,,,1.0,7,6,1,2,2,
738,Vonta Leach,HOU,27,FB,16,12,,,,,,,,,,,,7,6,1,0,0,
739,Michael Lehan,2TM,29,,8,2,0,0,0,0,1,,,,,,,11,6,5,0,0,
740,Ricky Manning,STL,28,,5,1,,,,,,,,,,,1.0,7,6,1,2,1,
741,Marques Murrell,NYJ,23,,12,0,,,,,,1,0,0,0,0,,9,6,3,0,0,
742,Donte Nicholson,TAM,27,,5,0,,,,,,,,,,,,6,6,0,0,0,
743,Carlos Polk,DAL,31,,10,0,,,,,,1,0,0,0,0,,8,6,2,0,0,1
744,Neil Rackers01,ARI,32,K,16,0,,,,,,,,,,,,8,6,2,0,0,
745,Gary Russell,PIT,22,,12,0,,,,,,,,,,,,9,6,3,0,0,
746,Clifton Smith,TAM,23,,9,0,,,,,,0,4,0,0,0,,6,6,0,0,0,
747,Marcus Smith,BAL,23,,7,0,,,,,,,,,,,,6,6,0,0,0,
748,Byron Storer,TAM,24,fb,6,3,,,,,,,,,,,,6,6,0,0,0,
749,Maurice Stovall,TAM,23,,5,0,,,,,,0,1,0,0,0,,6,6,0,0,0,
750,Hollis Thomas,NOR,34,nt,8,2,0,0,0,0,2,,,,,,,7,6,1,1,0,
751,Raymond Ventrone,NWE,22,,15,0,,,,,,,,,,,,7,6,1,0,0,
752,Darwin Walker,CAR,31,ldt/rdt,10,2,0,0,0,0,2,,,,,,,10,6,4,2,0,
753,Gerris Wilkinson,NYG,25,lb,8,5,,,,,,,,,,,,10,6,4,0,0,
754,Ellis Wyms,MIN,29,,16,0,,,,,,1,0,0,0,0,2.5,8,6,2,2,4,
755,Victor Abiamiri,PHI,22,,10,0,0,0,0,0,4,1,0,0,0,0,2.0,11,5,6,3,4,
756,Sam Aiken,NWE,28,wr,14,2,,,,,,,,,,,,7,5,2,0,0,
757,Marion Barber,DAL,25,RB,15,13,,,,,,0,7,1,0,0,,5,5,0,0,0,
758,Tyron Brackenridge,KAN,24,,1,0,,,,,,1,0,0,0,0,,6,5,1,0,0,
759,Alan Branch,ARI,24,,4,0,,,,,,,,,,,,6,5,1,0,0,
760,Tyvon Branch,OAK,22,,8,0,1,36,0,36,1,0,1,1,0,0,,7,5,2,0,0,
761,Simeon Castille,CIN,23,,8,0,0,0,0,0,1,,,,,,,7,5,2,0,1,
762,Laveranues Coles,NYJ,31,WR,16,16,,,,,,0,1,1,0,0,,5,5,0,0,0,
763,Rosevelt Colvin,NWE,31,lb,4,3,,,,,,,,,,,,7,5,2,0,2,
764,Marquis Cooper,OAK,26,,8,0,,,,,,,,,,,,5,5,0,0,0,
765,Carey Davis,PIT,27,fb,14,3,,,,,,0,2,1,0,0,,6,5,1,0,0,
766,Quintin Demps,PHI,23,,16,0,0,0,0,0,1,1,1,0,0,0,1.0,7,5,2,1,1,
767,Gary Gibson,CAR,26,,11,0,,,,,,,,,,,,9,5,4,1,0,
768,Nick Hardwick,SDG,27,C,13,13,,,,,,,,,,,,5,5,0,0,0,
769,Tuff Harris,TEN,25,,6,0,,,,,,,,,,,,8,5,3,0,0,
770,Kevin Hobbs,SEA,25,,14,0,,,,,,,,,,,,6,5,1,0,0,
771,Marcus Howard,IND,23,,9,0,,,,,,1,0,0,0,0,1.5,10,5,5,2,2,
772,Adam Jennings,2TM,26,,14,0,,,,,,0,4,1,0,0,,6,5,1,0,0,
773,Calvin Johnson,DET,23,WR,16,16,,,,,,0,3,2,0,0,,5,5,0,0,0,
774,Zak Keasey,SFO,26,fb,6,3,,,,,,0,1,0,0,0,,6,5,1,0,0,
775,Brandon London,MIA,24,wr,14,1,,,,,,,,,,,,6,5,1,0,0,
