Rk,Player,Tm,Age,Pos,G,GS,Tgt,Rec,Ctch%,Yds,Y/R,TD,Lng,R/G,Y/G,Fmb
267,James Williams,SEA,22,,10,0,16,8,50.0%,99,12.4,0,18,0.8,9.9,0
268,Bert Emanuel,MIA,30,,11,0,21,7,33.3%,132,18.9,1,53,0.6,12.0,1
269,Brian Finneran,ATL,24,,12,0,14,7,50.0%,60,8.6,0,14,0.6,5.0,0
270,Nick Luchey,CIN,23,fb,14,4,19,7,36.8%,84,12.0,0,20,0.5,6.0,2
271,Karsten Bailey,SEA,23,,9,0,14,6,42.9%,62,10.3,1,22,0.7,6.9,0
272,Bobby Collins,BUF,24,te,12,2,10,6,60.0%,72,12.0,0,23,0.5,6.0,0
273,Ron Dixon,NYG,24,,12,0,24,6,25.0%,92,15.3,1,34,0.5,7.7,0
274,Kevin Dyson,TEN,25,wr,2,2,11,6,54.5%,104,17.3,1,30,3.0,52.0,0
275,Sam Gash,BAL,31,fb,15,4,11,6,54.5%,30,5.0,1,9,0.4,2.0,0
276,Hunter Goodwin,MIA,28,TE,16,16,13,6,46.2%,36,6.0,1,9,0.4,2.3,0
277,Patrick Hape,TAM,26,te,16,2,13,6,46.2%,39,6.5,0,13,0.4,2.4,0
278,Windrell Hayes,NYJ,24,,8,1,19,6,31.6%,126,21.0,0,32,0.8,15.8,0
279,Steve Heiden,SDG,24,te,15,3,12,6,50.0%,32,5.3,1,10,0.4,2.1,0
280,Joel Makovicka,ARI,25,FB,14,10,9,6,66.7%,18,3.0,0,5,0.4,1.3,0
281,Jerald Sowell,NYJ,26,,16,0,7,6,85.7%,84,14.0,0,62,0.4,5.3,0
282,Shaun Alexander,SEA,23,rb,16,1,11,5,45.5%,41,8.2,0,18,0.3,2.6,2
283,Michael Bates,CAR,31,,16,0,8,5,62.5%,38,7.6,0,23,0.3,2.4,4
284,Chris Calloway,NWE,32,wr,7,2,10,5,50.0%,95,19.0,0,28,0.7,13.6,0
285,Ernie Conwell,STL,28,te,16,1,9,5,55.6%,40,8.0,0,17,0.3,2.5,0
286,Lamont Hall,NOR,26,te,16,5,7,5,71.4%,33,6.6,1,13,0.3,2.1,0
287,Skip Hicks,WAS,26,,10,1,5,5,100.0%,43,8.6,0,25,0.5,4.3,1
288,Curtis Jackson,NWE,27,wr,5,2,12,5,41.7%,44,8.8,0,13,1.0,8.8,1
289,Sheldon Jackson,BUF,24,te,16,8,8,5,62.5%,36,7.2,1,12,0.3,2.3,0
290,Terry Jackson,SFO,24,rb,15,1,5,5,100.0%,48,9.6,1,16,0.3,3.2,0
291,Dan Kreider,PIT,23,fb,10,7,8,5,62.5%,42,8.4,0,14,0.5,4.2,0
292,Brian Milne,NOR,27,fb,16,2,5,5,100.0%,33,6.6,1,15,0.3,2.1,0
293,Tywan Mitchell,ARI,25,,10,1,11,5,45.5%,80,16.0,0,42,0.5,8.0,0
294,Jeff Robinson,STL,30,te,16,2,6,5,83.3%,52,10.4,0,27,0.3,3.3,0
295,Jon Witman,PIT,28,fb,6,5,7,5,71.4%,33,6.6,0,11,0.8,5.5,0
296,D'Wayne Bates,CHI,25,,5,0,7,4,57.1%,42,10.5,0,18,0.8,8.4,0
297,Fred Baxter,NYJ,29,te,9,6,9,4,44.4%,22,5.5,2,12,0.4,2.4,0
298,Vincent Brisby,NYJ,29,wr,3,1,10,4,40.0%,60,15.0,0,19,1.3,20.0,0
299,Kwame Cavil,BUF,21,,16,0,8,4,50.0%,66,16.5,0,39,0.3,4.1,0
300,Casey Crawford,CAR,23,,8,0,9,4,44.4%,47,11.8,1,16,0.5,5.9,0
301,Howard Cross,NYG,33,TE,16,11,7,4,57.1%,30,7.5,0,18,0.3,1.9,0
302,Matt Cushing,PIT,25,te,7,1,5,4,80.0%,17,4.3,0,5,0.6,2.4,0
303,Scott Dragos,CHI,25,fb/te,9,2,6,4,66.7%,28,7.0,0,10,0.4,3.1,0
304,David Dunn,OAK,28,,15,0,8,4,50.0%,33,8.3,0,14,0.3,2.2,0
305,Jim Finn,IND,24,rb,16,1,6,4,66.7%,13,3.3,1,6,0.3,0.8,1
306,Joey Galloway,DAL,29,wr,1,1,12,4,33.3%,62,15.5,1,22,4.0,62.0,0
307,Karl Hankton,CAR,30,,16,0,8,4,50.0%,38,9.5,0,14,0.3,2.4,0
308,Raymont Harris,2TM,30,,4,0,4,4,100.0%,20,5.0,0,16,1.0,5.0,0
309,Damon Hodge,DAL,23,,8,0,10,4,40.0%,60,15.0,0,20,0.5,7.5,0
310,Tony Horne,STL,24,,11,0,7,4,57.1%,32,8.0,2,18,0.4,2.9,3
311,Alonzo Mayes,CHI,25,te,5,3,9,4,44.4%,40,10.0,0,19,0.8,8.0,0
312,Patrick Pass,NWE,23,rb,5,2,8,4,50.0%,17,4.3,0,15,0.8,3.4,0
313,Daimon Shelton,JAX,28,fb,16,9,10,4,40.0%,48,12.0,0,16,0.3,3.0,0
314,Iheanyi Uwaezuoke,CAR,27,wr,11,2,8,4,50.0%,46,11.5,0,21,0.4,4.2,0
315,Moe Williams,MIN,26,,16,0,7,4,57.1%,31,7.8,0,12,0.3,1.9,0
316,Champ Bailey,WAS,22,LCB,16,16,5,3,60.0%,78,26.0,0,42,0.2,4.9,0
317,Robert Brooks,DEN,30,,4,0,4,3,75.0%,51,17.0,0,25,0.8,12.8,0
318,Steve Bush,CIN,26,,16,0,5,3,60.0%,39,13.0,0,18,0.2,2.4,0
319,Billy Davis,BAL,28,wr,16,1,4,3,75.0%,62,20.7,0,28,0.2,3.9,0
320,Ron Dayne,NYG,22,rb,16,4,3,3,100.0%,11,3.7,0,12,0.2,0.7,1
321,Olandis Gary,DEN,25,,1,0,5,3,60.0%,10,3.3,0,7,3.0,10.0,0
322,Cory Geason,PIT,25,te,9,3,4,3,75.0%,66,22.0,0,36,0.3,7.3,0
323,Chris Howard,JAX,25,rb,2,1,5,3,60.0%,26,8.7,0,13,1.5,13.0,2
324,Terry Kirby,OAK,30,,2,0,4,3,75.0%,19,6.3,0,9,1.5,9.5,0
325,Jonathan Linton,BUF,26,rb,14,2,4,3,75.0%,8,2.7,1,4,0.2,0.6,3
326,Brock Olivo,DET,24,,13,0,4,3,75.0%,50,16.7,0,19,0.2,3.8,0
327,Larry Parker,KAN,24,,16,0,4,3,75.0%,41,13.7,0,27,0.2,2.6,1
328,Alfred Pupunu,DET,31,,9,0,3,3,100.0%,32,10.7,0,17,0.3,3.6,0
329,Mikhael Ricks,2TM,26,,4,1,9,3,33.3%,35,11.7,0,23,0.8,8.8,0
330,Michael Roan,TEN,28,te,1,1,3,3,100.0%,12,4.0,0,6,3.0,12.0,0
331,Antowain Smith,BUF,28,rb,11,3,5,3,60.0%,20,6.7,0,9,0.3,1.8,1
332,Ryan Wetnight,GNB,30,,10,0,9,3,33.3%,20,6.7,0,9,0.3,2.0,0
333,Rabih Abdullah,TAM,25,,12,0,2,2,100.0%,14,7.0,0,11,0.2,1.2,0
334,Donnell Bennett,KAN,28,fb,7,2,2,2,100.0%,17,8.5,0,13,0.3,2.4,0
335,Will Blackwell,PIT,25,,5,0,3,2,66.7%,23,11.5,0,14,0.4,4.6,0
336,Chris Brazzell,DAL,24,,9,0,4,2,50.0%,12,6.0,0,10,0.2,1.3,0
337,Bobby Brown,CLE,23,,6,0,7,2,28.6%,14,7.0,0,8,0.3,2.3,0
338,Reggie Brown,SEA,27,,12,1,4,2,50.0%,9,4.5,0,6,0.2,0.8,0
339,Kenny Bynum,SDG,26,,14,0,2,2,100.0%,13,6.5,0,7,0.1,0.9,0
340,Mike Cloud,KAN,25,rb,16,4,2,2,100.0%,16,8.0,0,13,0.1,1.0,0
341,Dameyune Craig,CAR,26,,4,0,3,2,66.7%,4,2.0,0,4,0.5,1.0,0
342,Shockmain Davis,NWE,23,wr,12,1,11,2,18.2%,12,6.0,0,9,0.2,1.0,0
343,Terrell Davis,DEN,28,rb,5,4,2,2,100.0%,4,2.0,0,5,0.4,0.8,1
344,Thabiti Davis,NYG,25,,13,0,5,2,40.0%,40,20.0,0,27,0.2,3.1,0
345,Jason Dunn,KAN,27,te,14,2,2,2,100.0%,26,13.0,0,20,0.1,1.9,0
346,Deon Dyer,MIA,23,,16,1,2,2,100.0%,14,7.0,0,13,0.1,0.9,0
347,Damon Griffin,CIN,24,,8,0,9,2,22.2%,25,12.5,0,16,0.3,3.1,0
348,James Hodgins,STL,23,rb,15,2,2,2,100.0%,5,2.5,0,3,0.1,0.3,0
349,Desmond Howard,DET,30,,15,0,3,2,66.7%,14,7.0,0,10,0.1,0.9,2
350,Travis McGriff,DEN,24,,15,0,8,2,25.0%,51,25.5,1,43,0.1,3.4,0
351,Dennis McKinley,ARI,24,,16,0,4,2,50.0%,13,6.5,0,9,0.1,0.8,0
352,Donovan McNabb,PHI,24,QB,16,16,4,2,50.0%,5,2.5,0,3,0.1,0.3,7
353,Jeff Ogden,MIA,25,,16,0,3,2,66.7%,24,12.0,0,12,0.1,1.5,1
354,Harold Shaw,NWE,26,,16,0,4,2,50.0%,11,5.5,0,8,0.1,0.7,0
355,Paul Smith,SFO,22,,10,0,3,2,66.7%,55,27.5,0,47,0.2,5.5,2
356,Karl Williams,TAM,29,,13,0,3,2,66.7%,35,17.5,0,27,0.2,2.7,2
357,Terry Allen,NOR,32,rb,4,3,1,1,100.0%,7,7.0,0,7,0.3,1.8,0
358,Reggie Barlow,JAX,27,,16,0,4,1,25.0%,28,28.0,0,28,0.1,1.8,0
359,Marlon Barnes,CHI,24,,13,0,3,1,33.3%,7,7.0,0,7,0.1,0.5,1
360,Trung Canidate,STL,23,,3,0,3,1,33.3%,4,4.0,0,4,0.3,1.3,0
361,Robert Chancey,SDG,28,rb,4,3,2,1,50.0%,6,6.0,0,6,0.3,1.5,0
362,Chris Chandler,ATL,35,QB,14,13,1,1,100.0%,-4,-4.0,0,-4,0.1,-0.3,7
363,KaRon Coleman,DEN,22,,9,0,3,1,33.3%,5,5.0,0,5,0.1,0.6,2
364,Marcus Coleman,NYJ,26,cb/RCB,16,16,2,1,50.0%,45,45.0,1,45,0.1,2.8,1
365,Reggie Davis,SDG,24,,10,0,1,1,100.0%,8,8.0,0,8,0.1,0.8,0
366,Trent Dilfer,BAL,28,qb,11,8,1,1,100.0%,-1,-1.0,0,-1,0.1,-0.1,8
367,Dameane Douglas,PHI,24,,6,0,4,1,25.0%,9,9.0,0,9,0.2,1.5,0
368,Damon Dunn,2TM,24,,4,0,1,1,100.0%,6,6.0,0,6,0.3,1.5,1
369,Jumbo Elliott,NYJ,35,,10,0,1,1,100.0%,3,3.0,1,3,0.1,0.3,0
370,Zeron Flemister,WAS,24,,5,0,2,1,50.0%,8,8.0,0,8,0.2,1.6,0
371,Chris Floyd,2TM,25,,13,0,2,1,50.0%,21,21.0,0,21,0.1,1.6,0
372,Jammi German,ATL,26,,9,0,4,1,25.0%,10,10.0,0,10,0.1,1.1,0
373,Herbert Goodman,GNB,23,,5,0,1,1,100.0%,0,0.0,0,0,0.2,0.0,2
374,Lenzie Jackson,CLE,23,,5,0,3,1,33.3%,5,5.0,0,5,0.2,1.0,0
375,Nate Jacquet,2TM,25,,12,0,3,1,33.3%,25,25.0,0,25,0.1,2.1,3
376,Ronney Jenkins,SDG,23,,16,0,2,1,50.0%,1,1.0,0,1,0.1,0.1,3
377,Rob Johnson,BUF,27,qb,12,11,1,1,100.0%,-6,-6.0,0,-6,0.1,-0.5,4
378,Damon Jones,JAX,26,,1,0,1,1,100.0%,12,12.0,0,12,1.0,12.0,0
379,Brian Kinchen,CAR,35,,16,0,1,1,100.0%,7,7.0,0,7,0.1,0.4,0
380,Amp Lee,PHI,29,,3,0,3,1,33.3%,20,20.0,0,20,0.3,6.7,0
381,Dustin Lyman,CHI,24,te,14,7,3,1,33.3%,4,4.0,0,4,0.1,0.3,0
382,Randall McDaniel,TAM,36,lg,16,16,2,1,50.0%,2,2.0,1,2,0.1,0.1,0
383,Glyn Milburn,CHI,29,,16,0,3,1,33.3%,8,8.0,0,8,0.1,0.5,4
384,Billy Miller,DEN,23,,12,0,4,1,25.0%,7,7.0,0,7,0.1,0.6,0
385,Bubba Miller,PHI,27,C,16,16,1,1,100.0%,9,9.0,0,9,0.1,0.6,0
386,Scottie Montgomery,DEN,22,,4,0,1,1,100.0%,10,10.0,0,10,0.3,2.5,0
387,Harold Morrow,MIN,27,,16,0,1,1,100.0%,2,2.0,0,2,0.1,0.1,0
388,David Palmer,MIN,28,,6,0,1,1,100.0%,-2,-2.0,0,-2,0.2,-0.3,1
389,Daryl Porter,BUF,26,,16,0,1,1,100.0%,44,44.0,0,44,0.1,2.8,0
390,Jerry Porter,OAK,22,,12,0,2,1,50.0%,6,6.0,0,6,0.1,0.5,0
391,Damien Robinson,TAM,27,fs,16,16,1,1,100.0%,36,36.0,0,36,0.1,2.3,0
392,Tarek Saleh,CLE,26,,16,0,2,1,50.0%,22,22.0,0,22,0.1,1.4,0
393,Detron Smith,DEN,26,,16,0,3,1,33.3%,1,1.0,1,1,0.1,0.1,0
394,Maurice Smith,ATL,24,,10,0,1,1,100.0%,5,5.0,0,5,0.1,0.5,0
395,Aaron Stecker,TAM,25,,10,0,1,1,100.0%,15,15.0,0,15,0.1,1.5,1
396,Justin Swift,SFO,25,,16,1,3,1,33.3%,8,8.0,0,8,0.1,0.5,0
397,Jay Tant,ARI,23,,5,0,2,1,50.0%,4,4.0,0,4,0.2,0.8,0
398,Kyle Turley,NOR,25,RT,16,16,1,1,100.0%,16,16.0,0,16,0.1,1.0,0
399,Alex Van Dyke,PHI,26,,4,0,4,1,25.0%,8,8.0,0,8,0.3,2.0,0
400,Troy Walters,MIN,24,,12,0,1,1,100.0%,5,5.0,0,5,0.1,0.4,2
401,Mike Wells,CHI,29,RDT,16,14,1,1,100.0%,13,13.0,0,13,0.1,0.8,0
402,Clarence Williams,ARI,23,,2,0,2,1,50.0%,5,5.0,0,5,0.5,2.5,0
403,Charles Woodson,OAK,24,CB/lcb,16,16,2,1,50.0%,8,8.0,0,8,0.1,0.5,0
404,Todd Yoder,TAM,22,,9,0,3,1,33.3%,1,1.0,0,1,0.1,0.1,1
